ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
41812_s_at	0.002115	5.17e-06	6.5042315	4.2891	0.9183492	NUP210	nucleoporin 210
37864_s_at	0.002115	5.31e-06	6.4904311	4.2643	2.9203683	MIR8071-2///MIR8071-1///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG2///IGHG1	microRNA 8071-2///microRNA 8071-1///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)
36025_at	0.002115	5.36e-06	6.4855284	4.2554	0.7556817	ARHGEF17	Rho guanine nucleotide exchange factor 17
36443_at	0.002135	5.58e-06	-6.4644619	4.2175	-0.9370508	DNAH9	dynein axonemal heavy chain 9
305_g_at	0.002418	6.51e-06	-6.3844018	4.0726	-0.6960183	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
39241_at	0.002438	6.93e-06	-6.3521284	4.0139	-0.7939542	CA1	carbonic anhydrase 1
32640_at	0.002438	6.95e-06	6.3505862	4.0111	1.2392808	ICAM1	intercellular adhesion molecule 1
35579_at	0.002508	7.35e-06	-6.3217081	3.9584	-1.0617433	EXPH5	exophilin 5
35081_at	0.002575	7.93e-06	-6.2828895	3.8874	-0.7823742	FGF9	fibroblast growth factor 9
37926_at	0.002575	7.95e-06	-6.281105	3.8842	-1.0799167	KLF5	Kruppel like factor 5
37804_at	0.002589	8.20e-06	-6.2652696	3.8551	-1.0102583	VPS4B	vacuolar protein sorting 4 homolog B
41177_at	0.002759	8.96e-06	6.2199207	3.7718	1.8366842	LPCAT1	lysophosphatidylcholine acyltransferase 1
1837_at	0.003179	1.06e-05	-6.13529	3.6155	-1.0126967	RRAS2	related RAS viral (r-ras) oncogene homolog 2
40002_r_at	0.003188	1.09e-05	-6.1210488	3.5891	-1.6801625	VPS13A	vacuolar protein sorting 13 homolog A
1163_at	0.003188	1.12e-05	-6.1069874	3.5629	-0.688745	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
38969_at	0.003188	1.14e-05	6.098814	3.5478	0.9516792	MYDGF	myeloid derived growth factor
41367_at	0.003215	1.17e-05	-6.0833135	3.5189	-0.9440817	HNF4G	hepatocyte nuclear factor 4 gamma
1249_at	0.003231	1.22e-05	-6.0639788	3.4829	-1.0668717	GAB1	GRB2 associated binding protein 1
40011_s_at	0.003231	1.23e-05	-6.0592528	3.4741	-0.613665	AFF2	AF4/FMR2 family member 2
35705_at	0.003303	1.30e-05	-6.0303895	3.4202	-1.8946633	NR1D2	nuclear receptor subfamily 1 group D member 2
39627_at	0.003303	1.31e-05	-6.0275007	3.4148	-1.1112258	EEA1	early endosome antigen 1
39232_at	0.003336	1.37e-05	-6.0052633	3.3732	-1.300235	LIMS4///LIMS1	LIM zinc finger domain containing 4///LIM zinc finger domain containing 1
36967_g_at	0.003336	1.39e-05	-5.9977398	3.3591	-0.7613483	ANK3	ankyrin 3, node of Ranvier (ankyrin G)
37674_at	0.003336	1.40e-05	5.9931449	3.3505	0.722015	ALAS1	5'-aminolevulinate synthase 1
40711_at	0.003601	1.54e-05	-5.9451677	3.2604	-0.7497158	YTHDC1	YTH domain containing 1
1603_g_at	0.00373	1.67e-05	-5.9060754	3.1867	-1.48636	PRKCI	protein kinase C iota
34484_at	0.00373	1.67e-05	-5.9053961	3.1854	-0.6159475	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2
40387_at	0.00373	1.68e-05	-5.9003473	3.1759	-0.648945	LPAR1	lysophosphatidic acid receptor 1
1920_s_at	0.00382	1.75e-05	-5.87973	3.1369	-1.0004933	CCNG1	cyclin G1
40666_at	0.004388	2.05e-05	-5.8020052	2.9895	-1.1370775	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5
34022_at	0.00454	2.16e-05	5.7767146	2.9413	2.1414767	CXCL3	C-X-C motif chemokine ligand 3
38219_at	0.004568	2.24e-05	5.7585243	2.9066	0.4912217	CRK	CRK proto-oncogene, adaptor protein
35822_at	0.004568	2.24e-05	5.7573646	2.9044	1.2297942	CFB	complement factor B
40428_i_at	0.004684	2.34e-05	-5.7369549	2.8654	-1.6593125		
40290_f_at	0.005023	2.57e-05	5.6898596	2.7752	0.6634708	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
33304_at	0.005023	2.59e-05	5.6868907	2.7696	1.221765	ISG20	interferon stimulated exonuclease gene 20
39577_at	0.005229	2.73e-05	-5.6594709	2.7169	-1.4864458	SOSTDC1	sclerostin domain containing 1
35066_g_at	0.005267	2.83e-05	-5.6420167	2.6833	-0.5998525	AGGF1	angiogenic factor with G-patch and FHA domains 1
36173_r_at	0.005267	2.84e-05	5.6412147	2.6818	0.7188008	AP3D1	adaptor related protein complex 3 delta 1 subunit
39927_at	0.005289	2.89e-05	-5.6319564	2.6639	-1.5505917	ARHGAP5	Rho GTPase activating protein 5
41466_s_at	0.005367	2.98e-05	-5.6177102	2.6365	-0.8160583	ZNF148	zinc finger protein 148
37390_at	0.005409	3.04e-05	5.6069004	2.6156	0.4863633	DHX38	DEAH-box helicase 38
1474_s_at	0.005605	3.20e-05	-5.582518	2.5686	-0.6881	MYB	MYB proto-oncogene, transcription factor
31481_s_at	0.005691	3.31e-05	5.5656103	2.5359	0.9086375	TMSB10	thymosin beta 10
36879_at	0.005691	3.37e-05	5.5559382	2.5171	1.4158483	TYMP	thymidine phosphorylase
1258_s_at	0.005691	3.38e-05	-5.554967	2.5152	-0.6394358	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit
36391_at	0.005997	3.61e-05	-5.5228299	2.4529	-0.6236108	CCNT1	cyclin T1
33476_at	0.006073	3.70e-05	-5.5102885	2.4286	-0.5783458	EDDM3A	epididymal protein 3A
33080_s_at	0.00616	3.85e-05	-5.4912255	2.3915	-0.7207758	RAP1GAP	RAP1 GTPase activating protein
36235_at	0.00616	3.91e-05	-5.4839188	2.3773	-0.6346092	CSNK2A1	casein kinase 2 alpha 1
37876_at	0.00616	3.94e-05	-5.4800701	2.3698	-0.6200442	PRKD3	protein kinase D3
761_g_at	0.00616	3.95e-05	-5.4786246	2.367	-0.5904508	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
39924_at	0.00656	4.26e-05	-5.4419288	2.2955	-1.5062167	ZC3H13	zinc finger CCCH-type containing 13
33423_g_at	0.00657	4.34e-05	5.4334529	2.2789	0.9319225	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
1321_s_at	0.00657	4.37e-05	-5.4295022	2.2712	-1.1284842	EMP1	epithelial membrane protein 1
41723_s_at	0.006598	4.44e-05	5.421641	2.2559	1.4145825	LOC101060835///LOC100996809///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 6 (pseudogene)///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
343_s_at	0.006873	4.68e-05	-5.3961273	2.206	-0.797885	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1
39708_at	0.00693	4.79e-05	5.3851103	2.1844	1.0871367	STAT3	signal transducer and activator of transcription 3
39509_at	0.00693	4.83e-05	-5.3809475	2.1762	-0.9217675	BBIP1	BBSome interacting protein 1
40230_at	0.007016	5.00e-05	-5.3645143	2.144	-1.8718233	FRZB	frizzled-related protein
33303_at	0.007016	5.00e-05	-5.3640412	2.1431	-0.5992083	SSPN	sarcospan
34211_at	0.007041	5.08e-05	-5.3569692	2.1292	-0.71523	SUPT20H	SPT20 homolog, SAGA complex component
40343_at	0.00712	5.21e-05	-5.3438966	2.1036	-1.0026558	COX20	COX20, cytochrome c oxidase assembly factor
1139_at	0.00712	5.28e-05	-5.337873	2.0917	-0.8567158	GNA13	G protein subunit alpha 13
35881_at	0.00712	5.30e-05	-5.3358624	2.0878	-0.6822725		
36206_at	0.007172	5.40e-05	-5.3272136	2.0708	-1.9943842	SLC16A1	solute carrier family 16 member 1
442_at	0.007182	5.46e-05	5.3215136	2.0596	0.6889158	MIR3652///HSP90B1	microRNA 3652///heat shock protein 90 beta family member 1
40424_at	0.007267	5.59e-05	-5.3104317	2.0378	-0.7073783	PROSC	proline synthetase cotranscribed homolog (bacterial)
33007_at	0.007267	5.64e-05	-5.3058212	2.0287	-1.02686	CHP2	calcineurin like EF-hand protein 2
33152_at	0.007274	5.70e-05	-5.3004674	2.0181	-0.7434058	ARF6	ADP ribosylation factor 6
36705_at	0.007363	5.83e-05	-5.2897538	1.997	-0.5967875	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
1723_g_at	0.00744	5.95e-05	-5.2798996	1.9776	-0.6737617	ERBB3	erb-b2 receptor tyrosine kinase 3
35909_at	0.007535	6.09e-05	5.2690221	1.9561	0.6594508	PHLDA1	pleckstrin homology like domain family A member 1
35142_at	0.007803	6.37e-05	-5.247489	1.9136	-0.5072975	FAM172A	family with sequence similarity 172 member A
36435_at	0.0084	6.92e-05	-5.2073653	1.8342	-0.800585	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
32682_at	0.008581	7.15e-05	-5.1913179	1.8024	-0.9194967	TMPO	thymopoietin
34986_at	0.008581	7.25e-05	-5.1851555	1.7902	-0.9799558	MPZL2	myelin protein zero like 2
41511_at	0.008581	7.27e-05	5.1835043	1.7869	0.8803725	CIITA	class II major histocompatibility complex transactivator
38807_at	0.008628	7.38e-05	-5.1763742	1.7728	-0.79025	HSPA4	heat shock protein family A (Hsp70) member 4
784_g_at	0.008825	7.62e-05	-5.1611705	1.7426	-1.1520467	WWP1	WW domain containing E3 ubiquitin protein ligase 1
880_at	0.008904	7.86e-05	-5.1461631	1.7128	-0.4981958	LOC101929368///FKBP1A	uncharacterized LOC101929368///FK506 binding protein 1A
35116_at	0.008904	7.97e-05	-5.1395765	1.6997	-1.4486467	ANKRD12	ankyrin repeat domain 12
35577_at	0.008904	8.06e-05	-5.1344268	1.6894	-0.8424017	SERPINB7	serpin family B member 7
1013_at	0.008904	8.11e-05	-5.1314404	1.6835	-0.7906883	SMAD5	SMAD family member 5
38108_at	0.008904	8.14e-05	-5.1296126	1.6799	-0.53398	EGFL8///PPT2	EGF like domain multiple 8///palmitoyl-protein thioesterase 2
36903_at	0.008904	8.17e-05	-5.1278499	1.6763	-0.808435	TRIM9	tripartite motif containing 9
35373_at	0.008904	8.18e-05	-5.1270944	1.6748	-1.200115	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
37874_at	0.009022	8.36e-05	-5.1166808	1.6541	-0.8759908	FMO5	flavin containing monooxygenase 5
35392_g_at	0.009169	8.63e-05	-5.1016469	1.6242	-1.1410042	ADAM22	ADAM metallopeptidase domain 22
39230_at	0.009169	8.64e-05	-5.1008275	1.6225	-0.7449508	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B
40053_at	0.009272	8.81e-05	-5.091489	1.6039	-0.6064758	ERP44	endoplasmic reticulum protein 44
1616_at	0.009332	8.94e-05	-5.0844446	1.5899	-1.0385875	FGF9	fibroblast growth factor 9
35507_at	0.009668	9.34e-05	-5.0636529	1.5484	-1.0347758	ARFIP1	ADP ribosylation factor interacting protein 1
40459_at	0.010028	9.77e-05	-5.0423425	1.5058	-1.1711542	ACOX1	acyl-CoA oxidase 1
39728_at	0.010164	1.00e-04	5.0306128	1.4823	1.132745	IFI30///PIK3R2	IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2
39252_at	0.010164	1.02e-04	-5.021855	1.4648	-1.3125417	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
41021_s_at	0.010164	1.02e-04	-5.0211197	1.4633	-1.06059	GPD2	glycerol-3-phosphate dehydrogenase 2
1693_s_at	0.010164	1.02e-04	5.0206865	1.4624	1.2897483	TIMP1	TIMP metallopeptidase inhibitor 1
36841_at	0.010272	1.04e-04	-5.0119246	1.4449	-0.6694233	ACOT8	acyl-CoA thioesterase 8
199_s_at	0.010304	1.06e-04	-5.0048131	1.4306	-1.1934783	PKN2	protein kinase N2
33635_at	0.010304	1.06e-04	-5.0030431	1.4271	-0.6855992	GNA13	G protein subunit alpha 13
41745_at	0.010535	1.09e-04	4.9884409	1.3978	1.2387267	IFITM3	interferon induced transmembrane protein 3
33651_at	0.010535	1.10e-04	-4.9852831	1.3915	-2.2529533	AQP8	aquaporin 8
36839_at	0.010538	1.11e-04	4.9804619	1.3818	0.4391833	CDC6	cell division cycle 6
35203_at	0.010538	1.12e-04	-4.977971	1.3768	-0.7152317	KAT6B	lysine acetyltransferase 6B
33978_at	0.010762	1.15e-04	-4.9644987	1.3498	-0.4948408	ABCB4	ATP binding cassette subfamily B member 4
37475_at	0.010782	1.16e-04	-4.9600925	1.3409	-0.6653608	WDR62	WD repeat domain 62
38404_at	0.010838	1.18e-04	4.9541686	1.329	1.6516633	TGM2	transglutaminase 2
39419_at	0.010977	1.20e-04	-4.9432514	1.3071	-0.87165	SPAG9	sperm associated antigen 9
37637_at	0.010977	1.21e-04	4.9412563	1.3031	2.6533292	RGS3	regulator of G-protein signaling 3
816_g_at	0.01132	1.26e-04	4.9208008	1.2619	0.389255	DOK1	docking protein 1
342_at	0.01132	1.26e-04	-4.9199037	1.2601	-0.7312808	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1
1633_g_at	0.011667	1.31e-04	4.9022416	1.2245	1.3666133	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
39962_at	0.011698	1.33e-04	-4.8976755	1.2153	-0.6802283	CDC42BPA	CDC42 binding protein kinase alpha
36873_at	0.011804	1.36e-04	-4.8852985	1.1904	-0.9661875	VLDLR	very low density lipoprotein receptor
37032_at	0.011804	1.36e-04	4.8841315	1.188	1.0636325	LOC101928916///NNMT	uncharacterized LOC101928916///nicotinamide N-methyltransferase
36835_at	0.011804	1.37e-04	-4.8835857	1.1869	-1.1529967	PKN2	protein kinase N2
1533_at	0.011888	1.38e-04	-4.8770181	1.1737	-0.6821317	RAD50	RAD50 double strand break repair protein
37363_at	0.01229	1.44e-04	-4.8580934	1.1355	-0.9077317	MTSS1	metastasis suppressor 1
37344_at	0.012318	1.46e-04	4.8527098	1.1246	1.3187508	HLA-DMA	major histocompatibility complex, class II, DM alpha
40105_at	0.012318	1.46e-04	-4.8506841	1.1205	-0.99622	MUT	methylmalonyl-CoA mutase
37973_at	0.01244	1.49e-04	-4.8422494	1.1035	-0.5787608	SNX13	sorting nexin 13
32475_at	0.01244	1.50e-04	4.8390102	1.0969	0.4939958	LILRA1	leukocyte immunoglobulin like receptor A1
31610_at	0.01244	1.51e-04	4.8367151	1.0923	1.9935158	PDZK1IP1	PDZK1 interacting protein 1
33982_f_at	0.012576	1.54e-04	-4.8259387	1.0705	-1.1888708	ZNF43	zinc finger protein 43
32441_at	0.012576	1.54e-04	4.8254535	1.0695	0.7289667	CTPS1	CTP synthase 1
38354_at	0.012728	1.58e-04	4.814979	1.0484	1.3575142	CEBPB	CCAAT/enhancer binding protein beta
33989_f_at	0.012728	1.59e-04	-4.8119536	1.0422	-0.7583025	TMBIM6	transmembrane BAX inhibitor motif containing 6
35603_at	0.012728	1.59e-04	-4.8107402	1.0398	-0.8344392	NORAD	non-coding RNA activated by DNA damage
36363_at	0.012736	1.60e-04	-4.8074644	1.0331	-1.3955183	UGT8	UDP glycosyltransferase 8
36666_at	0.01274	1.62e-04	4.8020808	1.0222	0.7074833	P4HB	prolyl 4-hydroxylase subunit beta
32563_at	0.01274	1.62e-04	-4.8014294	1.0209	-0.6102783	ATP1B3	ATPase Na+/K+ transporting subunit beta 3
40429_r_at	0.012777	1.64e-04	-4.7971652	1.0123	-1.4120225		
41575_at	0.012779	1.65e-04	-4.7927895	1.0034	-0.6170717	EXT1	exostosin glycosyltransferase 1
39660_at	0.012779	1.66e-04	-4.7913226	1.0005	-0.6047383	DEFB1	defensin beta 1
32040_i_at	0.012825	1.68e-04	-4.7854487	0.9886	-1.2700067	CDC5L	cell division cycle 5 like
37507_i_at	0.012825	1.70e-04	-4.7799765	0.9775	-0.6768367	PRPF40A	pre-mRNA processing factor 40 homolog A
37021_at	0.012825	1.70e-04	4.7791624	0.9758	1.0191942	CTSH	cathepsin H
33000_at	0.012825	1.71e-04	-4.7768526	0.9711	-0.7997375	HAVCR1	hepatitis A virus cellular receptor 1
33536_at	0.012825	1.72e-04	-4.7753011	0.968	-0.6462175	PRKG2	protein kinase, cGMP-dependent, type II
35733_at	0.012825	1.73e-04	-4.7727276	0.9628	-0.8702692	ACTR2	ARP2 actin related protein 2 homolog
38335_at	0.013047	1.77e-04	-4.7608318	0.9387	-0.4191225	OGG1	8-oxoguanine DNA glycosylase
39072_at	0.013047	1.79e-04	-4.7566631	0.9302	-1.4207633	MXI1	MAX interactor 1, dimerization protein
39231_at	0.013047	1.80e-04	-4.754024	0.9249	-1.1650108	CHD1	chromodomain helicase DNA binding protein 1
37641_at	0.013047	1.80e-04	4.753725	0.9242	0.6111133	IFI44	interferon induced protein 44
36781_at	0.013157	1.82e-04	4.7470679	0.9107	1.5471225	SERPINA1	serpin family A member 1
36179_at	0.013166	1.84e-04	4.7440738	0.9047	0.6988375	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
36216_at	0.013202	1.86e-04	-4.7377758	0.8919	-0.5432458	SNX4	sorting nexin 4
925_at	0.013202	1.87e-04	4.7365275	0.8893	1.1637883	IFI30///PIK3R2	IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2
35794_at	0.013202	1.87e-04	-4.7348382	0.8859	-0.800925	PSD3	pleckstrin and Sec7 domain containing 3
34409_at	0.013204	1.88e-04	4.7321772	0.8805	0.4660417	LRP10	LDL receptor related protein 10
36345_g_at	0.013474	1.93e-04	-4.7200638	0.8559	-1.2486692	F2RL1	F2R like trypsin receptor 1
35658_at	0.013483	1.94e-04	-4.7171542	0.85	-0.6566692	PSEN1	presenilin 1
234_s_at	0.013766	2.00e-04	-4.7048448	0.825	-0.7399258	PTN	pleiotrophin
41657_at	0.013798	2.01e-04	4.7011949	0.8175	0.4775033	STK11	serine/threonine kinase 11
AFFX-HUMTFRR/M11507_M_at	0.01383	2.03e-04	-4.6975591	0.8102	-1.0229625	TFRC	transferrin receptor
41821_at	0.014013	2.06e-04	-4.6888947	0.7925	-0.7824783	CDK13	cyclin dependent kinase 13
1985_s_at	0.014074	2.08e-04	4.6843289	0.7832	0.7639867	NME1	NME/NM23 nucleoside diphosphate kinase 1
41706_at	0.014374	2.14e-04	-4.6714577	0.757	-0.4896625	C1QTNF3-AMACR///AMACR	C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase
39893_at	0.014374	2.15e-04	-4.6694543	0.753	-0.8093817	GNG7	G protein subunit gamma 7
39246_at	0.014474	2.18e-04	-4.6637423	0.7413	-0.7335225	STAG1	stromal antigen 1
1994_at	0.014559	2.20e-04	-4.6585568	0.7308	-0.5295933	ATF2	activating transcription factor 2
38765_at	0.014564	2.21e-04	-4.6559375	0.7254	-1.5440967	DICER1	dicer 1, ribonuclease III
41815_at	0.014814	2.27e-04	-4.6446862	0.7025	-0.77676	SYNE2	spectrin repeat containing nuclear envelope protein 2
1785_at	0.014814	2.28e-04	-4.6417467	0.6965	-0.9306117	KDM5A	lysine demethylase 5A
35717_at	0.014814	2.29e-04	-4.6407334	0.6944	-2.041275	ABCA8	ATP binding cassette subfamily A member 8
1184_at	0.014897	2.31e-04	4.6357351	0.6843	1.1147567	MIR7703///PSME2	microRNA 7703///proteasome activator subunit 2
1583_at	0.014911	2.33e-04	4.63291	0.6785	0.7940242	TNFRSF1B	TNF receptor superfamily member 1B
1543_at	0.014965	2.35e-04	-4.628829	0.6702	-0.6093525	MAP2K6	mitogen-activated protein kinase kinase 6
39648_at	0.01511	2.38e-04	-4.6219934	0.6562	-0.6751542	PEX11A	peroxisomal biogenesis factor 11 alpha
40463_at	0.015117	2.41e-04	-4.6158501	0.6437	-1.0698725	TNPO1	transportin 1
37217_at	0.015117	2.42e-04	-4.6148569	0.6417	-0.4797717	HBZ	hemoglobin subunit zeta
35019_at	0.015117	2.42e-04	-4.6147774	0.6415	-0.7571792	ZNF254	zinc finger protein 254
39943_at	0.015126	2.43e-04	-4.6121822	0.6362	-0.7655083	ORC2	origin recognition complex subunit 2
37023_at	0.015588	2.53e-04	4.5938003	0.5987	1.3111	LCP1	lymphocyte cytosolic protein 1
555_at	0.015588	2.53e-04	-4.5935587	0.5982	-0.8639683	RAB40B	RAB40B, member RAS oncogene family
32054_at	0.015842	2.58e-04	-4.5837187	0.5781	-1.07756	CCNT2	cyclin T2
38650_at	0.016088	2.64e-04	4.5742908	0.5588	1.4473217	IGFBP5	insulin like growth factor binding protein 5
33540_at	0.016096	2.65e-04	-4.5718061	0.5537	-0.5022733	FAM208B	family with sequence similarity 208 member B
35820_at	0.016523	2.74e-04	4.5573502	0.5242	0.5464958	GM2A	GM2 ganglioside activator
37176_at	0.016546	2.76e-04	4.5532206	0.5157	1.1496317	HYAL1	hyaluronoglucosaminidase 1
1576_g_at	0.016546	2.77e-04	-4.552262	0.5138	-1.0077417	ABCB4///ABCB1	ATP binding cassette subfamily B member 4///ATP binding cassette subfamily B member 1
32156_at	0.016614	2.79e-04	4.5481521	0.5054	0.4100725	NECTIN2	nectin cell adhesion molecule 2
35664_at	0.016635	2.81e-04	4.5453717	0.4997	0.6099692	MMRN1	multimerin 1
33610_at	0.016733	2.84e-04	-4.5404546	0.4896	-1.9065008	CLDN8	claudin 8
41163_at	0.017037	2.90e-04	4.5298897	0.468	0.7311017	TMED3	transmembrane p24 trafficking protein 3
35026_f_at	0.017114	2.93e-04	-4.5256291	0.4593	-0.9829558	ZNF273	zinc finger protein 273
40524_at	0.017234	2.97e-04	-4.5186654	0.445	-0.57379	PTPN21	protein tyrosine phosphatase, non-receptor type 21
35372_r_at	0.017234	2.98e-04	4.5180817	0.4438	3.6507542	CXCL8	C-X-C motif chemokine ligand 8
41000_at	0.017358	3.01e-04	-4.5125929	0.4326	-0.8998817	FOXN3	forkhead box N3
34795_at	0.017373	3.03e-04	-4.5096677	0.4266	-1.5941108	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
33003_at	0.017373	3.05e-04	-4.5071388	0.4214	-0.492605	LOC101930392	cytoplasmic protein NCK2-like
35725_at	0.017373	3.05e-04	-4.5058778	0.4188	-0.4669408	KPNA3	karyopherin subunit alpha 3
34777_at	0.017554	3.11e-04	4.4971896	0.401	1.2123933	ADM	adrenomedullin
41776_at	0.017554	3.11e-04	4.4968605	0.4004	0.6541175	ATOX1	antioxidant 1 copper chaperone
37044_at	0.017826	3.18e-04	4.4876509	0.3815	0.5031742	MIR7110///PDIA5	microRNA 7110///protein disulfide isomerase family A member 5
34109_at	0.017847	3.21e-04	-4.4834819	0.3729	-0.8187158	PRODH	proline dehydrogenase 1
41171_at	0.017847	3.22e-04	4.481015	0.3679	1.0627742	MIR7703///PSME2	microRNA 7703///proteasome activator subunit 2
36679_at	0.017847	3.22e-04	4.4809434	0.3677	0.5874183	SRPRA	SRP receptor alpha subunit
40820_at	0.018617	3.38e-04	4.458821	0.3224	0.9115992	RBM8A	RNA binding motif protein 8A
1948_f_at	0.018617	3.39e-04	4.4569025	0.3184	2.5653792	NOS2	nitric oxide synthase 2
40012_at	0.018617	3.43e-04	4.451748	0.3078	0.8879067	LRP8	LDL receptor related protein 8
38098_at	0.018617	3.43e-04	4.4516838	0.3077	0.9682917	LPIN1	lipin 1
37619_at	0.018617	3.45e-04	-4.4495743	0.3034	-0.6336083	METAP1	methionyl aminopeptidase 1
32124_at	0.018617	3.45e-04	-4.4491516	0.3025	-0.8565742	THOC2	THO complex 2
38121_at	0.018617	3.47e-04	4.4472515	0.2986	1.7141817	WARS	tryptophanyl-tRNA synthetase
39637_at	0.019102	3.58e-04	-4.4316405	0.2666	-3.153935	SLC26A2	solute carrier family 26 member 2
