ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7896822	8.57e-08	4.56e-11	7.6215146	14.918771	0.41446684	AGRN	agrin
8117760	8.57e-08	4.63e-11	7.6180685	14.904037	0.72387501	HLA-F///HLA-B	major histocompatibility complex, class I, F///major histocompatibility complex, class I, B
7909628	1.19e-07	7.00e-11	-7.5257243	14.509535	-0.67780799	FLVCR1	feline leukemia virus subgroup C cellular receptor 1
8077082	1.19e-07	7.14e-11	7.5213954	14.491057	0.38368887	LMF2	lipase maturation factor 2
8157074	1.37e-07	9.10e-11	-7.4670725	14.259303	-0.48465043	FKTN	fukutin
7894284	1.37e-07	9.27e-11	-7.4631207	14.242453	-0.37202288		
7913319	1.37e-07	9.43e-11	-7.459181	14.225656	-0.5121008	EIF4G3	eukaryotic translation initiation factor 4 gamma 3
8084844	1.43e-07	1.11e-10	-7.4216556	14.065728	-0.47133865	OPA1	OPA1, mitochondrial dynamin like GTPase
8035380	1.43e-07	1.12e-10	7.4204488	14.060587	0.36848078	IL12RB1	interleukin 12 receptor subunit beta 1
7921868	1.43e-07	1.18e-10	7.4096629	14.014642	1.32138308	FCGR3A	Fc fragment of IgG receptor IIIa
8079346	1.43e-07	1.19e-10	-7.4076111	14.005903	-0.36333526	SACM1L	SAC1 suppressor of actin mutations 1-like (yeast)
8141648	1.43e-07	1.20e-10	7.4048165	13.994001	0.42851085	ACHE	acetylcholinesterase (Cartwright blood group)
8148642	1.59e-07	1.39e-10	7.3726635	13.857112	0.48543471	GSDMD	gasdermin D
7947221	1.72e-07	1.61e-10	-7.3386682	13.71248	-0.49015837	LIN7C	lin-7 homolog C, crumbs cell polarity complex component
8051882	1.72e-07	1.65e-10	-7.3336926	13.691321	-0.59862579	LRPPRC	leucine rich pentatricopeptide repeat containing
7921571	1.72e-07	1.77e-10	-7.3184553	13.626536	-0.45812579	PEX19	peroxisomal biogenesis factor 19
8114010	1.72e-07	1.79e-10	7.3149476	13.611625	0.94537584	IRF1	interferon regulatory factor 1
7990092	1.72e-07	1.82e-10	-7.3113755	13.596442	-0.51856241	MYO9A	myosin IXA
7898910	1.72e-07	1.86e-10	-7.3070257	13.577955	-0.38285632	PNRC2	proline rich nuclear receptor coactivator 2
8039933	1.72e-07	1.86e-10	-7.3070257	13.577955	-0.38285632	PNRC2	proline rich nuclear receptor coactivator 2
7922268	1.81e-07	2.01e-10	-7.289695	13.504316	-0.5827097	KIFAP3	kinesin associated protein 3
7951133	1.82e-07	2.08e-10	-7.2818172	13.470852	-0.54331857	MAML2///MAML2	mastermind like transcriptional coactivator 2///mastermind like transcriptional coactivator 2
7933750	1.88e-07	2.20e-10	-7.2693143	13.417754	-1.68411343	SLC16A9	solute carrier family 16 member 9
7921121	2.09e-07	2.50e-10	-7.2398583	13.292721	-0.30436609	MRPL24	mitochondrial ribosomal protein L24
8041495	2.26e-07	2.83e-10	-7.2124093	13.176286	-0.34591511	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7
8090664	2.26e-07	2.86e-10	-7.2102067	13.166946	-0.46513208	ASTE1	asteroid homolog 1 (Drosophila)
7951614	2.26e-07	2.91e-10	-7.20575	13.14805	-0.31082524	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta
8002133	2.29e-07	3.03e-10	7.1970773	13.111284	0.65449248	PSMB10	proteasome subunit beta 10
8035083	2.34e-07	3.17e-10	-7.1868967	13.068136	-0.90932602	CYP4F2	cytochrome P450 family 4 subfamily F member 2
8177788	2.40e-07	3.39e-10	7.1716687	13.003616	0.48384817	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8179103	2.40e-07	3.39e-10	7.1716687	13.003616	0.48384817	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8101284	2.42e-07	3.48e-10	-7.1655893	12.977865	-1.57602028	PRKG2	protein kinase, cGMP-dependent, type II
8092095	2.42e-07	3.56e-10	-7.1609706	12.958304	-0.50938717	TNIK	TRAF2 and NCK interacting kinase
7951112	2.51e-07	3.77e-10	-7.14778	12.902453	-0.4484111	MTMR2	myotubularin related protein 2
7985777	2.52e-07	3.87e-10	7.1420266	12.878098	0.56098165	ISG20	interferon stimulated exonuclease gene 20
8041592	2.52e-07	3.94e-10	-7.1377915	12.860172	-0.35793346	EML4///ALK	echinoderm microtubule associated protein like 4///anaplastic lymphoma receptor tyrosine kinase
7974566	2.81e-07	4.47e-10	-7.1091634	12.739054	-0.5079394	AP5M1	adaptor related protein complex 5 mu 1 subunit
8049317	2.85e-07	4.62e-10	-7.1019452	12.70853	-0.42581366	DGKD	diacylglycerol kinase delta
8117890	2.92e-07	4.82e-10	7.0921468	12.667106	0.4719298	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8169365	3.03e-07	5.10e-10	-7.0795681	12.613943	-0.51687208	TMEM164	transmembrane protein 164
7924773	3.04e-07	5.28e-10	-7.0715262	12.579964	-0.57624727	CDC42BPA	CDC42 binding protein kinase alpha
7940775	3.04e-07	5.30e-10	7.0707911	12.576858	1.13914123	RARRES3///RARRES3	retinoic acid receptor responder 3///retinoic acid receptor responder 3
7915910	3.27e-07	5.79e-10	7.0509325	12.492986	1.66548045	PDZK1IP1	PDZK1 interacting protein 1
8064111	3.51e-07	6.34e-10	7.0303412	12.40607	0.53265491	RTEL1-TNFRSF6B///RTEL1///TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)///regulator of telomere elongation helicase 1///TNF receptor superfamily member 6b
7910241	3.51e-07	6.48e-10	7.0253842	12.385154	0.35685634	GUK1	guanylate kinase 1
8172119	3.51e-07	6.53e-10	-7.0235253	12.377311	-0.49004318	MED14	mediator complex subunit 14
8109576	3.51e-07	6.63e-10	-7.020116	12.362928	-0.39707617	THG1L	tRNA-histidine guanylyltransferase 1 like
7932584	3.51e-07	6.86e-10	-7.0124646	12.330654	-0.42095393	PRTFDC1	phosphoribosyl transferase domain containing 1
7984524	3.51e-07	6.92e-10	-7.010619	12.32287	-0.96537045	PAQR5	progestin and adipoQ receptor family member 5
8179351	3.51e-07	6.96e-10	7.0090433	12.316225	1.53524544	CFB	complement factor B
7941004	3.51e-07	7.05e-10	7.0062017	12.304242	0.35024697	CCDC88B	coiled-coil domain containing 88B
8151136	3.53e-07	7.21e-10	-7.0011565	12.282969	-0.33321208	COPS5	COP9 signalosome subunit 5
8067680	3.78e-07	7.90e-10	6.9805446	12.196093	0.33473361	HELZ2	helicase with zinc finger 2
8178115	3.78e-07	7.98e-10	6.9781683	12.186081	1.54513318	CFB	complement factor B
8118345	3.78e-07	8.06e-10	6.9761008	12.17737	1.52641607	CFB	complement factor B
8180269	3.86e-07	8.40e-10	-6.9666014	12.137355	-0.40546043	TATDN1	TatD DNase domain containing 1
8072735	3.86e-07	8.48e-10	6.9643904	12.128043	1.4786204	APOL1	apolipoprotein L1
8077323	3.86e-07	8.69e-10	-6.9588298	12.104627	-0.7837611	CNTN4	contactin 4
8072529	3.86e-07	8.70e-10	-6.9586512	12.103874	-0.42020198	DEPDC5	DEP domain containing 5
7899534	4.08e-07	9.31e-10	-6.9431838	12.03876	-0.4320714	EPB41	erythrocyte membrane protein band 4.1
8065992	4.12e-07	9.63e-10	-6.9355855	12.006785	-0.31570206	NFS1	NFS1 cysteine desulfurase
7931899	4.12e-07	9.65e-10	6.9352178	12.005238	0.40750258	IL15RA	interleukin 15 receptor subunit alpha
7907466	4.31e-07	1.03e-09	-6.9199902	11.94118	-0.42460647	DARS2	aspartyl-tRNA synthetase 2, mitochondrial
8180417	4.31e-07	1.05e-09	-6.9166707	11.927221	-0.30271033	METTL2B	methyltransferase like 2B
8093130	4.31e-07	1.06e-09	-6.9142381	11.916991	-0.28845216	RNF168	ring finger protein 168
7917532	4.31e-07	1.07e-09	6.9118393	11.906905	0.99612469	GBP2	guanylate binding protein 2
7893883	4.31e-07	1.11e-09	-6.9037846	11.873042	-0.38149551		
7999326	4.31e-07	1.12e-09	-6.9018585	11.864946	-0.41465639	USP7	ubiquitin specific peptidase 7
8099649	4.31e-07	1.13e-09	-6.8996765	11.855775	-0.33672173	DHX15	DEAH-box helicase 15
8115997	4.31e-07	1.14e-09	6.897893	11.84828	0.39714343	RAB24	RAB24, member RAS oncogene family
8097704	4.31e-07	1.15e-09	-6.89606	11.840576	-0.35255226	TMEM184C	transmembrane protein 184C
7912112	4.31e-07	1.15e-09	-6.8945253	11.834127	-0.50528624	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
8009746	4.31e-07	1.16e-09	-6.8931264	11.828249	-0.63345955	SLC16A5	solute carrier family 16 member 5
8158167	4.31e-07	1.16e-09	6.8924035	11.825211	2.04817296	LCN2	lipocalin 2
7943827	4.51e-07	1.24e-09	-6.8783091	11.766001	-0.41199604	DLAT	dihydrolipoamide S-acetyltransferase
8047097	4.51e-07	1.26e-09	-6.8753153	11.753427	-0.4106919	GLS	glutaminase
7942289	4.51e-07	1.26e-09	-6.8744944	11.74998	-0.24240018	RNF121	ring finger protein 121
8133413	4.65e-07	1.31e-09	6.8653849	11.71173	0.35587622	LIMK1	LIM domain kinase 1
7991779	4.72e-07	1.35e-09	-6.8595842	11.68738	-0.42887494	FAM234A	family with sequence similarity 234 member A
7911138	4.83e-07	1.42e-09	-6.8475538	11.636894	-0.42476769	CNST	consortin, connexin sorting protein
8164087	4.83e-07	1.42e-09	-6.8474002	11.636249	-0.42178268	NR6A1	nuclear receptor subfamily 6 group A member 1
7990879	4.83e-07	1.42e-09	-6.8472471	11.635607	-0.44681243	EFL1	elongation factor like GTPase 1
8113761	5.08e-07	1.51e-09	-6.8335277	11.578058	-0.52673158	ZNF608	zinc finger protein 608
8131179	5.08e-07	1.53e-09	6.8310972	11.567865	0.50491456	TTYH3	tweety family member 3
8056693	5.29e-07	1.61e-09	-6.8193567	11.518643	-0.61385717	FASTKD1	FAST kinase domains 1
7933758	5.29e-07	1.62e-09	-6.8172827	11.509949	-0.4100301		
8074286	5.37e-07	1.66e-09	-6.8118692	11.487261	-0.40256852	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3
8025551	5.38e-07	1.68e-09	6.8090704	11.475533	0.29059035	C19orf66	chromosome 19 open reading frame 66
7904969	5.41e-07	1.71e-09	6.8044504	11.456176	0.3891693	VOPP1	vesicular, overexpressed in cancer, prosurvival protein 1
8151149	5.41e-07	1.72e-09	-6.8036439	11.452797	-0.44642276	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1
8107859	5.47e-07	1.76e-09	-6.7987742	11.432398	-0.47519351	LYRM7	LYR motif containing 7
7988350	5.49e-07	1.83e-09	6.7901827	11.396415	3.28703228	DUOX2	dual oxidase 2
7930380	5.49e-07	1.84e-09	-6.788872	11.390927	-0.5511597	ADD3	adducin 3
8105181	5.49e-07	1.84e-09	-6.7887235	11.390305	-0.31518957	MRPS30	mitochondrial ribosomal protein S30
7973924	5.49e-07	1.84e-09	-6.7883244	11.388634	-0.34032599	KIAA0391	KIAA0391
7981046	5.49e-07	1.85e-09	6.787587	11.385547	0.4419305	IFI27L2	interferon alpha inducible protein 27 like 2
8117861	5.50e-07	1.89e-09	6.7823711	11.363709	0.36636644	HLA-L	major histocompatibility complex, class I, L (pseudogene)
8179080	5.50e-07	1.89e-09	6.7823711	11.363709	0.36636644	HLA-L	major histocompatibility complex, class I, L (pseudogene)
8073135	5.50e-07	1.91e-09	-6.7793998	11.351271	-0.3017313	MIEF1	mitochondrial elongation factor 1
8140782	5.50e-07	1.92e-09	-6.7790653	11.349871	-1.38466206	ABCB1	ATP binding cassette subfamily B member 1
7991485	5.63e-07	2.00e-09	-6.7698098	11.311135	-0.39540797	TTC23	tetratricopeptide repeat domain 23
8106827	5.63e-07	2.01e-09	-6.7686727	11.306377	-0.51899872	ADGRV1	adhesion G protein-coupled receptor V1
8078270	5.63e-07	2.01e-09	-6.7679607	11.303398	-0.3516884	RPL15	ribosomal protein L15
7966534	5.65e-07	2.06e-09	-6.762524	11.280652	-0.24039835	RPL6P27///RPL6	ribosomal protein L6 pseudogene 27///ribosomal protein L6
8157638	5.65e-07	2.06e-09	-6.7623837	11.280065	-0.5052284	MRRF	mitochondrial ribosome recycling factor
7975747	5.65e-07	2.07e-09	-6.7616682	11.277072	-0.30221729	DLST	dihydrolipoamide S-succinyltransferase
7921873	6.22e-07	2.30e-09	6.7376104	11.176476	1.61256115	FCGR3B///FCGR3A	Fc fragment of IgG receptor IIIb///Fc fragment of IgG receptor IIIa
7980246	6.36e-07	2.38e-09	-6.7297644	11.143688	-0.34881702	MLH3	mutL homolog 3
8178841	6.36e-07	2.39e-09	6.7288768	11.139979	0.73290476	TAP2	transporter 2, ATP binding cassette subfamily B member
7958800	6.36e-07	2.41e-09	-6.7269847	11.132074	-0.34067647	MAPKAPK5	mitogen-activated protein kinase-activated protein kinase 5
8030908	6.39e-07	2.44e-09	-6.7240621	11.119864	-0.43118479	ZNF480	zinc finger protein 480
7941985	6.41e-07	2.46e-09	6.7218005	11.110417	0.44683912	TCIRG1	T-cell immune regulator 1, ATPase H+ transporting V0 subunit a3
8059393	6.45e-07	2.52e-09	-6.716807	11.08956	-0.33408687	CUL3	cullin 3
8022170	6.45e-07	2.52e-09	-6.7166825	11.08904	-0.24410105	RPL6P27///RPL6	ribosomal protein L6 pseudogene 27///ribosomal protein L6
7901272	6.51e-07	2.56e-09	6.7129507	11.073456	0.67578153	CYP4X1	cytochrome P450 family 4 subfamily X member 1
8100834	6.60e-07	2.62e-09	-6.7079309	11.052496	-0.27334604	GRSF1	G-rich RNA sequence binding factor 1
8114138	6.66e-07	2.67e-09	6.702994	11.031886	0.36599005	C5orf15	chromosome 5 open reading frame 15
8102328	6.66e-07	2.68e-09	6.7023508	11.029202	1.35775579	CFI	complement factor I
7959173	6.77e-07	2.75e-09	-6.6969894	11.006824	-0.25346617	RNF10	ring finger protein 10
7966368	6.85e-07	2.80e-09	-6.6927666	10.989203	-0.36296732	PPP1CC	protein phosphatase 1 catalytic subunit gamma
8164013	6.89e-07	2.83e-09	-6.6896876	10.976356	-0.40854945	STRBP	spermatid perinuclear RNA binding protein
8061138	6.94e-07	2.88e-09	-6.6864441	10.962824	-0.33626514	PET117///KAT14	PET117 homolog///lysine acetyltransferase 14
8076272	7.07e-07	2.97e-09	-6.6789383	10.931517	-0.28984569	ST13P4///ST13P5///ST13	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4///suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5///suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
8114861	7.07e-07	2.97e-09	-6.6787864	10.930884	-0.32813238	LARS	leucyl-tRNA synthetase
7927267	7.19e-07	3.05e-09	-6.6732158	10.907655	-0.44329133	FAM35DP///FAM35BP///FAM35A	family with sequence similarity 35, member A pseudogene///family with sequence similarity 35, member A pseudogene///family with sequence similarity 35 member A
8007446	7.61e-07	3.24e-09	6.65879	10.847522	0.60542992	IFI35	interferon induced protein 35
8180034	7.68e-07	3.30e-09	6.6551182	10.832222	0.73251511	TAP2	transporter 2, ATP binding cassette subfamily B member
7927536	7.72e-07	3.34e-09	-6.6523461	10.820673	-0.30641281	NCOA4	nuclear receptor coactivator 4
8105456	7.94e-07	3.47e-09	-6.6433288	10.783111	-0.65643193	SETD9	SET domain containing 9
8086467	7.94e-07	3.48e-09	-6.6426686	10.780362	-0.58011346	ANO10	anoctamin 10
8135464	7.96e-07	3.52e-09	-6.6403912	10.770878	-0.40496015	DLD	dihydrolipoamide dehydrogenase
7976957	8.52e-07	3.83e-09	-6.6209666	10.69002	-0.28858559	WDR20	WD repeat domain 20
8177725	8.52e-07	3.84e-09	6.6199576	10.685821	0.41982704	HLA-H///HLA-G///HLA-C///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, G///major histocompatibility complex, class I, C///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8179034	8.52e-07	3.84e-09	6.6199576	10.685821	0.41982704	HLA-H///HLA-G///HLA-C///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, G///major histocompatibility complex, class I, C///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
8117800	8.52e-07	3.86e-09	6.6187382	10.680748	0.38269028	HLA-H///HLA-C///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, C///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
7984019	8.65e-07	3.95e-09	-6.6137528	10.660007	-0.61377381	TLN2	talin 2
8072108	8.88e-07	4.09e-09	6.6054923	10.625651	0.59270241	ASPHD2	aspartate beta-hydroxylase domain containing 2
7969171	8.88e-07	4.12e-09	-6.6037705	10.618491	-0.36687353	DLEU1	deleted in lymphocytic leukemia 1
7902883	8.88e-07	4.15e-09	-6.6025847	10.61356	-0.25691664	LRRC8D	leucine rich repeat containing 8 family member D
8047443	8.88e-07	4.20e-09	-6.5996129	10.601204	-0.72794975	STRADB	STE20-related kinase adaptor beta
7927288	8.88e-07	4.20e-09	-6.5994185	10.600396	-0.43258947	FAM35DP///FAM35BP///FAM35A	family with sequence similarity 35, member A pseudogene///family with sequence similarity 35, member A pseudogene///family with sequence similarity 35 member A
8180237	8.88e-07	4.21e-09	-6.5988711	10.59812	-0.31042885	METTL2B	methyltransferase like 2B
7997633	9.00e-07	4.33e-09	-6.592689	10.572422	-0.39917426	USP10	ubiquitin specific peptidase 10
7916969	9.00e-07	4.35e-09	-6.5913231	10.566745	-0.50109737	ZRANB2	zinc finger RANBP2-type containing 2
7893079	9.00e-07	4.38e-09	-6.5900571	10.561484	-0.39752366		
8178977	9.00e-07	4.38e-09	6.5900208	10.561332	0.41653827	TAPBP	TAP binding protein (tapasin)
8121578	9.02e-07	4.42e-09	-6.5880735	10.55324	-0.38826764	NT5DC1	5'-nucleotidase domain containing 1
8051275	9.09e-07	4.49e-09	-6.5840173	10.536386	-0.96289398	CAPN13	calpain 13
7901613	9.09e-07	4.50e-09	-6.58357	10.534527	-0.53766654	ACOT11	acyl-CoA thioesterase 11
7902594	9.12e-07	4.55e-09	-6.5813229	10.525192	-0.48615712	PRKACB	protein kinase cAMP-activated catalytic subunit beta
7986110	9.16e-07	4.59e-09	6.5789825	10.515469	0.27508479	FES	FES proto-oncogene, tyrosine kinase
7915408	9.20e-07	4.64e-09	-6.5767348	10.506132	-0.42288762	FOXJ3	forkhead box J3
8069208	9.76e-07	4.97e-09	6.5609102	10.440424	0.3180319	COL18A1	collagen type XVIII alpha 1 chain
8039212	9.76e-07	4.98e-09	6.5604079	10.438339	0.64828541	LILRB2	leukocyte immunoglobulin like receptor B2
7956759	9.96e-07	5.14e-09	-6.5530729	10.407897	-0.57451328	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1
7980833	9.96e-07	5.16e-09	-6.5524386	10.405265	-0.26223602	PPP4R3A	protein phosphatase 4 regulatory subunit 3A
8175177	9.96e-07	5.17e-09	-6.5516882	10.402152	-0.42311952	MBNL3	muscleblind like splicing regulator 3
8125512	1.00e-06	5.38e-09	6.5426646	10.364717	0.82163213	TAP1	transporter 1, ATP binding cassette subfamily B member
8178867	1.00e-06	5.38e-09	6.5426646	10.364717	0.82163213	TAP1	transporter 1, ATP binding cassette subfamily B member
8180061	1.00e-06	5.38e-09	6.5426646	10.364717	0.82163213	TAP1	transporter 1, ATP binding cassette subfamily B member
8027521	1.00e-06	5.39e-09	-6.5423187	10.363282	-0.40718815	GPATCH1	G-patch domain containing 1
8077914	1.00e-06	5.43e-09	-6.5407411	10.356739	-0.43369947	TSEN2	tRNA splicing endonuclease subunit 2
8121596	1.00e-06	5.45e-09	6.5396409	10.352176	0.53318561	FAM26F	family with sequence similarity 26 member F
7946655	1.00e-06	5.52e-09	-6.5367725	10.340281	-0.28952308	CSNK2A3///CSNK2A1	casein kinase 2 alpha 3///casein kinase 2 alpha 1
8125500	1.00e-06	5.53e-09	6.5362604	10.338158	0.42425476	PSMB8	proteasome subunit beta 8
8178855	1.00e-06	5.53e-09	6.5362604	10.338158	0.42425476	PSMB8	proteasome subunit beta 8
8180049	1.00e-06	5.53e-09	6.5362604	10.338158	0.42425476	PSMB8	proteasome subunit beta 8
8036224	1.00e-06	5.55e-09	6.5355671	10.335283	0.8144298	TYROBP	TYRO protein tyrosine kinase binding protein
8142407	1.00e-06	5.58e-09	-6.5341941	10.329589	-0.5195217	TMEM168	transmembrane protein 168
8132592	1.01e-06	5.67e-09	-6.5305904	10.314649	-0.3542188	OGDH	oxoglutarate dehydrogenase
7945321	1.01e-06	5.69e-09	-6.5299753	10.312099	-0.77267143	GLB1L2	galactosidase beta 1 like 2
8119689	1.02e-06	5.73e-09	6.5280126	10.303962	0.37502501	PTK7	protein tyrosine kinase 7 (inactive)
8158224	1.04e-06	5.95e-09	-6.5195982	10.269089	-0.61049619	SLC27A4	solute carrier family 27 member 4
7942679	1.04e-06	5.96e-09	-6.5193211	10.267941	-0.38893865	ACER3	alkaline ceramidase 3
8081890	1.07e-06	6.16e-09	6.511601	10.235957	0.74368887	PLA1A	phospholipase A1 member A
7993872	1.08e-06	6.20e-09	-6.5100542	10.22955	-0.46057972	UQCRC2	ubiquinol-cytochrome c reductase core protein II
7900146	1.08e-06	6.26e-09	6.5077923	10.220181	0.84572318	ZC3H12A	zinc finger CCCH-type containing 12A
7905047	1.09e-06	6.35e-09	6.5045362	10.206697	1.61146574	FCGR1CP///FCGR1B///FCGR1A	Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia
7901336	1.11e-06	6.49e-09	-6.4993695	10.185303	-0.728291	STRADB	STE20-related kinase adaptor beta
7932243	1.11e-06	6.51e-09	-6.4989527	10.183578	-0.40275815	FAM171A1	family with sequence similarity 171 member A1
7902166	1.14e-06	6.77e-09	-6.4898353	10.145839	-0.48535719	MIER1	MIER1 transcriptional regulator
8091554	1.15e-06	6.85e-09	6.4869802	10.134024	0.50362925		
8128939	1.15e-06	6.91e-09	-6.4851699	10.126533	-0.48883932	TRAF3IP2	TRAF3 interacting protein 2
7926356	1.15e-06	6.92e-09	-6.484903	10.125429	-0.44482992	PTER	phosphotriesterase related
8058221	1.16e-06	7.01e-09	-6.4816393	10.111927	-0.46841526	TRAK2	trafficking kinesin protein 2
8052956	1.17e-06	7.08e-09	-6.4794449	10.102849	-0.55338183	EXOC6B	exocyst complex component 6B
7935230	1.17e-06	7.16e-09	-6.4767903	10.091868	-0.57227155	ALDH18A1	aldehyde dehydrogenase 18 family member A1
8118324	1.18e-06	7.26e-09	6.4735215	10.07835	1.03578261	C2	complement component 2
7950683	1.18e-06	7.28e-09	-6.4731135	10.076662	-0.34389977	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial (putative)
8066214	1.20e-06	7.44e-09	6.4680929	10.055902	1.33790336	TGM2	transglutaminase 2
7972021	1.21e-06	7.49e-09	-6.4663473	10.048686	-0.36082288	TBC1D4	TBC1 domain family member 4
8166230	1.21e-06	7.53e-09	-6.4651338	10.043669	-0.35142825	TXLNG	taxilin gamma
7896929	1.21e-06	7.59e-09	6.4634424	10.036677	0.3807897	VWA1	von Willebrand factor A domain containing 1
7901549	1.21e-06	7.66e-09	-6.461271	10.027702	-0.56284797	CPT2	carnitine palmitoyltransferase 2
8125537	1.21e-06	7.68e-09	6.460678	10.025251	0.75704023	HLA-DMA	major histocompatibility complex, class II, DM alpha
7951485	1.21e-06	7.70e-09	-6.4601071	10.022891	-0.41960388	SLC35F2	solute carrier family 35 member F2
7902367	1.24e-06	7.92e-09	-6.4534612	9.995428	-0.59389589	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain
7934870	1.24e-06	7.94e-09	-6.4530096	9.993562	-0.39377038	ATAD1	ATPase family, AAA domain containing 1
7953291	1.24e-06	7.99e-09	-6.451435	9.987056	-0.51997434	CD9	CD9 molecule
7897460	1.24e-06	8.03e-09	-6.4504945	9.98317	-0.63684143	SLC25A33	solute carrier family 25 member 33
7903119	1.24e-06	8.10e-09	-6.4484564	9.974751	-0.60126476	ABCD3	ATP binding cassette subfamily D member 3
8063955	1.25e-06	8.23e-09	6.4446395	9.958985	0.32496957	OGFR	opioid growth factor receptor
7917548	1.25e-06	8.25e-09	6.4442859	9.957525	0.3870983	GBP7	guanylate binding protein 7
8010243	1.26e-06	8.32e-09	6.4423262	9.949432	0.40321065	SYNGR2	synaptogyrin 2
8169811	1.27e-06	8.42e-09	-6.4395926	9.938143	-0.45971404	OCRL	OCRL, inositol polyphosphate-5-phosphatase
8142912	1.29e-06	8.58e-09	-6.4351689	9.919879	-0.34927198	TMEM209	transmembrane protein 209
7983206	1.29e-06	8.62e-09	-6.4341299	9.915589	-0.33032216	TUBGCP4	tubulin gamma complex associated protein 4
7938390	1.30e-06	8.79e-09	6.4295941	9.896866	1.23917218	ADM	adrenomedullin
