ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
201199_s_at	1.55e-10	9.81e-13	7.5720364	18.490597	0.58327632	PSMD1	proteasome 26S subunit, non-ATPase 1
202290_at	1.56e-10	9.99e-13	-7.5690734	18.473057	-0.90967266	PDAP1	PDGFA associated protein 1
203693_s_at	1.65e-10	1.07e-12	7.5580045	18.407571	0.89248238	E2F3	E2F transcription factor 3
205666_at	1.65e-10	1.07e-12	-7.5576496	18.405472	-2.72793044	FMO1	flavin containing monooxygenase 1
234972_at	1.75e-10	1.14e-12	-7.546738	18.340972	-0.6353544	ARL16	ADP ribosylation factor like GTPase 16
217483_at	1.82e-10	1.20e-12	7.5395612	18.298579	2.06695142	FOLH1	folate hydrolase (prostate-specific membrane antigen) 1
227736_at	1.85e-10	1.23e-12	-7.5350424	18.271898	-2.97409015	C10orf99	chromosome 10 open reading frame 99
1559884_at	2.14e-10	1.43e-12	-7.5101484	18.125083	-1.60808653	CDKN2B-AS1	CDKN2B antisense RNA 1
224444_s_at	2.14e-10	1.44e-12	7.508976	18.118176	1.26054465	LINC00467	long intergenic non-protein coding RNA 467
219023_at	2.15e-10	1.46e-12	-7.5073077	18.108348	-1.06561516	AP1AR	adaptor related protein complex 1 associated regulatory protein
227049_at	2.15e-10	1.47e-12	-7.5058312	18.099651	-0.64992594	ZADH2	zinc binding alcohol dehydrogenase domain containing 2
227929_at	2.29e-10	1.58e-12	-7.4942151	18.031265	-1.27179535	LIN7A	lin-7 homolog A, crumbs cell polarity complex component
214288_s_at	2.30e-10	1.59e-12	7.4925522	18.02148	0.32090898	PSMB1	proteasome subunit beta 1
228083_at	2.35e-10	1.64e-12	-7.4873078	17.99063	-0.87129536	CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4
213798_s_at	2.40e-10	1.69e-12	7.4830772	17.965752	0.43783754	CAP1	adenylate cyclase associated protein 1
218826_at	2.41e-10	1.72e-12	-7.4798264	17.946642	-0.92977822	SLC35F2	solute carrier family 35 member F2
211959_at	2.41e-10	1.74e-12	7.4782093	17.937137	1.82800598	IGFBP5	insulin like growth factor binding protein 5
219074_at	2.41e-10	1.74e-12	-7.4779536	17.935635	-0.58512678	TMEM184C	transmembrane protein 184C
207249_s_at	2.41e-10	1.74e-12	-7.4777008	17.934149	-2.94246117	SLC28A2	solute carrier family 28 member 2
211275_s_at	2.42e-10	1.78e-12	7.4745463	17.915612	0.74898323	GYG1	glycogenin 1
1555981_at	2.42e-10	1.78e-12	-7.4744683	17.915154	-0.45402073	ASB16-AS1	ASB16 antisense RNA 1
235006_at	2.52e-10	1.86e-12	-7.4669507	17.870998	-0.75297462	CDKN2AIPNL	CDKN2A interacting protein N-terminal like
206502_s_at	2.52e-10	1.88e-12	-7.4649601	17.859311	-1.12773726	INSM1	INSM transcriptional repressor 1
202270_at	2.52e-10	1.89e-12	7.4647499	17.858076	1.57853655	GBP1	guanylate binding protein 1
1559591_s_at	2.59e-10	1.95e-12	-7.4591333	17.825109	-0.97824587	CHDH	choline dehydrogenase
222078_at	2.66e-10	2.02e-12	-7.4536757	17.793089	-0.92243361	PKLR	pyruvate kinase, liver and RBC
214527_s_at	2.68e-10	2.05e-12	-7.4511341	17.778182	-0.77373688	PQBP1	polyglutamine binding protein 1
227742_at	2.76e-10	2.13e-12	7.4446064	17.73991	1.47562411	CLIC6	chloride intracellular channel 6
223082_at	2.76e-10	2.13e-12	7.4444959	17.739262	0.71376282	SH3KBP1	SH3 domain containing kinase binding protein 1
222810_s_at	3.12e-10	2.42e-12	7.4233014	17.615136	0.73453919	RASAL2	RAS protein activator like 2
207651_at	3.13e-10	2.45e-12	7.4214184	17.604118	1.21696383	GPR171	G protein-coupled receptor 171
205232_s_at	3.49e-10	2.77e-12	-7.4014756	17.487532	-0.8859509	PAFAH2	platelet activating factor acetylhydrolase 2
202040_s_at	3.49e-10	2.77e-12	7.401363	17.486874	0.57707924	KDM5A	lysine demethylase 5A
220177_s_at	3.60e-10	2.87e-12	7.3954916	17.452586	1.5320572	TMPRSS3	transmembrane protease, serine 3
203854_at	3.67e-10	2.95e-12	7.3909915	17.426316	1.66504576	CFI	complement factor I
210677_at	3.78e-10	3.05e-12	-7.3852591	17.392868	-1.61389055	SOAT2	sterol O-acyltransferase 2
205978_at	3.84e-10	3.12e-12	-7.3815383	17.371165	-1.13327093	KL	klotho
212531_at	3.96e-10	3.24e-12	7.3754506	17.335671	2.96457905	LCN2	lipocalin 2
204470_at	4.01e-10	3.30e-12	7.3722974	17.317293	2.43964178	CXCL1	C-X-C motif chemokine ligand 1
225006_x_at	4.04e-10	3.35e-12	-7.3699246	17.303466	-0.52000574	NELFCD	negative elongation factor complex member C/D
209082_s_at	4.05e-10	3.37e-12	7.3687357	17.296539	1.22480921	COL18A1	collagen type XVIII alpha 1 chain
218517_at	4.05e-10	3.39e-12	7.3677419	17.29075	0.77513733	JADE1	jade family PHD finger 1
35254_at	4.09e-10	3.45e-12	7.3649273	17.274356	0.58911207	TRAFD1	TRAF-type zinc finger domain containing 1
230505_at	4.15e-10	3.51e-12	7.3618287	17.256312	1.25270812	LOC145474	uncharacterized LOC145474
242272_at	4.17e-10	3.55e-12	-7.3600762	17.246108	-0.54310878	ZNF785	zinc finger protein 785
208970_s_at	4.50e-10	3.86e-12	7.3462525	17.165675	0.44599414	UROD	uroporphyrinogen decarboxylase
202423_at	4.84e-10	4.17e-12	7.3332065	17.089849	0.53934523	KAT6A	lysine acetyltransferase 6A
226648_at	4.91e-10	4.25e-12	-7.3299848	17.071137	-0.48710553	HIF1AN	hypoxia inducible factor 1 alpha subunit inhibitor
202080_s_at	5.32e-10	4.64e-12	-7.3154444	16.986744	-0.72880669	TRAK1	trafficking kinesin protein 1
223248_at	5.36e-10	4.70e-12	-7.3133232	16.974441	-0.44875277	HSDL1	hydroxysteroid dehydrogenase like 1
228697_at	5.55e-10	4.89e-12	-7.3066297	16.935633	-1.02264869	HINT3	histidine triad nucleotide binding protein 3
208318_s_at	5.61e-10	4.97e-12	-7.3038772	16.91968	-0.67777737	XYLB	xylulokinase
218724_s_at	5.63e-10	5.02e-12	7.3022903	16.910485	1.12830843	TGIF2	TGFB induced factor homeobox 2
205379_at	5.78e-10	5.18e-12	7.297095	16.880388	0.75368517	CBR3	carbonyl reductase 3
205271_s_at	6.00e-10	5.41e-12	-7.2900108	16.839371	-0.60544076	CDK20	cyclin dependent kinase 20
223141_at	6.07e-10	5.50e-12	-7.287141	16.822761	-0.43993163	UCK1	uridine-cytidine kinase 1
221518_s_at	6.29e-10	5.73e-12	7.2801973	16.78259	0.52224973	USP47	ubiquitin specific peptidase 47
224815_at	6.69e-10	6.13e-12	7.2690408	16.718095	0.52663443	COMMD7	COMM domain containing 7
1555781_at	6.74e-10	6.21e-12	-7.2668331	16.70534	-0.60847711	PQLC2	PQ loop repeat containing 2
229229_at	7.04e-10	6.54e-12	-7.2582421	16.655725	-1.26034015	AGXT2	alanine--glyoxylate aminotransferase 2
226796_at	7.04e-10	6.56e-12	-7.2576456	16.652282	-0.69547676	ABHD15	abhydrolase domain containing 15
203675_at	7.09e-10	6.64e-12	7.2555409	16.640133	1.03492157	NUCB2	nucleobindin 2
211685_s_at	7.57e-10	7.12e-12	7.243823	16.572534	0.83861508	NCALD	neurocalcin delta
206952_at	7.67e-10	7.25e-12	-7.2408063	16.555142	-3.38741175	G6PC	glucose-6-phosphatase catalytic subunit
212870_at	8.10e-10	7.71e-12	-7.2305921	16.496287	-0.57773692	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2
215794_x_at	8.28e-10	7.91e-12	-7.2262121	16.471064	-0.8801064	GLUD2	glutamate dehydrogenase 2
227697_at	8.31e-10	8.01e-12	7.2240789	16.458784	2.6766385	SOCS3	suppressor of cytokine signaling 3
235125_x_at	8.31e-10	8.03e-12	-7.2238056	16.45721	-0.76947195	MIGA1	mitoguardin 1
231542_at	8.41e-10	8.17e-12	-7.2209274	16.440645	-0.80108017	SPAG5-AS1	SPAG5 antisense RNA 1
228601_at	8.65e-10	8.45e-12	-7.2152434	16.407942	-1.35891571	HAGLR	HOXD antisense growth-associated long non-coding RNA
1557411_s_at	8.78e-10	8.61e-12	-7.2119407	16.388947	-0.94297066	SLC25A43	solute carrier family 25 member 43
229743_at	8.93e-10	8.80e-12	7.2082708	16.367846	0.51701954	ZNF438	zinc finger protein 438
228026_at	8.99e-10	8.91e-12	-7.2062962	16.356496	-0.67986287	SIKE1	suppressor of IKBKE 1
209575_at	9.28e-10	9.24e-12	-7.2002003	16.321467	-0.89954811	IL10RB	interleukin 10 receptor subunit beta
232500_at	9.57e-10	9.58e-12	7.194123	16.286563	0.96214339	RALGAPA2	Ral GTPase activating protein catalytic alpha subunit 2
224320_s_at	9.63e-10	9.69e-12	-7.1922041	16.275546	-0.79372139	MCM8	minichromosome maintenance 8 homologous recombination repair factor
206789_s_at	9.71e-10	9.81e-12	7.1900105	16.262954	0.58218209	POU2F1	POU class 2 homeobox 1
209385_s_at	9.74e-10	9.89e-12	-7.1887139	16.255512	-0.61215151	PROSC	proline synthetase cotranscribed homolog (bacterial)
202743_at	1.05e-09	1.07e-11	7.1755404	16.179951	0.98030968	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
200704_at	1.06e-09	1.09e-11	7.1729568	16.165141	1.16959517	LITAF	lipopolysaccharide induced TNF factor
201859_at	1.07e-09	1.10e-11	7.1704015	16.150498	1.04841088	SRGN	serglycin
223218_s_at	1.30e-09	1.35e-11	7.1360447	15.953919	1.27282345	NFKBIZ	NFKB inhibitor zeta
209630_s_at	1.32e-09	1.38e-11	-7.1324447	15.933355	-0.80369654	FBXW2	F-box and WD repeat domain containing 2
208636_at	1.32e-09	1.38e-11	7.1320131	15.93089	1.34099771	ACTN1	actinin alpha 1
204790_at	1.34e-09	1.40e-11	-7.1294827	15.91644	-0.89956997	SMAD7	SMAD family member 7
212180_at	1.36e-09	1.43e-11	-7.12613	15.897299	-0.48098811	CRKL	CRK like proto-oncogene, adaptor protein
244881_at	1.36e-09	1.44e-11	7.1253343	15.892757	0.74518122	LMLN	leishmanolysin like peptidase
209774_x_at	1.36e-09	1.45e-11	7.1241126	15.885784	2.34094015	CXCL2	C-X-C motif chemokine ligand 2
206758_at	1.40e-09	1.50e-11	-7.1188879	15.855972	-1.27082975	EDN2	endothelin 2
214022_s_at	1.52e-09	1.63e-11	7.1041495	15.771948	0.90184525	IFITM1	interferon induced transmembrane protein 1
213939_s_at	1.54e-09	1.67e-11	7.100347	15.750288	0.9298109	RUFY3	RUN and FYVE domain containing 3
201034_at	1.60e-09	1.73e-11	-7.0940488	15.714427	-0.74648809	ADD3	adducin 3
219324_at	1.60e-09	1.75e-11	-7.0925894	15.70612	-0.46468837	NOL12	nucleolar protein 12
226623_at	1.61e-09	1.77e-11	-7.0904969	15.694212	-1.2755351	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like
205238_at	1.72e-09	1.90e-11	-7.0783075	15.624885	-0.46705873	TRMT2B	tRNA methyltransferase 2 homolog B
201692_at	1.72e-09	1.90e-11	-7.0781459	15.623966	-0.60726246	SIGMAR1	sigma non-opioid intracellular receptor 1
241535_at	1.72e-09	1.91e-11	-7.0775196	15.620406	-1.04597103	LOC101060391	uncharacterized LOC101060391
202793_at	1.75e-09	1.95e-11	-7.0736514	15.598423	-1.29356669	LPCAT3	lysophosphatidylcholine acyltransferase 3
225415_at	1.79e-09	2.01e-11	7.0688021	15.570875	0.5555342	DTX3L	deltex E3 ubiquitin ligase 3L
202102_s_at	1.80e-09	2.02e-11	7.0674189	15.56302	0.75273872	BRD4	bromodomain containing 4
225389_at	1.82e-09	2.05e-11	-7.0652765	15.550854	-0.46469864	BTBD6	BTB domain containing 6
1559227_s_at	1.88e-09	2.13e-11	-7.0585793	15.51284	-0.39309865	VHL	von Hippel-Lindau tumor suppressor
226235_at	1.99e-09	2.27e-11	-7.0482423	15.454209	-0.60315231	LINC00667	long intergenic non-protein coding RNA 667
1554455_at	2.06e-09	2.35e-11	7.0417234	15.417262	0.79966293	LINS1	lines homolog 1
223559_s_at	2.12e-09	2.44e-11	-7.0355931	15.382538	-0.62523587	INIP	INTS3 and NABP interacting protein
201460_at	2.21e-09	2.55e-11	7.0284001	15.341817	0.54167957	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
202252_at	2.23e-09	2.59e-11	7.0253731	15.324689	0.69777922	RAB13	RAB13, member RAS oncogene family
221731_x_at	2.23e-09	2.59e-11	7.0252657	15.324081	1.59187937	VCAN	versican
217900_at	2.27e-09	2.66e-11	-7.0211072	15.300558	-0.47597731	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial
223190_s_at	2.35e-09	2.76e-11	7.014602	15.263778	0.60164799	KMT2E	lysine methyltransferase 2E
