ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P59005	2.29e-17	1.06e-20	11.7801072	36.5322557	1.22711465	TAP1	transporter 1, ATP binding cassette subfamily B member
A_23_P17870	2.29e-17	1.12e-20	11.770727	36.4863575	0.7274814	TMEM184B	transmembrane protein 184B
A_32_P162187	2.94e-17	1.51e-20	11.7108268	36.1931045	1.28610053	C2	complement component 2
A_23_P63038	3.05e-17	1.64e-20	11.6940426	36.1108859	0.94428045	P3H1	prolyl 3-hydroxylase 1
A_23_P326160	5.17e-17	2.90e-20	11.5802321	35.5528287	1.61322516	ZC3H12A	zinc finger CCCH-type containing 12A
A_23_P69720	6.36e-17	3.73e-20	11.5303937	35.3081587	0.7505764	ANXA5	annexin A5
A_24_P759584	6.59e-17	4.02e-20	-11.5152619	35.2338384	-1.80805107	DIO3OS	DIO3 opposite strand/antisense RNA (head to head)
A_23_P200728	8.01e-17	5.08e-20	11.4687135	35.0051159	2.08164173	FCGR3A	Fc fragment of IgG receptor IIIa
A_32_P167592	1.07e-16	7.01e-20	11.4045991	34.6898407	1.45241121		
A_24_P287043	1.13e-16	8.00e-20	11.3784614	34.5612339	1.39983214	IFITM2	interferon induced transmembrane protein 2
A_24_P274814	1.13e-16	8.01e-20	11.3783261	34.5605685	1.06809818	TBXAS1	thromboxane A synthase 1
A_23_P145874	1.33e-16	9.74e-20	11.3394499	34.3692017	1.50081189	SAMD9L	sterile alpha motif domain containing 9 like
A_24_P198598	1.53e-16	1.16e-19	11.3055267	34.2021378	0.90145136	PML	promyelocytic leukemia
A_23_P218646	1.63e-16	1.27e-19	11.2869996	34.1108655	2.76087672	TNFRSF6B	TNF receptor superfamily member 6b
A_23_P91640	1.89e-16	1.52e-19	11.2509581	33.9332501	0.98218077	ASPHD2	aspartate beta-hydroxylase domain containing 2
A_32_P162183	1.97e-16	1.65e-19	11.2353591	33.8563526	1.71002121	C2	complement component 2
A_23_P87545	1.97e-16	1.68e-19	11.2307438	33.833598	1.38254848	IFITM3	interferon induced transmembrane protein 3
A_24_P46808	4.19e-16	3.68e-19	-11.0757631	33.0687879	-0.56491414		
A_23_P133916	4.28e-16	3.86e-19	11.0662487	33.0217916	1.4338796	C2	complement component 2
A_24_P14584	4.95e-16	4.59e-19	11.032283	32.8539797	1.23012057	BACE2	beta-site APP-cleaving enzyme 2
A_23_P20752	5.43e-16	5.17e-19	-11.0086979	32.7374185	-1.081614	CDK20	cyclin dependent kinase 20
A_32_P52609	6.17e-16	6.05e-19	10.9775518	32.5834459	0.89727925	LPIN1	lipin 1
A_23_P306203	6.17e-16	6.17e-19	10.97364	32.5641043	2.69684292	SAA2	serum amyloid A2
A_23_P88559	6.48e-16	6.64e-19	-10.9592449	32.4929216	-1.30217633	LIPC	lipase C, hepatic type
A_23_P306148	6.51e-16	6.83e-19	10.9536764	32.4653833	0.92099817	PML	promyelocytic leukemia
A_23_P39925	6.99e-16	7.56e-19	10.9333709	32.3649512	1.17369852	DYSF	dysferlin
A_24_P15502	6.99e-16	7.67e-19	10.9306643	32.3515629	1.02594128		
A_23_P23206	7.27e-16	8.45e-19	10.9115538	32.2570205	0.69728394	MAD2L2	MAD2 mitotic arrest deficient-like 2 (yeast)
A_23_P104318	7.27e-16	8.57e-19	10.9088107	32.2434486	0.9232203	DDIT4	DNA damage inducible transcript 4
A_23_P210482	7.27e-16	8.86e-19	10.9021712	32.2105971	1.35728758	ADA	adenosine deaminase
A_23_P122815	7.27e-16	9.00e-19	10.8991132	32.1954655	0.71220434	CALU	calumenin
A_23_P252903	7.27e-16	9.13e-19	10.8962532	32.1813134	0.66625479	SIL1	SIL1 nucleotide exchange factor
A_23_P51518	7.27e-16	9.13e-19	10.8961802	32.1809521	1.56476577	RGS5	regulator of G-protein signaling 5
A_24_P50543	7.27e-16	9.22e-19	10.894241	32.1713564	1.1248861	LOC100419583	ring finger protein 4 pseudogene
A_23_P250607	7.79e-16	1.02e-18	10.874591	32.0741106	0.95220441	PLS3	plastin 3
A_23_P156687	7.79e-16	1.03e-18	10.8730992	32.0667274	2.63593736	CFB	complement factor B
A_24_P355816	8.26e-16	1.13e-18	10.8534366	31.9693996	1.35150256	DRAM1	DNA damage regulated autophagy modulator 1
A_23_P317683	8.26e-16	1.15e-18	-10.8511205	31.9579344	-0.59652467	TRAPPC10	trafficking protein particle complex 10
A_23_P163251	8.26e-16	1.15e-18	-10.8509271	31.9569767	-1.42740534	PAQR5	progestin and adipoQ receptor family member 5
A_23_P358944	9.89e-16	1.40e-18	10.8119676	31.7640758	0.93628043	PML	promyelocytic leukemia
A_24_P868905	9.98e-16	1.44e-18	10.8067953	31.7384613	1.30795198		
A_23_P255444	1.01e-15	1.48e-18	10.8008883	31.7092066	1.50350901	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1
A_23_P99163	1.05e-15	1.57e-18	10.7892685	31.6516544	1.35172979	DRAM1	DNA damage regulated autophagy modulator 1
A_23_P83045	1.17e-15	1.77e-18	10.7656113	31.5344642	0.71194382	VCP	valosin containing protein
A_23_P66473	1.19e-15	1.83e-18	10.7590156	31.501787	1.00707139	PITPNC1	phosphatidylinositol transfer protein, cytoplasmic 1
A_24_P390055	1.21e-15	1.89e-18	-10.7521634	31.4678371	-0.74242841	USP30	ubiquitin specific peptidase 30
A_23_P120845	1.24e-15	1.98e-18	10.7435499	31.4251577	1.19708355	XBP1	X-box binding protein 1
A_23_P154875	1.24e-15	1.99e-18	10.7424521	31.4197178	1.19009204	BACE2	beta-site APP-cleaving enzyme 2
A_24_P257416	1.27e-15	2.07e-18	10.7342171	31.378911	1.97943404	CXCL2	C-X-C motif chemokine ligand 2
A_24_P254933	1.30e-15	2.15e-18	10.7270383	31.3433352	1.2217936		
A_23_P316960	1.35e-15	2.27e-18	10.7163883	31.2905538	0.81605222	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
A_23_P170280	1.50e-15	2.56e-18	10.6925461	31.1723752	0.51076947	ATP10D	ATPase phospholipid transporting 10D (putative)
A_24_P329065	1.50e-15	2.59e-18	10.6900584	31.1600434	0.86601274	BTN3A1	butyrophilin subfamily 3 member A1
A_23_P111000	1.54e-15	2.70e-18	10.6820357	31.1202712	1.54615629	PSMB9	proteasome subunit beta 9
A_23_P78342	1.74e-15	3.10e-18	10.6547432	30.9849525	1.44632114	LMAN1	lectin, mannose binding 1
A_23_P154115	1.83e-15	3.32e-18	10.6416271	30.9199118	1.51897512	IGFBP5	insulin like growth factor binding protein 5
A_24_P7040	1.83e-15	3.35e-18	10.6396949	30.9103296	1.31751275		
A_23_P66635	1.95e-15	3.61e-18	10.6247186	30.8360552	1.71834489	CCL11	C-C motif chemokine ligand 11
A_23_P62115	1.98e-15	3.71e-18	10.6192017	30.8086923	1.73879129	TIMP1	TIMP metallopeptidase inhibitor 1
A_23_P379736	2.06e-15	3.91e-18	10.6090804	30.7584897	1.06089885	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9
A_23_P61398	2.25e-15	4.34e-18	10.5883854	30.6558288	1.05321465	PIM3	Pim-3 proto-oncogene, serine/threonine kinase
A_23_P75741	2.38e-15	4.65e-18	10.5749976	30.5894086	1.23735622	UBE2L6	ubiquitin conjugating enzyme E2 L6
A_23_P200579	2.41e-15	4.77e-18	-10.5698677	30.5639559	-1.53213864	CELA3B	chymotrypsin like elastase family member 3B
A_24_P944331	2.50e-15	5.01e-18	-10.5603668	30.5168142	-0.67993719	PAQR5	progestin and adipoQ receptor family member 5
A_24_P311917	2.62e-15	5.29e-18	10.5493182	30.4619892	0.93959888	BTN3A3	butyrophilin subfamily 3 member A3
A_23_P315273	2.83e-15	5.80e-18	-10.531366	30.3728989	-1.31862659	MT3	metallothionein 3
A_32_P86578	2.87e-15	5.95e-18	-10.5264416	30.3484587	-2.59413202	DPP10-AS1	DPP10 antisense RNA 1
A_24_P353794	2.89e-15	6.07e-18	10.5224617	30.3287057	0.64270873	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
A_23_P17837	3.00e-15	6.37e-18	10.5128652	30.2810747	1.19851318	APOL1	apolipoprotein L1
A_24_P100228	3.18e-15	6.82e-18	10.4995266	30.2148657	1.08209499	XBP1	X-box binding protein 1
A_23_P105562	3.31e-15	7.22e-18	10.4882279	30.1587771	1.60863049	VWF	von Willebrand factor
A_32_P184937	3.31e-15	7.27e-18	10.4869477	30.152422	1.20902795		
A_23_P71316	3.36e-15	7.49e-18	10.481045	30.1231184	1.0518455	RBPMS	RNA binding protein with multiple splicing
A_24_P388433	3.36e-15	7.53e-18	-10.4798362	30.1171175	-1.09875831	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
A_23_P7212	3.66e-15	8.29e-18	10.4609148	30.0231755	2.886511	CFI	complement factor I
A_24_P16124	3.75e-15	8.61e-18	10.4535921	29.9868171	1.27022222	IFITM4P	interferon induced transmembrane protein 4 pseudogene
A_23_P86089	3.93e-15	9.11e-18	10.4424678	29.9315791	1.21184	VWA1	von Willebrand factor A domain containing 1
A_32_P399546	4.22e-15	9.88e-18	10.4264134	29.8518552	1.03218023	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2
A_23_P211212	4.25e-15	1.00e-17	10.4230631	29.8352168	1.81457912	COL18A1	collagen type XVIII alpha 1 chain
A_23_P410613	4.49e-15	1.07e-17	10.4100284	29.770482	0.80775901	TMEM263	transmembrane protein 263
A_24_P46377	4.60e-15	1.11e-17	-10.403018	29.7356635	-0.55665864	THG1L	tRNA-histidine guanylyltransferase 1 like
A_24_P411749	4.60e-15	1.12e-17	10.4015541	29.7283927	1.24452758	ADGRG6	adhesion G protein-coupled receptor G6
A_23_P13176	5.32e-15	1.31e-17	-10.3707041	29.5751553	-0.55942005	HINFP	histone H4 transcription factor
A_23_P53467	6.00e-15	1.49e-17	10.3449982	29.4474509	1.02491812	IKBIP	IKBKB interacting protein
A_32_P460973	6.49e-15	1.63e-17	10.3277243	29.3616274	0.85911483	HLA-E	major histocompatibility complex, class I, E
A_24_P188377	6.98e-15	1.77e-17	10.3113922	29.2804762	1.63870807	CD55	CD55 molecule (Cromer blood group)
A_23_P384405	7.26e-15	1.86e-17	10.3020211	29.2339105	0.50170546	EXTL3	exostosin like glycosyltransferase 3
A_23_P40975	7.61e-15	1.97e-17	10.2906533	29.1774201	1.00996322	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1
A_23_P156327	7.70e-15	2.01e-17	10.2865396	29.156977	1.40240009	TGFBI	transforming growth factor beta induced
A_24_P335092	7.86e-15	2.07e-17	10.2808089	29.1284977	2.9880115	SAA1	serum amyloid A1
A_23_P97064	7.91e-15	2.10e-17	10.2775683	29.1123929	0.90017998	FBXO6	F-box protein 6
A_23_P124122	8.08e-15	2.17e-17	-10.2716749	29.083104	-1.12534316	PXMP2	peroxisomal membrane protein 2
A_23_P209146	8.09e-15	2.19e-17	-10.2697101	29.0733391	-0.80271485	ZNF91	zinc finger protein 91
A_23_P202978	8.79e-15	2.40e-17	10.2516231	28.9834454	1.4681803	CASP1	caspase 1
A_23_P141688	8.84e-15	2.44e-17	10.248766	28.9692448	1.29891836	RAB31	RAB31, member RAS oncogene family
A_24_P365721	9.03e-15	2.51e-17	10.2427404	28.9392953	2.9037135	SLC6A14	solute carrier family 6 member 14
A_23_P147431	9.65e-15	2.71e-17	10.2279092	28.8655758	1.09514183	LYN	LYN proto-oncogene, Src family tyrosine kinase
A_23_P434809	9.83e-15	2.78e-17	10.2226904	28.8396347	3.38078307	S100A8	S100 calcium binding protein A8
A_24_P192805	9.91e-15	2.83e-17	10.2192665	28.822615	0.9858342	CARD17	caspase recruitment domain family member 17
A_23_P372925	1.05e-14	3.04e-17	-10.2053956	28.7536628	-0.9068283	CIPC	CLOCK interacting pacemaker
A_23_P40347	1.19e-14	3.45e-17	10.1801108	28.6279635	0.7456962	HM13	histocompatibility minor 13
A_23_P121499	1.24e-14	3.62e-17	10.1708956	28.5821492	0.62649115	WFS1	wolframin ER transmembrane glycoprotein
A_24_P504050	1.32e-14	3.90e-17	-10.156038	28.5082802	-0.69975192	TMEM170A	transmembrane protein 170A
A_23_P41854	1.43e-14	4.27e-17	10.1384109	28.4206374	1.85216924	CARD6	caspase recruitment domain family member 6
A_23_P118722	1.44e-14	4.33e-17	10.1355061	28.4061944	0.99736788	ASGR1	asialoglycoprotein receptor 1
A_24_P114334	1.44e-14	4.37e-17	-10.133768	28.397552	-0.90267393	RMND5A	required for meiotic nuclear division 5 homolog A
A_23_P218126	1.44e-14	4.40e-17	10.1325479	28.3914852	1.97899383		
A_23_P119353	1.48e-14	4.55e-17	10.1257916	28.3578908	1.40731554	RASIP1	Ras interacting protein 1
A_23_P77048	1.58e-14	4.90e-17	10.1113202	28.2859325	0.70318068	SLC25A29	solute carrier family 25 member 29
A_23_P39465	1.65e-14	5.14e-17	10.1018781	28.2389811	1.43988887	BST2	bone marrow stromal cell antigen 2
A_23_P103932	1.79e-14	5.64e-17	10.0834238	28.1472118	1.49939532	FGR	FGR proto-oncogene, Src family tyrosine kinase
A_23_P203419	1.80e-14	5.73e-17	10.0803675	28.132013	1.0065302	FADS1	fatty acid desaturase 1
A_23_P97990	1.80e-14	5.74e-17	10.0799986	28.1301785	1.3942966	HTRA1	HtrA serine peptidase 1
A_23_P128503	1.82e-14	5.85e-17	10.0762107	28.1113417	0.41473903	IL26	interleukin 26
A_24_P245815	1.84e-14	5.95e-17	10.072843	28.0945943	0.91098007	ASPHD2	aspartate beta-hydroxylase domain containing 2
A_24_P179615	1.91e-14	6.25e-17	10.0632907	28.0470899	0.6192303	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
A_23_P344421	2.20e-14	7.26e-17	10.0338909	27.9008776	1.2467336	ROBO4	roundabout guidance receptor 4
A_23_P131614	2.22e-14	7.38e-17	10.0307148	27.8850815	1.59677017	COL6A3	collagen type VI alpha 3 chain
A_32_P88479	2.22e-14	7.42e-17	10.0294822	27.8789509	0.74254659	KIAA0930	KIAA0930
A_23_P40453	2.28e-14	7.66e-17	10.0231655	27.8475354	1.16143251	CBR3	carbonyl reductase 3
A_23_P33465	2.38e-14	8.06e-17	10.0133656	27.7987951	1.00384467	CRELD2	cysteine rich with EGF like domains 2
A_24_P346126	2.40e-14	8.18e-17	-10.0104015	27.784053	-0.98714003	SERF1A	small EDRK-rich factor 1A
A_23_P57836	2.41e-14	8.30e-17	10.007578	27.77001	1.13181209		
A_23_P52806	2.51e-14	8.69e-17	9.9984641	27.7246808	0.8183881	BACE1	beta-secretase 1
A_23_P411296	2.77e-14	9.66e-17	9.9776705	27.6212583	1.1812231	CEBPB	CCAAT/enhancer binding protein beta
A_24_P92472	2.77e-14	9.74e-17	9.9759529	27.6127156	2.00322207	CFI	complement factor I
A_23_P77049	2.79e-14	9.88e-17	9.9733069	27.5995548	0.61552911	SLC25A29	solute carrier family 25 member 29
A_24_P161018	2.80e-14	9.97e-17	9.9713967	27.5900535	1.04306661	PARP14	poly(ADP-ribose) polymerase family member 14
A_23_P374862	2.88e-14	1.03e-16	9.9648777	27.5576289	1.80396234	CD55	CD55 molecule (Cromer blood group)
A_23_P25121	2.92e-14	1.05e-16	9.9605496	27.5361011	1.36581262	FKBP11	FK506 binding protein 11
A_24_P133542	3.00e-14	1.09e-16	9.9539183	27.5031175	0.60333009	PML	promyelocytic leukemia
A_23_P102160	3.04e-14	1.12e-16	-9.9492074	27.479686	-1.05730456	RMDN2	regulator of microtubule dynamics 2
A_32_P208097	3.04e-14	1.12e-16	-9.9488222	27.4777698	-0.41175977		
A_24_P15965	3.15e-14	1.17e-16	-9.9403159	27.4354598	-0.61011536	ZNF254	zinc finger protein 254
A_23_P137689	3.18e-14	1.19e-16	9.9370347	27.419139	0.58322571	OLFML2B	olfactomedin like 2B
A_24_P23411	3.27e-14	1.23e-16	9.9301374	27.3848312	0.45240375	ARMCX3	armadillo repeat containing, X-linked 3
A_23_P67288	3.62e-14	1.37e-16	9.9092611	27.2809911	0.71119775	CALR	calreticulin
A_24_P289260	3.83e-14	1.46e-16	-9.8965513	27.2177706	-1.50390044	DACT2	dishevelled binding antagonist of beta catenin 2
A_23_P29237	3.85e-14	1.47e-16	9.8945594	27.2078627	1.39227019	APOL3	apolipoprotein L3
A_23_P365614	4.06e-14	1.56e-16	9.882982	27.1502747	0.93392192	NOTCH4	notch 4
A_24_P236799	4.08e-14	1.58e-16	9.8808178	27.1395099	1.22042271	RAB31	RAB31, member RAS oncogene family
A_23_P134125	4.18e-14	1.63e-16	9.8746955	27.1090563	0.62980267	MAP3K5	mitogen-activated protein kinase kinase kinase 5
A_24_P229199	4.20e-14	1.65e-16	-9.8722942	27.0971117	-0.58039182	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1
A_23_P210726	4.52e-14	1.79e-16	9.8560242	27.0161818	0.79852544	CDC25B	cell division cycle 25B
A_23_P141974	4.52e-14	1.80e-16	9.8556876	27.0145078	0.92560073	TPM4	tropomyosin 4
A_23_P134935	4.74e-14	1.91e-16	9.8438653	26.9557014	0.85762145	DUSP4	dual specificity phosphatase 4
A_23_P69383	4.74e-14	1.91e-16	9.8437085	26.9549212	0.92664212	PARP9	poly(ADP-ribose) polymerase family member 9
A_23_P91390	4.92e-14	1.99e-16	9.8354466	26.9138253	1.34899453	THBD	thrombomodulin
A_23_P5853	5.08e-14	2.07e-16	-9.8277091	26.8753379	-0.72431579	SAG	S-antigen visual arrestin
A_23_P121533	5.28e-14	2.16e-16	9.8189559	26.8317981	1.70533818	SPON2	spondin 2
A_23_P252471	5.39e-14	2.22e-16	9.8136503	26.8054074	1.02252267	PECAM1	platelet and endothelial cell adhesion molecule 1
A_23_P38795	5.47e-14	2.27e-16	9.8096973	26.7857445	2.04596079	FPR1	formyl peptide receptor 1
A_24_P935881	5.91e-14	2.47e-16	-9.7932697	26.7040321	-0.88046111	SERF1B	small EDRK-rich factor 1B
A_24_P21447	5.93e-14	2.50e-16	-9.7906994	26.6912475	-0.51437053	SURF6	surfeit 6
A_23_P79962	5.93e-14	2.50e-16	-9.7904393	26.6899537	-0.47376496	MKKS	McKusick-Kaufman syndrome
A_23_P83328	6.00e-14	2.54e-16	9.7871512	26.6735985	0.97492323	ENG	endoglin
A_23_P46045	6.12e-14	2.62e-16	9.7815802	26.645888	1.78995117	RGS5	regulator of G-protein signaling 5
A_23_P74290	6.12e-14	2.63e-16	9.7809794	26.6428998	2.08717092	GBP5	guanylate binding protein 5
A_23_P65240	6.21e-14	2.68e-16	9.7768296	26.6222586	1.65728905	COL4A1	collagen type IV alpha 1 chain
A_23_P102731	6.64e-14	2.88e-16	9.7626544	26.5517519	0.80928066	SMOX	spermine oxidase
A_23_P79518	6.88e-14	3.01e-16	9.7543983	26.5106867	2.66046118	IL1B	interleukin 1 beta
A_23_P76109	7.21e-14	3.16e-16	9.7442975	26.4604469	1.18462025	RILPL2	Rab interacting lysosomal protein like 2
A_23_P212475	7.27e-14	3.21e-16	9.741487	26.4464681	0.73911813	SHISA5	shisa family member 5
A_32_P28284	7.44e-14	3.30e-16	9.7357435	26.4179012	1.0019974	TPM4	tropomyosin 4
A_23_P205057	7.74e-14	3.46e-16	9.7269106	26.3739686	1.64564228	PCDH17	protocadherin 17
A_23_P10401	8.16e-14	3.66e-16	-9.7154989	26.3172106	-0.79814909	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
A_24_P225604	8.41e-14	3.80e-16	9.7080334	26.2800803	0.62371435	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10
A_24_P268676	8.41e-14	3.82e-16	9.7071355	26.2756144	0.65645186	BHLHE40	basic helix-loop-helix family member e40
A_23_P122439	8.41e-14	3.83e-16	9.7064789	26.2723486	0.86075763	BTN2A2	butyrophilin subfamily 2 member A2
A_23_P145863	8.85e-14	4.08e-16	9.6944837	26.2126907	1.09114333	S100A11	S100 calcium binding protein A11
A_23_P21382	8.85e-14	4.08e-16	9.6942263	26.2114104	0.85357635	LAMB2	laminin subunit beta 2
A_23_P203498	9.83e-14	4.56e-16	9.6725131	26.1034239	1.29349612	TRIM22	tripartite motif containing 22
A_24_P172481	1.03e-13	4.79e-16	9.6627622	26.0549309	1.30379689	TRIM22	tripartite motif containing 22
A_23_P2223	1.06e-13	4.95e-16	9.6561769	26.0221814	0.57343514	MYL6B	myosin light chain 6B
A_23_P331895	1.07e-13	5.03e-16	9.6531962	26.0073585	0.77435556	TTYH3	tweety family member 3
A_24_P902653	1.09e-13	5.17e-16	-9.6478383	25.9807136	-0.55937801		
A_24_P876522	1.12e-13	5.31e-16	9.6422647	25.9529966	1.13295918	GPX8	glutathione peroxidase 8 (putative)
A_23_P203120	1.16e-13	5.54e-16	9.6340659	25.9122249	1.25426366	CADM1	cell adhesion molecule 1
A_32_P169505	1.19e-13	5.74e-16	-9.6271215	25.8776924	-0.58152884	KIAA2022	KIAA2022
A_24_P337592	1.23e-13	5.94e-16	9.6204026	25.8442813	0.92048444	BTN2A2	butyrophilin subfamily 2 member A2
A_23_P121898	1.26e-13	6.16e-16	9.6130399	25.8076698	0.90730918	PARP8	poly(ADP-ribose) polymerase family member 8
A_23_P217564	1.26e-13	6.17e-16	9.6129407	25.8071768	0.70244293	ACSL4	acyl-CoA synthetase long-chain family member 4
A_23_P90696	1.27e-13	6.23e-16	9.6109176	25.7971168	1.26020372	TRIB2	tribbles pseudokinase 2
A_24_P194971	1.32e-13	6.50e-16	-9.6025536	25.7555276	-0.53391799	ZNF492	zinc finger protein 492
A_23_P131825	1.33e-13	6.57e-16	-9.6004676	25.745155	-1.71536226	TNNC2	troponin C2, fast skeletal type
A_23_P130974	1.39e-13	6.90e-16	-9.5908894	25.6975298	-1.20722566	KIAA1683	KIAA1683
A_23_P152305	1.60e-13	8.01e-16	9.5616289	25.5520472	1.32537509	CDH11	cadherin 11
A_23_P133216	1.61e-13	8.06e-16	-9.5601736	25.5448119	-1.05209486	NLN	neurolysin
A_24_P193582	1.61e-13	8.14e-16	9.5583509	25.5357499	0.60648786	DEF8	differentially expressed in FDCP 8 homolog
A_23_P255111	1.64e-13	8.34e-16	9.5536159	25.5122092	1.40142129		
A_23_P103951	1.74e-13	8.89e-16	9.5410725	25.4498498	1.95184949		
A_23_P209408	1.76e-13	9.03e-16	9.5379122	25.4341391	0.93111882	CASP10	caspase 10
A_24_P192994	1.86e-13	9.57e-16	9.5265735	25.3777715	1.37093894	FADS1	fatty acid desaturase 1
A_23_P38106	1.89e-13	9.80e-16	9.5219058	25.3545684	0.99724445	SPHK1	sphingosine kinase 1
A_23_P81058	1.89e-13	9.82e-16	-9.5213218	25.3516649	-0.73191525	BMP3	bone morphogenetic protein 3
A_23_P125705	2.03e-13	1.06e-15	-9.5055425	25.2732282	-1.01321165	NAP1L2	nucleosome assembly protein 1 like 2
A_23_P82775	2.03e-13	1.07e-15	9.5051818	25.2714354	1.28169034	SOX17	SRY-box 17
A_23_P350689	2.05e-13	1.08e-15	-9.5030733	25.2609545	-0.88386833	ZDHHC23	zinc finger DHHC-type containing 23
A_24_P299685	2.05e-13	1.08e-15	9.5019075	25.2551601	1.38602115	PDPN	podoplanin
A_23_P94301	2.07e-13	1.10e-15	9.4988904	25.240163	0.79434533	TSTA3	tissue specific transplantation antigen P35B
A_23_P433369	2.09e-13	1.12e-15	-9.4961076	25.226331	-0.59176313	HEATR5A	HEAT repeat containing 5A
A_24_P45446	2.15e-13	1.15e-15	9.4898927	25.19544	1.72601429	GBP4	guanylate binding protein 4
A_23_P123608	2.29e-13	1.23e-15	9.4765179	25.1289637	0.63229509	JAK2	Janus kinase 2
A_24_P942945	2.30e-13	1.25e-15	9.4746134	25.1194983	0.80055254	ADGRG6	adhesion G protein-coupled receptor G6
A_23_P389391	2.56e-13	1.39e-15	9.4524949	25.0095733	0.71296765	SLC12A4	solute carrier family 12 member 4
A_23_P353035	2.62e-13	1.43e-15	9.4472258	24.9833884	1.52337337	IGFBP7	insulin like growth factor binding protein 7
A_23_P259692	2.67e-13	1.47e-15	9.4425621	24.9602126	0.92845768	PSAT1	phosphoserine aminotransferase 1
A_23_P390504	2.67e-13	1.47e-15	9.4419551	24.9571963	1.08245688	FOXC1	forkhead box C1
A_23_P211504	2.67e-13	1.48e-15	9.4409851	24.9523761	1.12300181	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
A_32_P220798	2.80e-13	1.56e-15	9.4307521	24.9015264	1.32227118	CD34	CD34 molecule
A_23_P430068	2.80e-13	1.56e-15	9.429841	24.896999	1.77043473	PDPN	podoplanin
A_24_P274270	2.92e-13	1.64e-15	9.420176	24.8489741	1.35727675	STAT1	signal transducer and activator of transcription 1
A_23_P71148	2.92e-13	1.64e-15	9.4199295	24.8477497	1.34402653	BLVRA	biliverdin reductase A
A_23_P145264	2.98e-13	1.69e-15	9.4146974	24.8217526	1.01625854	HLA-F	major histocompatibility complex, class I, F
A_23_P207058	3.14e-13	1.79e-15	9.403709	24.7671567	2.16792306	SOCS3	suppressor of cytokine signaling 3
A_23_P434430	3.26e-13	1.86e-15	-9.3957305	24.7275172	-0.76067497	ZNF439	zinc finger protein 439
A_23_P258136	3.49e-13	2.00e-15	9.381351	24.6560802	1.38393792	MXRA5	matrix remodeling associated 5
A_23_P42829	3.55e-13	2.04e-15	9.377378	24.6363432	0.39802941	SND1	staphylococcal nuclease and tudor domain containing 1
A_23_P313632	3.63e-13	2.10e-15	9.3720973	24.6101108	1.01880618	FUT8	fucosyltransferase 8
