ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1690105	5.44e-11	2.53e-14	8.3057542	21.9052451	1.02	STAT1	signal transducer and activator of transcription 1
ILMN_1745397	5.62e-11	2.73e-14	8.2932106	21.8329956	2.41	OAS3	2'-5'-oligoadenylate synthetase 3
ILMN_1781373	5.86e-11	2.97e-14	8.2792909	21.7528728	1.37	IFIH1	interferon induced with helicase C domain 1
ILMN_2054019	1.47e-10	7.75e-14	8.119988	20.8399872	2.91	ISG15	ISG15 ubiquitin-like modifier
ILMN_1679929	1.53e-10	8.39e-14	-8.1069177	20.7654263	-0.681	KLF13	Kruppel like factor 13
ILMN_1701789	3.10e-10	1.77e-13	7.9821832	20.0565297	2.73	IFIT3	interferon induced protein with tetratricopeptide repeats 3
ILMN_1738523	3.11e-10	1.84e-13	7.9752817	20.0174492	0.701	MYD88	myeloid differentiation primary response 88
ILMN_1770803	3.26e-10	2.00e-13	7.9615181	19.9395576	0.519	BNIP2	BCL2 interacting protein 2
ILMN_2391051	3.31e-10	2.10e-13	7.9531944	19.8924812	1.15	FCGR1B	Fc fragment of IgG receptor Ib
ILMN_1675640	3.41e-10	2.24e-13	7.9425346	19.8322245	2.07	OAS1	2'-5'-oligoadenylate synthetase 1
ILMN_2053527	3.85e-10	2.60e-13	7.9170633	19.6883921	1.15	PARP9	poly(ADP-ribose) polymerase family member 9
ILMN_2410826	4.88e-10	3.40e-13	7.871693	19.4327149	2.12	OAS1	2'-5'-oligoadenylate synthetase 1
ILMN_1730628	6.80e-10	4.88e-13	7.8105371	19.089153	1.34	RNASE2	ribonuclease A family member 2
ILMN_1745374	6.93e-10	5.12e-13	7.8023778	19.0434094	1.28	IFI35	interferon induced protein 35
ILMN_1729749	8.46e-10	6.57e-13	7.7602368	18.8075125	2.36	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
ILMN_1705390	8.46e-10	6.62e-13	-7.7590008	18.8006025	-0.496	KLHL22	kelch like family member 22
ILMN_1705241	9.39e-10	7.54e-13	7.7366818	18.6759181	0.928	TDRD7	tudor domain containing 7
ILMN_3295494	1.01e-09	8.30e-13	7.7203815	18.5849648	1.29		
ILMN_1681721	1.01e-09	8.51e-13	7.7161034	18.5611084	1.59	OASL	2'-5'-oligoadenylate synthetase like
ILMN_1707695	1.25e-09	1.08e-12	7.6751802	18.3332261	2.88	IFIT1	interferon induced protein with tetratricopeptide repeats 1
ILMN_1742618	1.29e-09	1.15e-12	7.6652068	18.2777767	1.76	XAF1	XIAP associated factor 1
ILMN_1668369	1.40e-09	1.27e-12	-7.6471329	18.1773793	-0.499	CDC37	cell division cycle 37
ILMN_1724250	1.41e-09	1.32e-12	7.6415699	18.1465008	0.76	GRN	granulin
ILMN_1799600	1.41e-09	1.34e-12	7.6384097	18.1289646	0.613	STARD8	StAR related lipid transfer domain containing 8
ILMN_1691156	1.44e-09	1.40e-12	7.6312362	18.0891708	1.1	MT1A	metallothionein 1A
ILMN_2066858	1.56e-09	1.55e-12	7.6133298	17.9899166	1.0	TNFSF13B	tumor necrosis factor superfamily member 13b
ILMN_2393763	1.59e-09	1.61e-12	-7.6066909	17.9531467	-0.575	ARPC4	actin related protein 2/3 complex subunit 4
ILMN_2170814	1.93e-09	2.00e-12	7.5695375	17.7476591	1.22	LAMP3	lysosomal associated membrane protein 3
ILMN_1763228	2.43e-09	2.60e-12	-7.5246495	17.5000527	-0.679	MEF2D	myocyte enhancer factor 2D
ILMN_3219806	2.43e-09	2.62e-12	7.523435	17.4933632	0.722		
ILMN_1795181	2.84e-09	3.12e-12	7.4929213	17.3254769	1.58	DDX60	DEXD/H-box helicase 60
ILMN_2412214	2.98e-09	3.34e-12	7.4813847	17.2620911	0.813	LGALS9	galectin 9
ILMN_2148785	3.91e-09	4.46e-12	7.4309581	16.9856064	1.28	GBP1	guanylate binding protein 1
ILMN_1805750	3.97e-09	4.62e-12	7.4250528	16.9532898	2.09	IFITM3	interferon induced transmembrane protein 3
ILMN_1777794	4.74e-09	5.60e-12	-7.3913092	16.7688789	-0.447	PRKCSH	protein kinase C substrate 80K-H
ILMN_1764827	7.46e-09	8.98e-12	-7.3088928	16.3202751	-0.577		
ILMN_1664543	8.98e-09	1.10e-11	7.2733539	16.1276347	2.45	IFIT3	interferon induced protein with tetratricopeptide repeats 3
ILMN_1664464	1.25e-08	1.56e-11	-7.211785	15.795059	-0.831	PTGDS	prostaglandin D2 synthase
ILMN_1653432	1.71e-08	2.19e-11	-7.1519508	15.4732852	-0.708	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
ILMN_1739428	1.71e-08	2.20e-11	7.1509572	15.4679535	1.74	IFIT2	interferon induced protein with tetratricopeptide repeats 2
ILMN_1687768	2.07e-08	2.71e-11	7.1140869	15.2704011	0.653	NCOA7	nuclear receptor coactivator 7
ILMN_1695404	2.35e-08	3.13e-11	7.0887719	15.1350801	1.89	LY6E	lymphocyte antigen 6 complex, locus E
ILMN_1707077	2.95e-08	3.99e-11	7.0455578	14.9046833	0.767	SORT1	sortilin 1
ILMN_1736729	3.08e-08	4.23e-11	7.0349846	14.8484289	1.65	OAS2	2'-5'-oligoadenylate synthetase 2
ILMN_1686664	3.23e-08	4.51e-11	7.0236408	14.7881256	1.18	MT2A	metallothionein 2A
ILMN_1706015	3.26e-08	4.61e-11	-7.0196212	14.7667703	-0.598	FAM43A	family with sequence similarity 43 member A
ILMN_1761996	3.57e-08	5.14e-11	-7.0002821	14.6641191	-0.575	SRSF5	serine and arginine rich splicing factor 5
ILMN_3247506	3.96e-08	5.78e-11	6.979241	14.5526108	1.13		
ILMN_2378868	4.61e-08	6.82e-11	-6.9494847	14.3952324	-0.557	SRSF5	serine and arginine rich splicing factor 5
ILMN_1696654	4.94e-08	7.41e-11	6.934387	14.3155239	1.37	IFIT5	interferon induced protein with tetratricopeptide repeats 5
ILMN_1670305	4.96e-08	7.54e-11	6.9313796	14.2996582	1.76	SERPING1	serpin family G member 1
ILMN_2173975	5.08e-08	7.84e-11	6.924315	14.2624025	1.52	RTP4	receptor transporter protein 4
ILMN_1674063	5.19e-08	8.11e-11	6.9182235	14.2302958	1.62	OAS2	2'-5'-oligoadenylate synthetase 2
ILMN_1783621	5.37e-08	8.51e-11	6.9095163	14.18443	1.61	CMPK2	cytidine/uridine monophosphate kinase 2
ILMN_2239754	5.57e-08	8.95e-11	6.9005356	14.1371573	2.19	IFIT3	interferon induced protein with tetratricopeptide repeats 3
ILMN_1769520	5.76e-08	9.37e-11	6.8922586	14.0936187	0.818	UBE2L6	ubiquitin conjugating enzyme E2 L6
ILMN_1724333	5.78e-08	9.53e-11	6.8890437	14.0767159	0.91	TOR1B	torsin family 1 member B
ILMN_1654639	5.88e-08	9.91e-11	6.8820223	14.0398148	1.5	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
ILMN_1683178	5.88e-08	9.95e-11	6.8814237	14.0366698	0.655	JAK2	Janus kinase 2
ILMN_1710937	7.22e-08	1.24e-10	6.8420023	13.8298937	0.877	IFI16	interferon gamma inducible protein 16
ILMN_1797001	7.27e-08	1.28e-10	6.8364538	13.8008438	1.05	DDX58	DEXD/H-box helicase 58
ILMN_2079655	7.27e-08	1.28e-10	-6.8364399	13.8007713	-1.26	KLRB1	killer cell lectin like receptor B1
ILMN_2370573	7.95e-08	1.41e-10	6.8179649	13.7041403	1.71	XAF1	XIAP associated factor 1
ILMN_1783276	8.78e-08	1.59e-10	6.7957921	13.5883644	0.786	NEXN	nexilin F-actin binding protein
ILMN_1715760	8.78e-08	1.60e-10	6.7957717	13.5882577	0.81	LGALS9	galectin 9
ILMN_1678422	1.07e-07	1.97e-10	6.7574585	13.3887127	1.3	DHX58	DEXH-box helicase 58
ILMN_1793410	1.11e-07	2.06e-10	6.7494343	13.3470026	0.542	SNTB1	syntrophin beta 1
ILMN_1662358	1.15e-07	2.15e-10	6.7409453	13.3029072	1.87	MX1	MX dynamin like GTPase 1
ILMN_3243928	1.38e-07	2.62e-10	6.7050278	13.1166908	1.22	DDX60L	DEAD-box helicase 60-like
ILMN_1773963	1.62e-07	3.12e-10	6.6729981	12.9511178	0.569	GNA15	G protein subunit alpha 15
ILMN_1812070	1.64e-07	3.20e-10	-6.668749	12.9291874	-0.732	ABCB1	ATP binding cassette subfamily B member 1
ILMN_1732053	1.77e-07	3.51e-10	-6.6513697	12.8395738	-0.489	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70
ILMN_1667199	1.77e-07	3.51e-10	6.6513018	12.8392241	0.654	SQRDL	sulfide quinone reductase-like (yeast)
ILMN_1672650	1.77e-07	3.56e-10	6.64886	12.8266446	0.507	PKM	pyruvate kinase, muscle
ILMN_1779071	1.85e-07	3.75e-10	-6.6393157	12.7774998	-0.772	FEZ1	fasciculation and elongation protein zeta 1
ILMN_1758250	2.10e-07	4.30e-10	6.6142024	12.6483865	0.711	TRAFD1	TRAF-type zinc finger domain containing 1
ILMN_1683678	2.34e-07	4.84e-10	6.592036	12.5346636	1.58	SPATS2L	spermatogenesis associated serine rich 2 like
ILMN_1814305	2.38e-07	4.99e-10	6.5864488	12.5060342	0.864	SAMD9	sterile alpha motif domain containing 9
ILMN_1813236	2.38e-07	5.04e-10	-6.5847257	12.4972079	-0.378	C6orf136	chromosome 6 open reading frame 136
ILMN_1689734	2.45e-07	5.22e-10	6.5780635	12.4630942	1.17	IL1RN	interleukin 1 receptor antagonist
ILMN_1751079	2.50e-07	5.40e-10	6.5719359	12.431736	0.744	TAP1	transporter 1, ATP binding cassette subfamily B member
ILMN_3204734	2.64e-07	5.76e-10	-6.5600255	12.3708342	-0.679		
ILMN_1787509	2.66e-07	5.84e-10	6.5573237	12.3570278	1.09	HELZ2	helicase with zinc finger 2
ILMN_1694711	2.99e-07	6.63e-10	6.5338972	12.2374607	0.554	MAD2L1BP	MAD2L1 binding protein
ILMN_3240420	3.17e-07	7.12e-10	6.5205379	12.1693902	1.46	USP18	ubiquitin specific peptidase 18
ILMN_3234762	3.17e-07	7.17e-10	-6.519135	12.1622464	-1.45	RNA5S9	RNA, 5S ribosomal 9
ILMN_2349061	3.18e-07	7.25e-10	6.5171784	12.1522852	1.4	IRF7	interferon regulatory factor 7
ILMN_1691731	3.18e-07	7.32e-10	6.5152499	12.1424685	1.01	PARP14	poly(ADP-ribose) polymerase family member 14
ILMN_1757467	3.27e-07	7.60e-10	6.5083948	12.1075886	0.876	H1F0	H1 histone family member 0
ILMN_1654210	3.45e-07	8.09e-10	-6.4966212	12.0477338	-0.577	CD1C	CD1c molecule
ILMN_1713636	3.94e-07	9.33e-10	6.4700095	11.9126843	0.526	S100A6	S100 calcium binding protein A6
ILMN_1678833	3.99e-07	9.53e-10	6.4660896	11.8928199	1.07	CCR1	C-C motif chemokine receptor 1
ILMN_1734602	4.23e-07	1.02e-09	-6.4534436	11.8287841	-0.471	SRRM2	serine/arginine repetitive matrix 2
ILMN_1675852	4.37e-07	1.06e-09	6.4458656	11.7904478	0.446		
ILMN_1678766	4.49e-07	1.10e-09	6.4391247	11.7563691	0.547	DYNLT1	dynein light chain Tctex-type 1
ILMN_1795428	4.68e-07	1.16e-09	-6.4297756	11.7091402	-0.475	WDR59	WD repeat domain 59
ILMN_1678054	5.06e-07	1.26e-09	6.4136414	11.6277332	0.668	TRIM21	tripartite motif containing 21
ILMN_1790891	5.23e-07	1.32e-09	6.405669	11.5875537	0.821	CKAP4	cytoskeleton associated protein 4
ILMN_1765994	5.59e-07	1.42e-09	6.3915839	11.5166412	1.35	ZBP1	Z-DNA binding protein 1
ILMN_1692398	5.63e-07	1.44e-09	-6.3887182	11.5022254	-0.487	CNTNAP1	contactin associated protein 1
ILMN_1719998	5.69e-07	1.47e-09	-6.3851625	11.484344	-0.916	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1
ILMN_2255133	5.75e-07	1.49e-09	-6.3816619	11.4667457	-0.774	BCL11A	B-cell CLL/lymphoma 11A
ILMN_2109708	5.75e-07	1.51e-09	6.3802057	11.4594268	0.653	TYMP	thymidine phosphorylase
ILMN_1751086	6.03e-07	1.59e-09	6.369765	11.4069811	0.435	ATL3	atlastin GTPase 3
ILMN_2364674	6.16e-07	1.64e-09	-6.3638742	11.3774133	-0.428	TRPT1	tRNA phosphotransferase 1
ILMN_2193591	6.16e-07	1.65e-09	6.3626059	11.3710499	0.697	UNC93B1	unc-93 homolog B1 (C. elegans)
ILMN_1659688	6.22e-07	1.68e-09	6.35923	11.3541147	1.24	LGALS3BP	galectin 3 binding protein
ILMN_1725320	6.79e-07	1.85e-09	6.3413146	11.2643363	1.05	SIGLEC1	sialic acid binding Ig like lectin 1
ILMN_1690939	8.31e-07	2.30e-09	6.300349	11.0596351	0.72	TYMP	thymidine phosphorylase
ILMN_1704290	8.31e-07	2.30e-09	6.3000268	11.0580281	0.646	SPTLC2	serine palmitoyltransferase long chain base subunit 2
ILMN_1667315	8.44e-07	2.35e-09	-6.2956843	11.0363782	-0.598		
ILMN_1779171	8.45e-07	2.38e-09	-6.2939219	11.0275941	-0.6	SGSM2	small G protein signaling modulator 2
ILMN_2320964	8.93e-07	2.53e-09	6.2820453	10.9684386	0.718	ADAR	adenosine deaminase, RNA specific
ILMN_1718558	8.97e-07	2.56e-09	6.2798588	10.9575558	1.18	PARP12	poly(ADP-ribose) polymerase family member 12
ILMN_2367418	9.22e-07	2.65e-09	6.2732236	10.9245441	0.68	OSCAR	osteoclast associated, immunoglobulin-like receptor
ILMN_1691364	9.39e-07	2.72e-09	6.2683124	10.9001238	0.855	STAT1	signal transducer and activator of transcription 1
ILMN_3251545	9.39e-07	2.74e-09	6.2669747	10.8934746	0.852	CHMP5	charged multivesicular body protein 5
ILMN_1689059	1.05e-06	3.08e-09	-6.2442785	10.7807912	-0.545	ZNF329	zinc finger protein 329
ILMN_1663347	1.05e-06	3.11e-09	6.2428665	10.7737893	2.69	OTOF	otoferlin
ILMN_1756541	1.11e-06	3.31e-09	-6.2305044	10.7125294	-0.61	MXD4	MAX dimerization protein 4
ILMN_2227573	1.17e-06	3.52e-09	6.2190948	10.6560574	0.373	GSTO1	glutathione S-transferase omega 1
ILMN_2175075	1.17e-06	3.54e-09	-6.218093	10.651102	-0.285	SRSF4	serine and arginine rich splicing factor 4
ILMN_1749081	1.17e-06	3.55e-09	-6.2173399	10.6473772	-0.711	AUTS2	autism susceptibility candidate 2
ILMN_1695991	1.18e-06	3.63e-09	-6.2132744	10.6272738	-0.671		
ILMN_1750974	1.18e-06	3.64e-09	6.2126132	10.6240055	0.407	S100A9	S100 calcium binding protein A9
ILMN_1690241	1.19e-06	3.69e-09	6.2098317	10.6102572	1.2	BATF2	basic leucine zipper ATF-like transcription factor 2
ILMN_2231928	1.23e-06	3.84e-09	6.2022673	10.5728874	1.03	MX2	MX dynamin like GTPase 2
ILMN_1743747	1.24e-06	3.90e-09	-6.1992416	10.557948	-0.46	RUSC1	RUN and SH3 domain containing 1
ILMN_2112301	1.34e-06	4.23e-09	6.1836332	10.4809546	0.526	DRAP1	DR1 associated protein 1
ILMN_1779252	1.34e-06	4.27e-09	6.1820838	10.4733182	1.09	TRIM22	tripartite motif containing 22
ILMN_3297126	1.34e-06	4.31e-09	6.1801667	10.4638713	0.733	TYMP	thymidine phosphorylase
ILMN_3256325	1.38e-06	4.46e-09	-6.1734805	10.4309382	-0.418	CYB561D1	cytochrome b561 family member D1
ILMN_1794470	1.38e-06	4.48e-09	6.1728291	10.427731	0.493	ANKFY1	ankyrin repeat and FYVE domain containing 1
ILMN_1737308	1.47e-06	4.80e-09	6.159254	10.3609412	0.477	GLRX	glutaredoxin
ILMN_2248970	1.47e-06	4.83e-09	6.1580923	10.3552299	1.26	OAS2	2'-5'-oligoadenylate synthetase 2
ILMN_3223126	1.49e-06	4.95e-09	6.153488	10.3326	0.731	TYMP	thymidine phosphorylase
ILMN_2374352	1.62e-06	5.40e-09	-6.1366938	10.25015	-0.687	DBNDD1	dysbindin domain containing 1
ILMN_3246953	1.69e-06	5.67e-09	6.1273552	10.2043643	0.643	CMTR1	cap methyltransferase 1
ILMN_2385688	1.90e-06	6.41e-09	-6.1036849	10.0885122	-0.473	RABL2B	RAB, member of RAS oncogene family-like 2B
ILMN_2337928	2.23e-06	7.59e-09	-6.0707732	9.9279062	-1.24	CXCR5	C-X-C motif chemokine receptor 5
ILMN_3221828	2.25e-06	7.69e-09	6.0682423	9.9155785	0.389		
ILMN_1685521	2.35e-06	8.08e-09	-6.0586893	9.8690777	-1.05	KLRF1	killer cell lectin like receptor F1
ILMN_1680782	2.38e-06	8.25e-09	6.0545589	9.848987	0.428	PATL1	PAT1 homolog 1, processing body mRNA decay factor
ILMN_3244117	2.59e-06	9.05e-09	-6.0367234	9.7623336	-0.822	STMN3	stathmin 3
ILMN_1682312	2.73e-06	9.57e-09	6.0256744	9.7087351	0.635	CYBB	cytochrome b-245 beta chain
ILMN_2136089	2.85e-06	1.01e-08	6.0159114	9.6614281	0.741		
ILMN_1732534	3.17e-06	1.13e-08	5.9937935	9.5544383	0.786	CHMP5	charged multivesicular body protein 5
ILMN_1664063	3.28e-06	1.17e-08	-5.9863222	9.5183557	-0.756	FAM129C	family with sequence similarity 129 member C
ILMN_1699331	3.48e-06	1.25e-08	5.9737518	9.4577131	1.5	IFIT1	interferon induced protein with tetratricopeptide repeats 1
ILMN_2055781	3.63e-06	1.31e-08	-5.9641082	9.4112468	-1.14	KLRF1	killer cell lectin like receptor F1
ILMN_2330307	3.65e-06	1.34e-08	5.9605414	9.3940729	0.557	SLC43A3	solute carrier family 43 member 3
ILMN_1792072	3.65e-06	1.34e-08	5.9605045	9.3938952	0.58	FUT4	fucosyltransferase 4
ILMN_1729801	3.74e-06	1.38e-08	5.9545531	9.3652546	0.343	S100A8	S100 calcium binding protein A8
ILMN_1701621	3.76e-06	1.39e-08	5.9526678	9.3561858	1.01	SCO2	SCO2 cytochrome c oxidase assembly protein
ILMN_1654389	3.87e-06	1.44e-08	5.9458144	9.3232345	0.745		
ILMN_1785732	4.27e-06	1.60e-08	5.9251673	9.2241133	1.32	TNFAIP6	TNF alpha induced protein 6
ILMN_1694514	4.42e-06	1.66e-08	-5.9175692	9.1876939	-0.451	ZDHHC11	zinc finger DHHC-type containing 11
ILMN_1690268	4.58e-06	1.73e-08	-5.9093602	9.1483806	-0.371	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
ILMN_1654946	4.95e-06	1.90e-08	-5.8907905	9.0595825	-0.617	ZSCAN18	zinc finger and SCAN domain containing 18
ILMN_1718977	4.95e-06	1.90e-08	5.890789	9.0595751	0.502	GADD45B	growth arrest and DNA damage inducible beta
ILMN_1685124	4.95e-06	1.90e-08	-5.8906063	9.0587025	-0.437	TCTN1	tectonic family member 1
ILMN_1783996	5.18e-06	2.00e-08	5.8806165	9.0110098	0.476	EXO5	exonuclease 5
ILMN_1798706	5.19e-06	2.02e-08	-5.8790156	9.0033715	-1.03	GPR183	G protein-coupled receptor 183
ILMN_2358202	5.31e-06	2.08e-08	-5.8735756	8.9774272	-0.386	SRRT	serrate, RNA effector molecule
ILMN_1719694	5.47e-06	2.15e-08	-5.86643	8.9433733	-0.386		
ILMN_1655177	5.86e-06	2.31e-08	-5.8519197	8.8743045	-0.376		
ILMN_1677085	5.97e-06	2.37e-08	5.8470785	8.8512863	0.447	RGS19	regulator of G-protein signaling 19
ILMN_1800078	6.29e-06	2.51e-08	5.8356091	8.7968028	0.582	LMO2	LIM domain only 2
ILMN_1806408	6.44e-06	2.58e-08	-5.8300514	8.7704274	-0.4	ACADVL	acyl-CoA dehydrogenase, very long chain
ILMN_1791759	7.14e-06	2.88e-08	5.8084096	8.6678806	1.25	CXCL10	C-X-C motif chemokine ligand 10
ILMN_1798181	7.14e-06	2.90e-08	5.8073442	8.6628391	1.24	IRF7	interferon regulatory factor 7
ILMN_1748831	7.35e-06	3.00e-08	-5.8005702	8.6307977	-0.618	PPP1R13B	protein phosphatase 1 regulatory subunit 13B
ILMN_3216365	7.51e-06	3.08e-08	-5.794987	8.6044075	-0.481		
ILMN_1740466	7.62e-06	3.14e-08	5.7912022	8.5865278	0.578	FAM46A	family with sequence similarity 46 member A
ILMN_2396444	7.71e-06	3.19e-08	5.7877435	8.5701951	0.542	CD14	CD14 molecule
ILMN_1787529	7.78e-06	3.24e-08	5.7848792	8.5566743	0.843	C3AR1	complement component 3a receptor 1
ILMN_2390299	8.00e-06	3.35e-08	5.7783912	8.5260651	0.386	PSMB8	proteasome subunit beta 8
ILMN_1658995	8.49e-06	3.57e-08	5.7655324	8.4654671	0.528	ACOT9	acyl-CoA thioesterase 9
ILMN_1674661	8.57e-06	3.62e-08	-5.7625268	8.4513159	-0.448	CIRBP	cold inducible RNA binding protein
ILMN_1759549	8.59e-06	3.65e-08	5.761067	8.4444445	0.535	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2
ILMN_1812701	9.43e-06	4.03e-08	5.7412943	8.3514901	0.516	C4orf33	chromosome 4 open reading frame 33
ILMN_1751963	9.52e-06	4.08e-08	-5.7385568	8.3386378	-0.412	ZCWPW1	zinc finger CW-type and PWWP domain containing 1
ILMN_1762508	9.63e-06	4.15e-08	5.7352276	8.3230128	0.452	C9orf72	chromosome 9 open reading frame 72
ILMN_1740429	9.71e-06	4.20e-08	5.7326331	8.3108405	0.224	FTL	ferritin light chain
ILMN_1789510	9.74e-06	4.24e-08	-5.7309052	8.3027358	-0.514	STIP1	stress induced phosphoprotein 1
ILMN_2342638	9.97e-06	4.36e-08	5.7252496	8.2762197	0.912	ASGR2	asialoglycoprotein receptor 2
ILMN_1725700	1.03e-05	4.52e-08	5.7178858	8.241722	0.801	MOV10	Mov10 RISC complex RNA helicase
ILMN_2242937	1.05e-05	4.66e-08	5.7120482	8.2143951	0.465	ARSB	arylsulfatase B
ILMN_3236036	1.08e-05	4.78e-08	-5.7068206	8.18994	-0.802	LINC00926	long intergenic non-protein coding RNA 926
ILMN_1688672	1.20e-05	5.36e-08	-5.6834858	8.0809632	-0.583		
ILMN_2132599	1.20e-05	5.39e-08	5.6823923	8.0758634	0.997	ANKRD22	ankyrin repeat domain 22
ILMN_2367070	1.21e-05	5.43e-08	5.6809361	8.0690737	0.519	ACOT9	acyl-CoA thioesterase 9
ILMN_1776723	1.27e-05	5.73e-08	5.6700591	8.018396	0.557	PHF11	PHD finger protein 11
ILMN_1723480	1.28e-05	5.81e-08	5.6673249	8.0056673	0.713	BST2	bone marrow stromal cell antigen 2
ILMN_1753196	1.31e-05	5.98e-08	5.6616322	7.9791789	0.449	PTTG1	pituitary tumor-transforming 1
ILMN_1806432	1.33e-05	6.10e-08	-5.6573325	7.9591845	-0.387	NT5C	5', 3'-nucleotidase, cytosolic
ILMN_1728107	1.33e-05	6.12e-08	-5.6566526	7.9560237	-0.693	GNG7	G protein subunit gamma 7
ILMN_1697629	1.34e-05	6.21e-08	-5.6538335	7.9429208	-0.589	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough
ILMN_1774733	1.35e-05	6.30e-08	5.6509379	7.9294673	0.654	SOCS1	suppressor of cytokine signaling 1
ILMN_1701237	1.40e-05	6.54e-08	-5.6431695	7.8933963	-0.859	SH2D1B	SH2 domain containing 1B
ILMN_1798827	1.40e-05	6.55e-08	5.6430155	7.8926819	0.561	SRBD1	S1 RNA binding domain 1
ILMN_3241469	1.46e-05	6.86e-08	5.6335367	7.848716	0.328		
ILMN_1745471	1.46e-05	6.95e-08	5.6309823	7.8368765	0.539	IRF9	interferon regulatory factor 9
ILMN_1734833	1.46e-05	6.96e-08	5.6306877	7.8355114	0.493	NBN	nibrin
ILMN_1745242	1.52e-05	7.28e-08	5.6215298	7.7930972	1.18	PLSCR1	phospholipid scramblase 1
ILMN_2289093	1.55e-05	7.43e-08	5.6172963	7.7735057	0.718	RNF213	ring finger protein 213
ILMN_1808196	1.57e-05	7.56e-08	5.613941	7.7579858	0.35	GSTO1	glutathione S-transferase omega 1
ILMN_1743104	1.66e-05	8.04e-08	-5.6012457	7.6993208	-0.359	RBM4B	RNA binding motif protein 4B
ILMN_2317751	1.88e-05	9.13e-08	5.5751706	7.5791146	0.625	REC8	REC8 meiotic recombination protein
ILMN_1738424	1.91e-05	9.33e-08	5.5707763	7.5588947	0.382	CDC42	cell division cycle 42
ILMN_1690365	1.92e-05	9.42e-08	5.5689173	7.5503442	0.817		
ILMN_1664330	1.99e-05	9.81e-08	5.5605811	7.5120259	0.851	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
ILMN_3307700	2.05e-05	1.02e-07	5.5532268	7.4782537	0.468	SPCS3	signal peptidase complex subunit 3
ILMN_3249578	2.05e-05	1.02e-07	5.5530238	7.4773219	1.09		
ILMN_1691276	2.11e-05	1.05e-07	-5.5459818	7.4450138	-0.401	CXXC1	CXXC finger protein 1
ILMN_2262044	2.18e-05	1.09e-07	5.5381479	7.4091059	0.726	PARP10	poly(ADP-ribose) polymerase family member 10
ILMN_2366212	2.18e-05	1.10e-07	-5.5372402	7.4049477	-1.15	CD79B	CD79b molecule
