ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
234729_at	0.01522	2.35e-05	-4.56929	2.484986	-1.2668974	PHKG1	phosphorylase kinase catalytic subunit gamma 1
233582_at	0.01641	2.61e-05	4.540304	2.393781	1.350649	LOC115110	uncharacterized LOC115110
237753_at	0.016452	2.73e-05	-4.527786	2.354475	-0.8674856	IL21R	interleukin 21 receptor
234182_at	0.016452	2.76e-05	4.524412	2.343889	1.1126625		
200081_s_at	0.019195	3.31e-05	-4.473668	2.185127	-0.7287899	RPS6	ribosomal protein S6
235457_at	0.020358	3.60e-05	-4.449504	2.10982	-0.8425555	MAML2	mastermind like transcriptional coactivator 2
244734_at	0.020358	3.69e-05	4.442905	2.089288	2.2852771	MTHFSD	methenyltetrahydrofolate synthetase domain containing
223767_at	0.026951	5.09e-05	4.35107	1.805085	1.5965929	GPR84	G protein-coupled receptor 84
225181_at	0.026951	5.30e-05	-4.339789	1.770372	-0.7750637	ARID1B	AT-rich interaction domain 1B
227935_s_at	0.026951	5.32e-05	4.338578	1.766649	0.8144168	PCGF5	polycomb group ring finger 5
230282_at	0.026951	5.36e-05	4.336537	1.760376	0.7368899	TSPAN3	tetraspanin 3
236627_at	0.027733	5.75e-05	4.316308	1.698264	1.8235885	LOC101927085	uncharacterized LOC101927085
200036_s_at	0.027733	5.82e-05	-4.312933	1.687916	-0.7253933	RPL10A	ribosomal protein L10a
240728_at	0.027733	5.88e-05	4.30984	1.678438	1.0132991		
232568_at	0.029105	6.32e-05	4.288939	1.614465	1.1408428	MGC24103	uncharacterized MGC24103
237301_at	0.029105	6.43e-05	4.28422	1.600044	1.9051504		
232227_at	0.029833	6.72e-05	4.271404	1.560917	1.5216551	HSPC324	uncharacterized LOC101928612
234513_at	0.03087	7.09e-05	4.255944	1.513796	0.9590373	ELOVL3	ELOVL fatty acid elongase 3
241157_at	0.031908	7.57e-05	-4.236862	1.455758	-1.5939977		
232222_at	0.031908	7.61e-05	4.235478	1.451553	1.0799311	ZCCHC2	zinc finger CCHC-type containing 2
228664_at	0.033766	8.20e-05	-4.213762	1.38568	-1.8723292	TRIM52-AS1	TRIM52 antisense RNA 1 (head to head)
200032_s_at	0.034006	8.41e-05	-4.206479	1.363626	-0.4653462	RPL9	ribosomal protein L9
233880_at	0.034818	8.76e-05	4.194486	1.327351	0.9751499	RNF213	ring finger protein 213
228027_at	0.038017	9.74e-05	-4.16382	1.234848	-1.3984089	ARMCX5-GPRASP2///GPRASP2	ARMCX5-GPRASP2 readthrough///G protein-coupled receptor associated sorting protein 2
237563_s_at	0.038336	1.00e-04	4.15556	1.209994	0.9014389		
229094_at	0.038336	1.03e-04	-4.147318	1.18522	-1.6115947	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1
223889_at	0.038336	1.03e-04	4.146657	1.183233	0.8121028		
242045_at	0.038696	1.06e-04	4.139105	1.160559	1.2962643		
227549_x_at	0.038696	1.09e-04	4.130681	1.135289	1.0840812	ZDHHC24	zinc finger DHHC-type containing 24
234757_at	0.038696	1.09e-04	4.129876	1.132875	1.1500814	LOC100129884	uncharacterized LOC100129884
200074_s_at	0.040743	1.20e-04	-4.103673	1.054463	-0.5913178	RPL14	ribosomal protein L14
240485_at	0.040743	1.20e-04	4.101732	1.048664	1.3014985		
233240_at	0.040743	1.21e-04	4.101316	1.047421	1.4904166		
233571_x_at	0.040955	1.26e-04	4.088283	1.008533	0.8293668	PPDPF	pancreatic progenitor cell differentiation and proliferation factor
239592_at	0.040955	1.28e-04	4.084534	0.997358	0.7340398		
242004_x_at	0.040955	1.30e-04	4.079566	0.982557	0.7984812		
225886_at	0.040955	1.33e-04	-4.072358	0.961105	-0.9372031	DDX5	DEAD-box helicase 5
225507_at	0.040955	1.33e-04	-4.072039	0.960156	-1.0285367	PNISR	PNN interacting serine and arginine rich protein
200026_at	0.040955	1.33e-04	-4.071725	0.959221	-0.4407753	RPL34	ribosomal protein L34
228033_at	0.040955	1.34e-04	4.070533	0.955677	1.3784175	E2F7	E2F transcription factor 7
223287_s_at	0.041684	1.38e-04	-4.061364	0.928421	-0.9462373	FOXP1	forkhead box P1
232132_at	0.043567	1.46e-04	4.044394	0.878065	1.8289613	PARD6G	par-6 family cell polarity regulator gamma
230083_at	0.044533	1.51e-04	-4.034031	0.847371	-1.3071845	USP53	ubiquitin specific peptidase 53
225353_s_at	0.046076	1.59e-04	4.020108	0.806203	2.1222556	C1QC	complement C1q C chain
228349_at	0.047239	1.65e-04	4.008925	0.773194	1.01795	KIAA1958	KIAA1958
241252_at	0.049345	1.75e-04	3.990508	0.718942	1.3694263	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
229305_at	0.049345	1.77e-04	3.988509	0.713059	0.8155033	CENPU	centromere protein U
242908_x_at	0.049529	1.79e-04	3.983744	0.699051	1.9710041		
225244_at	0.050625	1.86e-04	-3.972796	0.666897	-0.4047589	SNAP47	synaptosome associated protein 47
223553_s_at	0.050625	1.89e-04	3.968258	0.653585	0.9684824	DOK3	docking protein 3
242696_at	0.050625	1.93e-04	3.962337	0.636225	0.5612292		
229874_x_at	0.050625	1.93e-04	-3.961728	0.63444	-0.6427287	LOC105376805	uncharacterized LOC105376805
231644_at	0.050625	1.96e-04	3.957119	0.620942	1.5839634		
230036_at	0.050625	1.97e-04	3.956122	0.618021	1.2494984	SAMD9L	sterile alpha motif domain containing 9 like
226255_at	0.051028	2.01e-04	-3.950369	0.601187	-0.5081288	ZBTB33	zinc finger and BTB domain containing 33
229373_at	0.052837	2.10e-04	3.936583	0.560898	0.8488773		
222790_s_at	0.055028	2.21e-04	-3.921071	0.515661	-0.687217	RSBN1	round spermatid basic protein 1
232398_at	0.055651	2.26e-04	3.9144	0.496237	1.0853273	CCDC150	coiled-coil domain containing 150
223375_at	0.055737	2.30e-04	3.908746	0.479791	0.6905461	TBC1D22B	TBC1 domain family member 22B
243098_at	0.055737	2.31e-04	3.907467	0.476072	1.1580976		
234512_x_at	0.056611	2.37e-04	-3.899595	0.453199	-0.8493323		
227300_at	0.056792	2.41e-04	3.895475	0.44124	1.0311657	TMEM119	transmembrane protein 119
236979_at	0.061533	2.64e-04	3.868132	0.362049	1.0471221	BCL2L15	BCL2 like 15
239651_at	0.061934	2.68e-04	-3.863061	0.347397	-0.7274128	ANAPC5	anaphase promoting complex subunit 5
200062_s_at	0.062219	2.74e-04	-3.856941	0.329732	-0.4578021	RPL30	ribosomal protein L30
238827_at	0.062219	2.79e-04	3.850956	0.31247	0.733388	SH3RF2	SH3 domain containing ring finger 2
224701_at	0.062219	2.79e-04	3.850695	0.311717	0.9991587	PARP14	poly(ADP-ribose) polymerase family member 14
231798_at	0.062219	2.81e-04	-3.848497	0.305383	-2.3209132	NOG	noggin
232680_at	0.062219	2.83e-04	3.846585	0.299874	0.5245028	HDGFL1	hepatoma derived growth factor-like 1
200012_x_at	0.065717	3.03e-04	-3.82568	0.239744	-0.4772087	RPL21P28///SNORA27///SNORD102///RPL21	ribosomal protein L21 pseudogene 28///small nucleolar RNA, H/ACA box 27///small nucleolar RNA, C/D box 102///ribosomal protein L21
233703_x_at	0.065717	3.05e-04	3.824119	0.235261	1.9814743		
238921_at	0.067064	3.22e-04	3.807569	0.187807	0.9983554	LOC644794	uncharacterized LOC644794
200007_at	0.067064	3.22e-04	-3.807421	0.187385	-0.4274361	SRP14	signal recognition particle 14
226153_s_at	0.067064	3.24e-04	-3.805388	0.181562	-0.6366444	CNOT6L	CCR4-NOT transcription complex subunit 6 like
224709_s_at	0.067064	3.25e-04	-3.804323	0.178514	-0.5191978	CDC42SE2	CDC42 small effector 2
200038_s_at	0.067064	3.26e-04	-3.803758	0.176899	-0.4347224	RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17
231229_at	0.069182	3.40e-04	-3.790523	0.139057	-1.5964791	HILS1	histone linker H1 domain, spermatid-specific 1 (pseudogene)
224973_at	0.069182	3.42e-04	3.788755	0.134008	0.9657255	FAM46A	family with sequence similarity 46 member A
240443_at	0.069435	3.46e-04	3.784917	0.123055	0.7563445		
228230_at	0.070016	3.53e-04	3.778892	0.105869	1.3166405	HELZ2	helicase with zinc finger 2
228722_at	0.070016	3.56e-04	-3.776997	0.100468	-0.6851096	PRMT2	protein arginine methyltransferase 2
224170_s_at	0.070523	3.65e-04	-3.769162	0.078152	-1.4345426	TULP4	tubby like protein 4
239598_s_at	0.070523	3.65e-04	3.768657	0.076715	1.0084366	LPCAT2	lysophosphatidylcholine acyltransferase 2
244443_at	0.070523	3.67e-04	-3.766892	0.071691	-1.0275729	LINC01578	long intergenic non-protein coding RNA 1578
224766_at	0.070589	3.71e-04	-3.764014	0.063504	-0.8438882	LOC100506548///RPL37	uncharacterized LOC100506548///ribosomal protein L37
225834_at	0.07302	3.92e-04	3.746684	0.014284	0.984711	FAM72A///FAM72D///FAM72B///FAM72C	family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B///family with sequence similarity 72 member C
241996_at	0.07302	3.97e-04	-3.743004	0.003849	-0.6137796	RUFY2	RUN and FYVE domain containing 2
231455_at	0.07302	3.99e-04	3.741705	0.000168	1.7361555	LINC00487	long intergenic non-protein coding RNA 487
244669_at	0.07302	4.03e-04	-3.738285	-0.009524	-1.0542182	SNORD50B///SNORD50A	small nucleolar RNA, C/D box 50B///small nucleolar RNA, C/D box 50A
229429_x_at	0.07302	4.05e-04	-3.736986	-0.013202	-0.6222878	LINC00623	long intergenic non-protein coding RNA 623
239203_at	0.07302	4.09e-04	3.733954	-0.021785	1.1439931	LSMEM1	leucine rich single-pass membrane protein 1
244627_at	0.07302	4.09e-04	3.733917	-0.02189	0.5637228	TKFC	triokinase and FMN cyclase
236077_at	0.07302	4.10e-04	3.733592	-0.02281	0.5932012	GANC	glucosidase alpha, neutral C
232572_at	0.073059	4.14e-04	3.730531	-0.031473	1.1175627	PCA3	prostate cancer associated 3 (non-protein coding)
233172_at	0.073059	4.18e-04	3.727385	-0.040368	1.4347187	LOC100507073	uncharacterized LOC100507073
239018_at	0.073059	4.25e-04	-3.72207	-0.05539	-1.2064164	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30
228607_at	0.073059	4.26e-04	3.721541	-0.056885	1.002616	OAS2	2'-5'-oligoadenylate synthetase 2
230634_x_at	0.073059	4.26e-04	3.721517	-0.056952	0.6181836	ADAT3///SCAMP4	adenosine deaminase, tRNA specific 3///secretory carrier membrane protein 4
243686_at	0.074139	4.36e-04	3.714601	-0.076478	1.2618464	LINGO2	leucine rich repeat and Ig domain containing 2
236720_at	0.074139	4.44e-04	3.708749	-0.092983	1.5499047		
228739_at	0.074139	4.46e-04	3.707419	-0.096732	0.9816799	CYS1	cystin 1
226603_at	0.074139	4.47e-04	3.706674	-0.098831	1.1888431	SAMD9L	sterile alpha motif domain containing 9 like
232011_s_at	0.074139	4.50e-04	3.7048	-0.10411	0.8833107	MAP1LC3A	microtubule associated protein 1 light chain 3 alpha
222862_s_at	0.074139	4.52e-04	-3.70324	-0.108504	-1.4246193	AK5	adenylate kinase 5
224927_at	0.075161	4.64e-04	3.694847	-0.132125	0.5473314	PPP1R18	protein phosphatase 1 regulatory subunit 18
227922_x_at	0.075161	4.70e-04	3.691127	-0.142585	0.9265573	GTF2IP20	general transcription factor IIi pseudogene 20
234873_x_at	0.075161	4.71e-04	-3.690612	-0.144032	-0.677199	SNORD24///SNORD36A///SNORD36B///RPL7A	small nucleolar RNA, C/D box 24///small nucleolar RNA, C/D box 36A///small nucleolar RNA, C/D box 36B///ribosomal protein L7a
222945_x_at	0.075161	4.71e-04	3.690143	-0.145351	0.9462912	OLAH	oleoyl-ACP hydrolase
229563_s_at	0.0755	4.77e-04	-3.68657	-0.155387	-0.3974651	RPL10A	ribosomal protein L10a
229893_at	0.075989	4.84e-04	3.681858	-0.168616	0.8041433	FRMD3	FERM domain containing 3
224739_at	0.075989	4.87e-04	3.680254	-0.173118	0.8979193	PIM3	Pim-3 proto-oncogene, serine/threonine kinase
243290_at	0.078237	5.04e-04	3.669056	-0.204505	1.4311998	WWC1	WW and C2 domain containing 1
228152_s_at	0.078312	5.13e-04	3.663819	-0.219164	1.0529219	DDX60L	DEAD-box helicase 60-like
240427_at	0.078312	5.14e-04	3.663243	-0.220775	1.6586938	LOC101929050	uncharacterized LOC101929050
232691_at	0.078312	5.15e-04	3.662431	-0.223048	1.6391794	SFXN5	sideroflexin 5
230180_at	0.078463	5.20e-04	-3.659747	-0.230552	-1.514325	DDX17	DEAD-box helicase 17
222895_s_at	0.079619	5.31e-04	-3.653118	-0.249077	-1.250195	BCL11B	B-cell CLL/lymphoma 11B
226757_at	0.080609	5.45e-04	3.645054	-0.271583	1.6175348	IFIT2	interferon induced protein with tetratricopeptide repeats 2
232375_at	0.080609	5.48e-04	3.643092	-0.277054	0.9876795		
233036_at	0.080609	5.49e-04	3.642398	-0.278989	0.7895185		
227292_at	0.080609	5.55e-04	3.639325	-0.287555	0.5839271	C11orf84	chromosome 11 open reading frame 84
223435_s_at	0.080609	5.60e-04	3.636405	-0.295688	1.6508216	PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	protocadherin alpha 1///protocadherin alpha 2///protocadherin alpha 3///protocadherin alpha 4///protocadherin alpha 5///protocadherin alpha 6///protocadherin alpha 7///protocadherin alpha 8///protocadherin alpha 10///protocadherin alpha 11///protocadherin alpha 12///protocadherin alpha 13///protocadherin alpha subfamily C, 1///protocadherin alpha subfamily C, 2///protocadherin alpha 9
242760_x_at	0.080609	5.66e-04	3.633243	-0.304493	0.6613764	PIGB	phosphatidylinositol glycan anchor biosynthesis class B
235369_at	0.080609	5.66e-04	-3.63296	-0.30528	-0.647536	C14orf28	chromosome 14 open reading frame 28
240151_at	0.080609	5.69e-04	3.631413	-0.309584	1.3303052	HOXB-AS3	HOXB cluster antisense RNA 3
243741_at	0.080609	5.70e-04	3.631179	-0.310237	1.1660014		
231258_at	0.080865	5.77e-04	-3.626869	-0.322225	-0.6277279	SARAF	store-operated calcium entry associated regulatory factor
230361_at	0.080865	5.78e-04	3.626299	-0.323808	0.7271198	MROH1	maestro heat like repeat family member 1
239593_at	0.081347	5.94e-04	3.618057	-0.346706	0.8265148	TMEM213	transmembrane protein 213
228227_at	0.081347	5.96e-04	3.61721	-0.349057	0.7300485	ITGB1BP1	integrin subunit beta 1 binding protein 1
242977_at	0.081347	5.96e-04	3.617046	-0.349514	1.1251475		
224082_at	0.081347	5.98e-04	3.615953	-0.352546	0.6842571		
235112_at	0.081347	6.05e-04	3.612164	-0.363058	0.7292389	KIAA1958	KIAA1958
234096_at	0.081347	6.06e-04	3.611757	-0.364187	1.9944291	PACRG	PARK2 coregulated
225531_at	0.081347	6.09e-04	3.61008	-0.368835	0.6302338	CABLES1	Cdk5 and Abl enzyme substrate 1
225274_at	0.081347	6.11e-04	-3.609326	-0.370927	-0.6629638	PCYOX1	prenylcysteine oxidase 1
232908_at	0.081788	6.18e-04	3.605787	-0.380734	0.9462185	ATAD2B	ATPase family, AAA domain containing 2B
200094_s_at	0.081854	6.22e-04	-3.603704	-0.386504	-0.6258224	EEF2	eukaryotic translation elongation factor 2
228370_at	0.08228	6.30e-04	-3.599724	-0.39752	-0.8180915	LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///IPW	uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///imprinted in Prader-Willi syndrome (non-protein coding)
236434_at	0.08228	6.32e-04	3.598438	-0.40108	0.8987948	PES1	pescadillo ribosomal biogenesis factor 1
239670_at	0.082499	6.38e-04	3.595802	-0.408371	0.8352204	WNK2	WNK lysine deficient protein kinase 2
224838_at	0.083229	6.49e-04	-3.590383	-0.423351	-0.6451629	FOXP1	forkhead box P1
223976_at	0.083229	6.51e-04	3.589454	-0.425916	1.0735099	FUT10	fucosyltransferase 10
228997_at	0.083267	6.55e-04	-3.587349	-0.43173	-1.6966751	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
229463_at	0.083267	6.58e-04	-3.585772	-0.436084	-1.306938	NTRK2	neurotrophic receptor tyrosine kinase 2
236405_at	0.083449	6.66e-04	3.582005	-0.446479	0.7458346	LOC101927826///FBXO41	uncharacterized LOC101927826///F-box protein 41
230457_at	0.083449	6.67e-04	-3.581583	-0.447646	-0.8770812	TMEM242	transmembrane protein 242
235056_at	0.083492	6.71e-04	3.57961	-0.453086	0.5419366	ETV6	ETS variant 6
224763_at	0.083492	6.75e-04	-3.577958	-0.457641	-0.7123475	LOC100506548///RPL37	uncharacterized LOC100506548///ribosomal protein L37
231183_s_at	0.084255	6.85e-04	3.573025	-0.471236	1.4333495	JAG1	jagged 1
229590_at	0.084255	6.89e-04	-3.571153	-0.476389	-0.7312214	SNORD68///RPL13	small nucleolar RNA, C/D box 68///ribosomal protein L13
222908_at	0.084255	6.92e-04	-3.569956	-0.479686	-1.5328453	PIEZO2	piezo type mechanosensitive ion channel component 2
223145_s_at	0.08457	6.98e-04	3.567086	-0.487585	0.7497021	AKIRIN2	akirin 2
231263_at	0.084844	7.04e-04	3.564376	-0.495038	0.7849394	ARMC12	armadillo repeat containing 12
243662_at	0.085741	7.17e-04	-3.558818	-0.510317	-1.3887693	ZC3H10	zinc finger CCCH-type containing 10
242898_at	0.085741	7.20e-04	3.557341	-0.514376	1.0511308	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
233805_at	0.085741	7.23e-04	3.556048	-0.517926	1.5789859		
229328_at	0.086078	7.30e-04	3.553141	-0.525906	0.7254406	ZNF571-AS1	ZNF571 antisense RNA 1
225330_at	0.086078	7.34e-04	-3.551506	-0.530393	-0.5562412	IGF1R	insulin like growth factor 1 receptor
225816_at	0.087064	7.53e-04	-3.543372	-0.552695	-0.6230025	JADE1	jade family PHD finger 1
224645_at	0.087064	7.56e-04	-3.541926	-0.556659	-0.5636594	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
233116_at	0.087064	7.60e-04	3.540231	-0.561301	0.8212512	ZFP92	ZFP92 zinc finger protein
244377_at	0.087064	7.63e-04	3.539042	-0.564556	0.7730079	SLC1A4	solute carrier family 1 member 4
233425_at	0.087064	7.64e-04	3.538463	-0.56614	1.6310207		
224783_at	0.087064	7.65e-04	3.538193	-0.566878	0.5247894	UBALD2	UBA like domain containing 2
227288_at	0.087235	7.73e-04	-3.535124	-0.575277	-0.6242853	SREK1IP1	SREK1 interacting protein 1
237371_at	0.087235	7.79e-04	-3.532669	-0.581994	-1.1175374		
228069_at	0.087235	7.80e-04	3.531962	-0.583926	0.9967824	MTFR2	mitochondrial fission regulator 2
235479_at	0.087235	7.82e-04	3.531253	-0.585865	0.6643516	CPEB2	cytoplasmic polyadenylation element binding protein 2
227769_at	0.088516	7.97e-04	3.525059	-0.602788	1.1832144	GPR27	G protein-coupled receptor 27
235629_at	0.088985	8.14e-04	3.518703	-0.620135	1.4600779		
200002_at	0.088985	8.15e-04	-3.517959	-0.622165	-0.4613924	RPL35	ribosomal protein L35
237518_at	0.088985	8.16e-04	3.517572	-0.62322	0.6546092		
244455_at	0.088985	8.17e-04	3.517201	-0.624232	1.1966618	KCNT2	potassium sodium-activated channel subfamily T member 2
230736_at	0.090091	8.35e-04	3.510254	-0.643164	0.7419659	SVIL-AS1	SVIL antisense RNA 1
236285_at	0.090091	8.38e-04	3.509189	-0.646066	1.0305597	KLHDC7B	kelch domain containing 7B
228617_at	0.090091	8.39e-04	3.508706	-0.64738	1.1878148	XAF1	XIAP associated factor 1
227406_at	0.090979	8.52e-04	-3.50407	-0.659996	-0.8003503	GABPB1-AS1	GABPB1 antisense RNA 1
200018_at	0.091501	8.61e-04	-3.500742	-0.669048	-0.3622611	LOC100508408///SNORD14B///RPS13	uncharacterized LOC100508408///small nucleolar RNA, C/D box 14B///ribosomal protein S13
228948_at	0.091676	8.66e-04	-3.498639	-0.674763	-1.4787886	EPHA4	EPH receptor A4
228679_at	0.092015	8.74e-04	3.495969	-0.682017	1.2643067	CCEPR	cervical carcinoma expressed PCNA regulatory lncRNA
224260_at	0.092336	8.92e-04	-3.4894	-0.699852	-1.283476		
231382_at	0.092336	8.92e-04	3.489185	-0.700433	1.0929794	FGF18	fibroblast growth factor 18
235729_at	0.092336	8.96e-04	-3.487849	-0.704059	-0.6286425	ZNF514	zinc finger protein 514
230242_at	0.092336	9.00e-04	3.486349	-0.708126	0.7486935	NFASC	neurofascin
228694_at	0.092336	9.02e-04	-3.485603	-0.71015	-0.692312	AQR	aquarius intron-binding spliceosomal factor
232483_at	0.092336	9.02e-04	-3.485594	-0.710174	-0.6163473	MED17	mediator complex subunit 17
237696_at	0.092336	9.14e-04	3.481608	-0.720975	0.7261608		
224707_at	0.092336	9.14e-04	3.481601	-0.720995	1.3908387	CYSTM1	cysteine rich transmembrane module containing 1
223241_at	0.092336	9.16e-04	3.480994	-0.72264	0.8271055	MIR6836///SNX8	microRNA 6836///sorting nexin 8
242213_at	0.092336	9.18e-04	3.480099	-0.725062	0.7811785		
237331_s_at	0.092336	9.22e-04	3.478897	-0.728317	0.8248861	MAPT-AS1	MAPT antisense RNA 1
223746_at	0.092716	9.29e-04	-3.476167	-0.735708	-0.912351	STK4	serine/threonine kinase 4
240444_x_at	0.092891	9.35e-04	3.474157	-0.741147	1.4021041	CLIP1	CAP-Gly domain containing linker protein 1
234401_at	0.093647	9.47e-04	3.470154	-0.751974	0.8971993		
232164_s_at	0.09527	9.78e-04	-3.459672	-0.780279	-1.114704	EPPK1	epiplakin 1
223093_at	0.09527	9.79e-04	-3.459359	-0.781126	-0.6605931	ANKH	ANKH inorganic pyrophosphate transport regulator
234999_at	0.09527	9.80e-04	3.459213	-0.78152	0.9444874	C19orf47	chromosome 19 open reading frame 47
235794_at	0.09527	9.80e-04	3.459079	-0.78188	1.2999346	MOBP	myelin-associated oligodendrocyte basic protein
242067_at	0.096353	9.96e-04	-3.454069	-0.795389	-1.7742625		
229749_at	0.09643	1.00e-03	3.452443	-0.799772	1.0267921	ANO4	anoctamin 4
237202_at	0.096697	1.01e-03	-3.450186	-0.805851	-1.205452	PGPEP1	pyroglutamyl-peptidase I
234969_s_at	0.097177	1.03e-03	-3.443947	-0.822643	-0.4287169	EPC1	enhancer of polycomb homolog 1
200099_s_at	0.097177	1.03e-03	-3.443513	-0.82381	-0.414116	SNORD73A///RPS3A	small nucleolar RNA, C/D box 73A///ribosomal protein S3A
226496_at	0.097177	1.03e-03	-3.442708	-0.825975	-0.785476	ZCCHC7	zinc finger CCHC-type containing 7
239494_at	0.097177	1.03e-03	3.442307	-0.827055	0.9106612	FBXW7	F-box and WD repeat domain containing 7
231897_at	0.097177	1.04e-03	3.440564	-0.831741	0.9644382	PTGR1	prostaglandin reductase 1
233688_at	0.097177	1.05e-03	3.435876	-0.844337	1.1236195	KCNIP3	potassium voltage-gated channel interacting protein 3
226353_at	0.097177	1.06e-03	3.433369	-0.851069	0.4791787	SPPL2A	signal peptide peptidase like 2A
224243_at	0.097177	1.07e-03	3.431461	-0.85619	1.1032173	APOA5	apolipoprotein A5
