ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1915188	1.72e-28	6.70e-31	-13.710819	59.557477	-1.4348563	MID2	midline 2
ILMN_1653751	3.34e-28	1.33e-30	-13.616168	58.879897	-1.4511441	HOPX	HOP homeobox
ILMN_1656042	4.26e-28	1.74e-30	13.578734	58.611977	1.2405786	KIAA0319L	KIAA0319 like
ILMN_1798181	4.26e-28	1.75e-30	13.577924	58.606175	1.5723392	IRF7	interferon regulatory factor 7
ILMN_1667985	4.38e-28	1.83e-30	13.571574	58.560736	1.5265003	NTNG2	netrin G2
ILMN_1747759	7.21e-28	3.07e-30	13.50031	58.050808	1.30233		
ILMN_1691364	1.02e-27	4.41e-30	13.450377	57.6936	1.0992705	STAT1	signal transducer and activator of transcription 1
ILMN_1797359	1.47e-27	6.48e-30	13.397024	57.312023	1.3457159		
ILMN_1732534	5.55e-27	2.48e-29	13.211088	55.983	0.8824774	CHMP5	charged multivesicular body protein 5
ILMN_1772387	6.92e-27	3.14e-29	13.178429	55.749706	1.2572273	TLR2	toll like receptor 2
ILMN_1893202	2.42e-26	1.12e-28	13.002837	54.496231	1.5712973		
ILMN_1701930	4.09e-26	1.92e-28	-12.928013	53.962564	-1.2927626	EEF1B2	eukaryotic translation elongation factor 1 beta 2
ILMN_1678422	4.13e-26	1.96e-28	12.924506	53.937558	1.6022659	DHX58	DEXH-box helicase 58
ILMN_1808837	4.57e-26	2.20e-28	-12.908502	53.823457	-1.3367141		
ILMN_1815292	1.01e-25	4.97e-28	-12.795719	53.019773	-1.024111	RPL7	ribosomal protein L7
ILMN_1785406	1.37e-25	6.80e-28	-12.752061	52.708868	-1.4694841	NAP1L3	nucleosome assembly protein 1 like 3
ILMN_1670305	1.43e-25	7.23e-28	12.74359	52.648561	2.2946571	SERPING1	serpin family G member 1
ILMN_1703263	1.43e-25	7.29e-28	12.742539	52.641076	1.041723	SP140	SP140 nuclear body protein
ILMN_1773505	1.48e-25	7.67e-28	12.735406	52.590299	1.2170207	USP4	ubiquitin specific peptidase 4
ILMN_1779071	2.92e-25	1.53e-27	-12.639055	51.904703	-1.5859034	FEZ1	fasciculation and elongation protein zeta 1
ILMN_1671482	3.65e-25	1.94e-27	12.60621	51.671136	1.1410127	GALM	galactose mutarotase
ILMN_1797001	4.14e-25	2.23e-27	12.586806	51.533181	1.2917172	DDX58	DEXD/H-box helicase 58
ILMN_1687201	7.08e-25	3.87e-27	12.510199	50.988823	1.7873155	APOL6	apolipoprotein L6
ILMN_1769140	8.05e-25	4.50e-27	12.489404	50.841131	1.5735005	KIAA1958	KIAA1958
ILMN_1724837	8.05e-25	4.51e-27	12.488822	50.836992	0.8148462	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
ILMN_1664330	1.38e-24	7.83e-27	12.412135	50.292636	1.4079774	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
ILMN_1774874	1.42e-24	8.15e-27	12.406583	50.253241	1.1502933	IL1RN	interleukin 1 receptor antagonist
ILMN_1798612	1.49e-24	8.71e-27	12.397312	50.18747	1.0443354	SNX20	sorting nexin 20
ILMN_1751393	1.49e-24	8.76e-27	12.396512	50.181795	1.2404695	ZNF684	zinc finger protein 684
ILMN_1697971	6.65e-24	3.96e-26	12.185721	48.688294	0.9632676	TRIM38	tripartite motif containing 38
ILMN_1736327	7.62e-24	4.60e-26	12.165004	48.54172	1.1566202	CDC42EP3	CDC42 effector protein 3
ILMN_1778420	1.62e-23	9.89e-26	12.057863	47.784354	1.1215809	APOL2	apolipoprotein L2
ILMN_1745374	1.89e-23	1.16e-25	12.034957	47.622582	1.2743943	IFI35	interferon induced protein 35
ILMN_1695744	2.10e-23	1.31e-25	12.018615	47.507194	0.9486385	LILRB2	leukocyte immunoglobulin like receptor B2
ILMN_1798791	2.21e-23	1.40e-25	-12.009342	47.44174	-1.0814781	GLS	glutaminase
ILMN_1782487	2.26e-23	1.44e-25	12.005112	47.411878	1.6763134	GBP1P1	guanylate binding protein 1 pseudogene 1
ILMN_1728258	2.29e-23	1.48e-25	-12.001682	47.387673	-1.1739598	PFN2	profilin 2
ILMN_1689977	2.51e-23	1.64e-25	11.987167	47.28523	0.9351884	TDRD7	tudor domain containing 7
ILMN_1740749	2.56e-23	1.69e-25	-11.982619	47.25314	-0.7942987	RPL7A	ribosomal protein L7a
ILMN_1756725	3.19e-23	2.13e-25	11.950256	47.024841	1.0999745	FFAR2	free fatty acid receptor 2
ILMN_1672661	3.80e-23	2.56e-25	11.924617	46.844049	0.9617267	SP110	SP110 nuclear body protein
ILMN_1718558	4.10e-23	2.79e-25	11.912383	46.757808	1.3152048	PARP12	poly(ADP-ribose) polymerase family member 12
ILMN_1789628	5.10e-23	3.51e-25	-11.880165	46.530771	-1.3656754	KLRB1	killer cell lectin like receptor B1
ILMN_1667813	5.48e-23	3.84e-25	-11.867735	46.443208	-0.6634785		
ILMN_1691053	5.48e-23	3.85e-25	-11.867161	46.439167	-1.227366		
ILMN_1691731	5.56e-23	3.95e-25	11.863835	46.415743	1.1475208	PARP14	poly(ADP-ribose) polymerase family member 14
ILMN_1719867	5.87e-23	4.20e-25	11.854945	46.353128	0.9542505	RNF13	ring finger protein 13
ILMN_1794823	7.76e-23	5.62e-25	-11.814321	46.067128	-1.0008643	ZNF626	zinc finger protein 626
ILMN_1655710	8.13e-23	5.94e-25	-11.806305	46.010723	-1.2638495		
ILMN_1668358	1.05e-22	7.78e-25	11.768409	45.744127	1.1847718	SAMD9	sterile alpha motif domain containing 9
ILMN_1807181	1.45e-22	1.08e-24	11.722634	45.422335	1.1958301		
ILMN_1729973	1.53e-22	1.15e-24	11.713601	45.358862	0.8660887	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
ILMN_1750507	2.75e-22	2.09e-24	-11.629336	44.767219	-0.7669357	RPL9	ribosomal protein L9
ILMN_1683792	4.43e-22	3.40e-24	11.560898	44.287354	1.2518929	LAP3	leucine aminopeptidase 3
ILMN_1769734	5.06e-22	3.92e-24	11.54083	44.146753	0.9088489	NT5C3A	5'-nucleotidase, cytosolic IIIA
ILMN_1733249	6.23e-22	4.87e-24	11.510165	43.932007	1.2543948	GNB4	G protein subunit beta 4
ILMN_1705714	7.11e-22	5.60e-24	-11.490402	43.793679	-0.8175262	EEF1B2	eukaryotic translation elongation factor 1 beta 2
ILMN_1690920	7.42e-22	5.90e-24	11.482989	43.7418	0.8855307	SP100	SP100 nuclear antigen
ILMN_1709514	1.03e-21	8.23e-24	-11.435916	43.412565	-0.8867073		
ILMN_1813455	1.15e-21	9.29e-24	11.418741	43.292517	0.8526087	SP110	SP110 nuclear body protein
ILMN_1737599	1.15e-21	9.36e-24	11.417698	43.285224	1.1141573	TRIM5	tripartite motif containing 5
ILMN_1791143	1.24e-21	1.03e-23	11.404849	43.195439	1.3995843	GAB2	GRB2 associated binding protein 2
ILMN_1676665	1.24e-21	1.03e-23	11.404184	43.190796	0.9564782	CUEDC1	CUE domain containing 1
ILMN_1701455	1.32e-21	1.10e-23	11.394503	43.123161	1.0170001	FBXO6	F-box protein 6
ILMN_1679729	1.38e-21	1.17e-23	11.386752	43.069021	0.8048883	EXOC1	exocyst complex component 1
ILMN_1783392	1.53e-21	1.31e-23	11.370563	42.955973	1.1879053	BTN2A1	butyrophilin subfamily 2 member A1
ILMN_1701114	1.94e-21	1.67e-23	11.336045	42.715045	1.308453	GBP1	guanylate binding protein 1
ILMN_1827283	2.05e-21	1.78e-23	11.327131	42.652861	1.4212172	LOC101928424	uncharacterized LOC101928424
ILMN_1697567	2.31e-21	2.02e-23	11.309025	42.526577	0.6140376	TPM3	tropomyosin 3
ILMN_1748797	2.68e-21	2.36e-23	11.286857	42.372024	0.774891	GRB2	growth factor receptor bound protein 2
ILMN_1738356	2.69e-21	2.39e-23	-11.285269	42.360954	-0.8080657		
ILMN_1812070	3.16e-21	2.83e-23	-11.26113	42.192745	-1.2125454	ABCB1	ATP binding cassette subfamily B member 1
ILMN_1823659	3.18e-21	2.86e-23	11.259368	42.18047	1.0405383		
ILMN_1801307	3.59e-21	3.26e-23	11.241051	42.052893	0.8861769	TNFSF10	tumor necrosis factor superfamily member 10
ILMN_1701882	4.92e-21	4.51e-23	11.194863	41.731419	1.2899112		
ILMN_1654314	4.98e-21	4.59e-23	11.192304	41.713621	1.8585634	LGALS3BP	galectin 3 binding protein
ILMN_1698067	5.25e-21	4.90e-23	11.183041	41.649187	1.3362524	NBPF14	neuroblastoma breakpoint family member 14
ILMN_1693410	5.25e-21	4.92e-23	-11.182599	41.646119	-0.799758	BRI3BP	BRI3 binding protein
ILMN_1724139	6.55e-21	6.18e-23	11.149974	41.419291	0.7732331	TMEM123	transmembrane protein 123
ILMN_1702234	7.03e-21	6.69e-23	-11.138875	41.342168	-0.7585469		
ILMN_1726460	7.46e-21	7.15e-23	-11.129299	41.275637	-1.3148251	RPL14	ribosomal protein L14
ILMN_1653466	8.32e-21	8.03e-23	11.112869	41.161525	1.8660592	HES4	hes family bHLH transcription factor 4
ILMN_1745594	9.25e-21	9.00e-23	-11.096656	41.048958	-0.7053323		
ILMN_1690241	1.03e-20	1.01e-22	11.079882	40.932542	1.9456359	BATF2	basic leucine zipper ATF-like transcription factor 2
ILMN_1687738	1.19e-20	1.18e-22	-11.058483	40.784089	-0.6642016		
ILMN_1690957	1.33e-20	1.32e-22	11.041977	40.669628	1.2367059	MT2A	metallothionein 2A
ILMN_1731418	1.42e-20	1.42e-22	11.03123	40.595131	0.8498409	SP110	SP110 nuclear body protein
ILMN_1698323	1.50e-20	1.51e-22	11.022986	40.537991	0.8359198		
ILMN_1713542	2.29e-20	2.33e-22	10.961159	40.109838	1.3432479	TRIM14	tripartite motif containing 14
ILMN_1695899	2.48e-20	2.53e-22	-10.94892	40.025161	-1.3427354		
ILMN_1676221	2.68e-20	2.76e-22	-10.936637	39.940202	-0.8099171	BTF3	basic transcription factor 3
ILMN_1735506	2.85e-20	2.96e-22	10.926888	39.872787	0.8475683	CYSLTR1	cysteinyl leukotriene receptor 1
ILMN_1656818	3.24e-20	3.38e-22	10.907957	39.741924	1.1501953	GPR141	G protein-coupled receptor 141
ILMN_1768850	3.37e-20	3.54e-22	10.901279	39.695774	1.6761314		
ILMN_1656791	3.46e-20	3.66e-22	-10.896245	39.660989	-0.5906581	RPS6	ribosomal protein S6
ILMN_1672687	3.74e-20	3.98e-22	-10.884476	39.579693	-1.0279429		
ILMN_1674069	3.76e-20	4.04e-22	-10.882466	39.565805	-0.6447138	TOMM7	translocase of outer mitochondrial membrane 7
ILMN_1716815	6.93e-20	7.48e-22	10.794039	38.955733	1.1579959	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
ILMN_1755883	7.05e-20	7.65e-22	-10.790798	38.933402	-0.7761824	RPS27A	ribosomal protein S27a
ILMN_1783276	7.19e-20	7.86e-22	10.787059	38.907635	0.9095621	NEXN	nexilin F-actin binding protein
ILMN_1666635	7.90e-20	8.69e-22	-10.772632	38.808254	-0.7461184	RPS14	ribosomal protein S14
ILMN_1695370	8.13e-20	9.01e-22	-10.76743	38.772421	-1.4378291		
ILMN_1728019	8.30e-20	9.25e-22	10.763683	38.746618	1.2774329	PML	promyelocytic leukemia
ILMN_1752285	1.15e-19	1.29e-21	-10.715547	38.415357	-0.950835	RPL4	ribosomal protein L4
ILMN_1660110	1.28e-19	1.45e-21	-10.699193	38.30291	-1.5911372		
ILMN_1788002	1.30e-19	1.48e-21	10.696053	38.281323	1.0526705	MAPK14	mitogen-activated protein kinase 14
ILMN_1687768	1.33e-19	1.53e-21	10.691398	38.24933	0.8318078	NCOA7	nuclear receptor coactivator 7
ILMN_1715863	1.33e-19	1.53e-21	10.691228	38.248162	0.9814717		
ILMN_1803457	1.39e-19	1.61e-21	10.683849	38.197447	0.8113464	IFI16	interferon gamma inducible protein 16
ILMN_1696839	1.44e-19	1.68e-21	-10.677958	38.156971	-0.7572166	RPS27	ribosomal protein S27
ILMN_1651752	1.54e-19	1.81e-21	10.667004	38.08172	0.9613721	CXorf21	chromosome X open reading frame 21
ILMN_1669140	1.54e-19	1.81e-21	10.666835	38.080561	0.5843517	BLZF1	basic leucine zipper nuclear factor 1
ILMN_1814011	1.56e-19	1.86e-21	-10.663459	38.057375	-0.9807076		
ILMN_1708580	1.56e-19	1.86e-21	-10.663413	38.057058	-1.8886872	PDZK1IP1	PDZK1 interacting protein 1
ILMN_1656203	1.66e-19	2.00e-21	-10.65303	37.985758	-0.6191352	RPS8	ribosomal protein S8
ILMN_1726591	1.76e-19	2.12e-21	10.644349	37.926161	0.8005393	CARD16	caspase recruitment domain family member 16
ILMN_1723058	1.79e-19	2.17e-21	10.641086	37.903768	0.9649107	CLIP1	CAP-Gly domain containing linker protein 1
ILMN_1655497	1.89e-19	2.30e-21	-10.632526	37.845017	-0.8825453	EIF4B	eukaryotic translation initiation factor 4B
ILMN_1726545	2.01e-19	2.46e-21	10.622862	37.77871	1.0496787	LILRA5	leukocyte immunoglobulin like receptor A5
ILMN_1739541	2.33e-19	2.87e-21	10.600624	37.626197	0.5992518	NMI	N-myc and STAT interactor
ILMN_1657612	2.71e-19	3.37e-21	-10.577869	37.470235	-0.8182875		
ILMN_1672009	2.73e-19	3.41e-21	-10.575823	37.456219	-1.0240442		
ILMN_1699778	2.75e-19	3.46e-21	10.573923	37.443199	1.0413081	NKIRAS2	NFKB inhibitor interacting Ras like 2
ILMN_1799208	2.86e-19	3.61e-21	10.567651	37.400236	0.8997248	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2
ILMN_1658247	3.09e-19	3.93e-21	10.555627	37.317886	2.1145042	OAS1	2'-5'-oligoadenylate synthetase 1
ILMN_1777325	3.10e-19	3.96e-21	10.554563	37.310598	0.8264711	STAT1	signal transducer and activator of transcription 1
ILMN_1801246	3.27e-19	4.20e-21	10.545809	37.250661	0.9278894	IFITM1	interferon induced transmembrane protein 1
ILMN_1656932	3.72e-19	4.80e-21	-10.526506	37.118559	-0.7680873		
ILMN_1745900	3.88e-19	5.04e-21	-10.519676	37.071831	-1.5676048		
ILMN_1673638	4.26e-19	5.58e-21	-10.505024	36.971623	-0.7415413		
ILMN_1763627	4.26e-19	5.60e-21	10.504399	36.967352	0.8815127	TNPO1	transportin 1
ILMN_1789809	5.34e-19	7.05e-21	-10.471103	36.739793	-0.8851526	RPL13AP6	ribosomal protein L13a pseudogene 6
ILMN_1652164	5.65e-19	7.50e-21	10.462184	36.678875	1.3088285		
ILMN_1704250	5.73e-19	7.65e-21	-10.459252	36.65885	-0.7062351	RPS13	ribosomal protein S13
ILMN_1726547	5.76e-19	7.72e-21	10.457922	36.649769	0.7494013	MAP3K5	mitogen-activated protein kinase kinase kinase 5
ILMN_1898354	5.83e-19	7.87e-21	10.455238	36.631443	1.3663676		
ILMN_1724333	6.06e-19	8.25e-21	10.448418	36.584881	0.959451	TOR1B	torsin family 1 member B
ILMN_1758418	6.06e-19	8.26e-21	10.448282	36.583949	0.9026916	TNFSF13B	tumor necrosis factor superfamily member 13b
ILMN_1674754	6.24e-19	8.55e-21	-10.443168	36.549045	-1.0936197		
ILMN_1883154	6.30e-19	8.67e-21	10.441125	36.535099	1.210735		
ILMN_1686388	7.30e-19	1.01e-20	10.418805	36.382813	0.6516251	TPM3	tropomyosin 3
ILMN_1720048	7.30e-19	1.02e-20	10.418291	36.379303	1.8851847	CCL2	C-C motif chemokine ligand 2
ILMN_1658995	9.69e-19	1.35e-20	10.376554	36.094817	0.6780134	ACOT9	acyl-CoA thioesterase 9
ILMN_1725656	1.00e-18	1.41e-20	-10.370671	36.054744	-0.5994181	RPL5	ribosomal protein L5
ILMN_1702863	1.07e-18	1.51e-20	10.361033	35.989109	0.9954169	VASP	vasodilator-stimulated phosphoprotein
ILMN_1799607	1.12e-18	1.59e-20	10.35313	35.935309	0.8332431		
ILMN_1753534	1.13e-18	1.61e-20	-10.3512	35.922169	-0.7336209	RPS18	ribosomal protein S18
ILMN_1753342	1.14e-18	1.63e-20	10.349378	35.909766	0.5787462	SAT1	spermidine/spermine N1-acetyltransferase 1
ILMN_1774733	1.16e-18	1.67e-20	10.346085	35.887351	1.428886	SOCS1	suppressor of cytokine signaling 1
ILMN_1731546	1.25e-18	1.81e-20	-10.334374	35.807665	-1.0830612	RPL26	ribosomal protein L26
ILMN_1735988	1.37e-18	1.99e-20	10.320417	35.712729	0.9625356	ELF2	E74 like ETS transcription factor 2
ILMN_1808548	1.42e-18	2.07e-20	10.314922	35.675369	0.91689	PSEN1	presenilin 1
ILMN_1676767	1.44e-18	2.11e-20	10.312122	35.656326	1.1021915	CLEC4D	C-type lectin domain family 4 member D
ILMN_1687960	1.44e-18	2.12e-20	10.311544	35.652399	1.0325783	LIMK2	LIM domain kinase 2
ILMN_1658283	1.44e-18	2.14e-20	-10.310477	35.645147	-0.7081869		
ILMN_1700674	1.52e-18	2.27e-20	-10.301468	35.583909	-0.709528		
ILMN_1682873	1.62e-18	2.42e-20	-10.292137	35.5205	-0.5290129		
ILMN_1715401	1.67e-18	2.52e-20	10.286425	35.481695	1.2052313	MT1G	metallothionein 1G
ILMN_1777849	1.79e-18	2.71e-20	-10.275871	35.41001	-1.139061		
ILMN_1744034	1.86e-18	2.82e-20	10.270056	35.370519	1.0728013	GPR27	G protein-coupled receptor 27
ILMN_1752510	2.24e-18	3.41e-20	10.242374	35.182647	1.1397407	FAM13A	family with sequence similarity 13 member A
ILMN_1811077	2.24e-18	3.44e-20	10.241185	35.174581	0.8780244	LHFPL2	lipoma HMGIC fusion partner-like 2
ILMN_1811513	2.27e-18	3.49e-20	10.238929	35.159278	1.033389	SNX20	sorting nexin 20
ILMN_1677122	2.39e-18	3.70e-20	-10.230507	35.102158	-0.8097982	FAM168B	family with sequence similarity 168 member B
ILMN_1711729	2.53e-18	3.93e-20	-10.221768	35.042904	-0.8550949		
ILMN_1716014	2.55e-18	3.97e-20	-10.220141	35.031872	-0.9362851		
ILMN_1769520	2.80e-18	4.40e-20	10.205405	34.931998	0.835126	UBE2L6	ubiquitin conjugating enzyme E2 L6
ILMN_1768194	2.80e-18	4.42e-20	10.204694	34.927183	0.6528884	BIRC2	baculoviral IAP repeat containing 2
ILMN_1674380	2.85e-18	4.51e-20	-10.201633	34.906441	-0.9158698	TRPC1	transient receptor potential cation channel subfamily C member 1
ILMN_1652955	2.93e-18	4.66e-20	-10.19687	34.874174	-0.8895968		
ILMN_1804738	3.07e-18	4.90e-20	10.189657	34.825319	0.7963615	MEFV	Mediterranean fever
ILMN_1661917	3.18e-18	5.09e-20	-10.184	34.787011	-0.7908504		
ILMN_1656662	3.28e-18	5.28e-20	-10.17879	34.751732	-0.604809		
ILMN_1766054	3.45e-18	5.58e-20	10.170676	34.696809	0.884921	ABCA1	ATP binding cassette subfamily A member 1
ILMN_1731484	4.20e-18	6.83e-20	10.141288	34.497998	0.6979963	RHOT1	ras homolog family member T1
ILMN_1766643	4.33e-18	7.06e-20	-10.136314	34.464367	-1.2361907	HOPX	HOP homeobox
ILMN_1652638	4.40e-18	7.21e-20	-10.133343	34.44428	-0.8047061	LRRC58	leucine rich repeat containing 58
ILMN_1784287	4.53e-18	7.46e-20	-10.128261	34.409929	-0.9427968	TGFBR3	transforming growth factor beta receptor 3
ILMN_1659095	4.96e-18	8.21e-20	-10.114396	34.316234	-0.6762508		
ILMN_1659405	5.00e-18	8.30e-20	-10.112768	34.305235	-0.8377877		
ILMN_1846002	5.32e-18	8.88e-20	10.102852	34.238262	1.0516074		
ILMN_1712155	5.51e-18	9.22e-20	-10.097304	34.200798	-0.6869026		
ILMN_1697493	5.74e-18	9.66e-20	10.090518	34.154984	1.2522321		
ILMN_1712236	5.99e-18	1.01e-19	10.083732	34.109182	1.0915249	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
ILMN_1656292	6.13e-18	1.04e-19	-10.079769	34.082437	-0.7994655		
ILMN_1661174	6.13e-18	1.04e-19	-10.079141	34.078197	-0.7389248		
ILMN_1709583	6.26e-18	1.07e-19	10.075406	34.052992	1.1004301		
ILMN_1903064	6.41e-18	1.10e-19	10.071296	34.025266	0.892019		
ILMN_1757702	6.51e-18	1.12e-19	-10.068538	34.006661	-0.9604497		
ILMN_1679044	7.22e-18	1.25e-19	10.052866	33.900974	0.7998256		
ILMN_1662839	7.22e-18	1.26e-19	-10.052081	33.89568	-0.8123257	PLEKHA1	pleckstrin homology domain containing A1
ILMN_1790533	7.47e-18	1.30e-19	10.046599	33.858722	0.9283222	PHACTR2	phosphatase and actin regulator 2
ILMN_1764813	7.69e-18	1.35e-19	-10.041659	33.825431	-0.9659867	B3GLCT	beta 3-glucosyltransferase
ILMN_1713369	7.86e-18	1.38e-19	-10.037881	33.799967	-0.8923923	RPL13A	ribosomal protein L13a
ILMN_1685538	8.04e-18	1.42e-19	-10.034025	33.773985	-0.9666286		
ILMN_1797531	8.11e-18	1.44e-19	10.032112	33.7611	0.5458268	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2
ILMN_1721127	8.47e-18	1.51e-19	10.025174	33.714359	0.9994753	HIST1H3D	histone cluster 1, H3d
