ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
204994_at	3.17e-07	7.12e-10	7.317826	12.362682	1.1742241	MX2	MX dynamin like GTPase 2
200705_s_at	3.19e-07	7.30e-10	-7.3112861	12.338047	-0.7762664	SNORA41///EEF1B2	small nucleolar RNA, H/ACA box 41///eukaryotic translation elongation factor 1 beta 2
38487_at	3.38e-07	7.88e-10	7.291925	12.265119	1.1801925	STAB1	stabilin 1
219863_at	3.52e-07	8.37e-10	7.2765094	12.207055	1.6306427	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
214394_x_at	3.82e-07	9.27e-10	-7.2507159	12.109909	-0.7946884	EEF1D	eukaryotic translation elongation factor 1 delta
216041_x_at	4.06e-07	1.01e-09	7.2297682	12.03102	0.9630123	GRN	granulin
213687_s_at	4.06e-07	1.02e-09	-7.2265309	12.018829	-0.7102687	RPL35A	ribosomal protein L35a
211989_at	4.46e-07	1.16e-09	-7.1934837	11.894391	-0.7360687	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
219767_s_at	4.46e-07	1.16e-09	-7.1932036	11.893336	-0.7446478	CRYZL1	crystallin zeta like 1
201030_x_at	5.32e-07	1.41e-09	-7.1444389	11.709753	-0.804683	LDHB	lactate dehydrogenase B
204972_at	5.33e-07	1.43e-09	7.1396378	11.691681	1.403161	OAS2	2'-5'-oligoadenylate synthetase 2
200869_at	5.51e-07	1.51e-09	-7.1267691	11.643244	-0.7962728	SNORA68///RPL18A	small nucleolar RNA, H/ACA box 68///ribosomal protein L18a
204142_at	5.57e-07	1.55e-09	-7.1200646	11.618011	-1.4926314	ENOSF1	enolase superfamily member 1
209124_at	5.66e-07	1.60e-09	7.1119771	11.587573	0.6232908	MYD88	myeloid differentiation primary response 88
200937_s_at	5.67e-07	1.64e-09	-7.1054665	11.563072	-0.6525101	RPL5///SNORD21	ribosomal protein L5///small nucleolar RNA, C/D box 21
201168_x_at	5.67e-07	1.65e-09	7.1034924	11.555643	0.8204724	ARHGDIA	Rho GDP dissociation inhibitor alpha
211666_x_at	5.76e-07	1.71e-09	-7.0954328	11.525315	-0.7394473	SNORD83B///SNORD139///RPL3	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3
200091_s_at	5.97e-07	1.80e-09	-7.0824574	11.476491	-0.6004059	RPS25	ribosomal protein S25
209134_s_at	6.03e-07	1.84e-09	-7.0762366	11.453085	-0.5764077	RPS6	ribosomal protein S6
217266_at	6.13e-07	1.91e-09	-7.0664508	11.416269	-0.8064149	RPL15	ribosomal protein L15
221691_x_at	6.13e-07	1.93e-09	-7.0647061	11.409705	-1.0393079	NPM1	nucleophosmin
201592_at	6.26e-07	1.99e-09	-7.0559273	11.376679	-0.6676561	EIF3H	eukaryotic translation initiation factor 3 subunit H
212953_x_at	6.92e-07	2.23e-09	7.0269581	11.267715	0.8959049	CALR	calreticulin
200099_s_at	6.93e-07	2.27e-09	-7.0229043	11.25247	-0.6939927	SNORD73A///RPS3A	small nucleolar RNA, C/D box 73A///ribosomal protein S3A
200038_s_at	7.31e-07	2.43e-09	-7.005858	11.188367	-0.5631205	RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17
201054_at	7.45e-07	2.52e-09	-6.9966799	11.153857	-0.9088996	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
211902_x_at	7.45e-07	2.54e-09	-6.9942641	11.144774	-1.6554531	YME1L1	YME1 like 1 ATPase
31861_at	8.63e-07	2.98e-09	6.9535466	10.991715	0.7460167	IGHMBP2	immunoglobulin mu binding protein 2
207375_s_at	8.91e-07	3.12e-09	6.9419954	10.948305	0.7367748	IL15RA	interleukin 15 receptor subunit alpha
201217_x_at	8.98e-07	3.18e-09	-6.9368979	10.92915	-0.7415802	SNORD83B///SNORD139///RPL3	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3
211716_x_at	9.31e-07	3.34e-09	6.9245855	10.882887	0.7654409	ARHGDIA	Rho GDP dissociation inhibitor alpha
215906_at	9.64e-07	3.53e-09	6.9101922	10.828814	1.7992309	Igk	immunoglobulin kappa chain complex
214143_x_at	9.64e-07	3.55e-09	-6.9091691	10.824971	-0.78865	RPL24	ribosomal protein L24
204336_s_at	9.94e-07	3.70e-09	6.8984826	10.78483	0.6582109	RGS19	regulator of G-protein signaling 19
200032_s_at	1.00e-06	3.78e-09	-6.8933737	10.765642	-0.6676174	RPL9	ribosomal protein L9
211012_s_at	1.07e-06	4.09e-09	6.8727487	10.688188	1.5480509	PML	promyelocytic leukemia
211284_s_at	1.08e-06	4.16e-09	6.8688027	10.673372	0.8502156	GRN	granulin
214315_x_at	1.08e-06	4.22e-09	6.864837	10.658482	1.1068793	CALR	calreticulin
221726_at	1.15e-06	4.53e-09	-6.8467982	10.590763	-0.69156	RPL22	ribosomal protein L22
219658_at	1.18e-06	4.71e-09	-6.8368301	10.553349	-1.6469142	PTCD2	pentatricopeptide repeat domain 2
213941_x_at	1.33e-06	5.38e-09	-6.8031768	10.427072	-0.5644676	RPS7	ribosomal protein S7
200653_s_at	1.34e-06	5.51e-09	-6.7971546	10.404482	-0.6232505	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
214376_at	1.34e-06	5.52e-09	6.7965168	10.402089	1.8866068	MAPK10	mitogen-activated protein kinase 10
212383_at	1.34e-06	5.60e-09	6.7928089	10.388181	0.6555106	ATP6V0A1	ATPase H+ transporting V0 subunit a1
213080_x_at	1.42e-06	6.05e-09	-6.7732345	10.31477	-0.6299767	RPL5///SNORD21	ribosomal protein L5///small nucleolar RNA, C/D box 21
203491_s_at	1.42e-06	6.06e-09	-6.772822	10.313223	-1.0973263	CEP57	centrosomal protein 57
206111_at	1.45e-06	6.29e-09	6.7632378	10.277287	1.3474184	RNASE2	ribonuclease A family member 2
205241_at	1.45e-06	6.31e-09	6.7622643	10.273637	1.3093773	SCO2	SCO2 cytochrome c oxidase assembly protein
209711_at	1.45e-06	6.39e-09	-6.7590745	10.261678	-0.9530975	SLC35D1	solute carrier family 35 member D1
212090_at	1.47e-06	6.52e-09	6.7541228	10.243115	1.0025401	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
218543_s_at	1.50e-06	6.75e-09	6.7452837	10.209982	0.7975929	PARP12	poly(ADP-ribose) polymerase family member 12
213532_at	1.66e-06	7.53e-09	6.7174578	10.105707	0.7074272	ADAM17	ADAM metallopeptidase domain 17
215722_s_at	1.67e-06	7.66e-09	-6.7129686	10.088888	-0.7711891	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
219211_at	1.71e-06	7.99e-09	6.7020255	10.047895	2.096618	USP18	ubiquitin specific peptidase 18
206871_at	1.71e-06	8.05e-09	6.7004002	10.041808	3.8284637	ELANE	elastase, neutrophil expressed
209117_at	1.71e-06	8.05e-09	6.7001589	10.040904	0.7450603	WBP2	WW domain binding protein 2
200074_s_at	1.71e-06	8.20e-09	-6.6956872	10.024156	-0.6749097	RPL14	ribosomal protein L14
32836_at	1.71e-06	8.22e-09	6.6950227	10.021667	0.71318	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
201258_at	1.71e-06	8.29e-09	-6.6927513	10.01316	-0.6926522	RPS16	ribosomal protein S16
219298_at	1.74e-06	8.51e-09	6.6861902	9.98859	1.1392411	ECHDC3	enoyl-CoA hydratase domain containing 3
213969_x_at	1.75e-06	8.63e-09	-6.6824446	9.974565	-0.6817643	RPL29	ribosomal protein L29
212332_at	1.75e-06	8.72e-09	-6.6797275	9.964391	-1.1965617	RBL2	RB transcriptional corepressor like 2
216064_s_at	1.78e-06	8.93e-09	-6.6738775	9.942488	-0.6506591	AGA	aspartylglucosaminidase
209471_s_at	1.84e-06	9.38e-09	-6.661253	9.895229	-0.5987163	FNTA	farnesyltransferase, CAAX box, alpha
208442_s_at	1.84e-06	9.41e-09	-6.6603079	9.891692	-1.4949204	ATM	ATM serine/threonine kinase
200679_x_at	1.90e-06	9.79e-09	-6.6501433	9.853649	-1.1274525	HMGB1	high mobility group box 1
215706_x_at	1.90e-06	9.96e-09	6.6458586	9.837615	0.9508635	ZYX	zyxin
212262_at	1.90e-06	9.97e-09	6.6455167	9.836336	0.7926069	QKI	QKI, KH domain containing RNA binding
221050_s_at	1.90e-06	1.00e-08	6.6438848	9.830229	0.633437	GTPBP2	GTP binding protein 2
208645_s_at	1.93e-06	1.04e-08	-6.6346947	9.795844	-0.6818143	RPS14	ribosomal protein S14
200936_at	1.93e-06	1.04e-08	-6.6346806	9.795791	-0.6586685	RPL8	ribosomal protein L8
212433_x_at	1.95e-06	1.06e-08	-6.6297663	9.777406	-0.5543764	SNORA64///RPS2	small nucleolar RNA, H/ACA box 64///ribosomal protein S2
217627_at	2.27e-06	1.24e-08	-6.5893327	9.626205	-1.1955529	ZNF573	zinc finger protein 573
218495_at	2.30e-06	1.27e-08	-6.5840205	9.606349	-0.5619549	UXT	ubiquitously expressed prefoldin like chaperone
208797_s_at	2.34e-06	1.30e-08	-6.5777689	9.582984	-1.4720952	GOLGA8A	golgin A8 family member A
221747_at	2.35e-06	1.32e-08	6.5732933	9.566259	1.6382442	TNS1	tensin 1
200024_at	2.35e-06	1.33e-08	-6.5724134	9.56297	-0.763422	RPS5	ribosomal protein S5
211796_s_at	2.39e-06	1.37e-08	-6.5635059	9.529688	-1.1173031	TRBC1	T cell receptor beta constant 1
217719_at	2.39e-06	1.38e-08	-6.5616815	9.522872	-0.7222162	EIF3L	eukaryotic translation initiation factor 3 subunit L
203012_x_at	2.39e-06	1.39e-08	-6.5614558	9.522029	-0.7844324	RPL23A	ribosomal protein L23a
211210_x_at	2.41e-06	1.41e-08	-6.5571813	9.50606	-0.8339325	SH2D1A	SH2 domain containing 1A
207324_s_at	2.42e-06	1.42e-08	-6.5550239	9.498001	-2.0316654	DSC1	desmocollin 1
200005_at	2.42e-06	1.43e-08	-6.5529393	9.490214	-0.5632091	EIF3D	eukaryotic translation initiation factor 3 subunit D
213151_s_at	2.47e-06	1.48e-08	-6.5452488	9.46149	-0.4181869	SEPT7	septin 7
211955_at	2.77e-06	1.67e-08	-6.5139706	9.344712	-0.7647592	IPO5	importin 5
213414_s_at	2.77e-06	1.68e-08	-6.512168	9.337984	-0.6119594	RPS19	ribosomal protein S19
200013_at	2.92e-06	1.78e-08	-6.4971455	9.281928	-0.5352596	RPL24	ribosomal protein L24
208697_s_at	2.93e-06	1.81e-08	-6.4926176	9.265036	-0.5540871	EIF3E	eukaryotic translation initiation factor 3 subunit E
208895_s_at	2.93e-06	1.81e-08	-6.4924815	9.264528	-0.6577167	DDX18	DEAD-box helicase 18
221063_x_at	3.08e-06	1.92e-08	6.4772961	9.207888	0.6803727	RNF123	ring finger protein 123
205552_s_at	3.14e-06	1.97e-08	6.4707848	9.183608	1.251114	OAS1	2'-5'-oligoadenylate synthetase 1
201747_s_at	3.20e-06	2.02e-08	-6.4645231	9.160261	-1.1571188	SAFB	scaffold attachment factor B
200808_s_at	3.20e-06	2.04e-08	6.4619483	9.150662	1.0117904	ZYX	zyxin
210574_s_at	3.23e-06	2.07e-08	-6.4582851	9.137007	-0.5250969	NUDC	nuclear distribution C, dynein complex regulator
201922_at	3.28e-06	2.13e-08	-6.4512017	9.110605	-0.6243446	NSA2	NSA2, ribosome biogenesis homolog
208796_s_at	3.28e-06	2.13e-08	-6.4508512	9.109298	-0.611371	CCNG1	cyclin G1
200062_s_at	3.30e-06	2.16e-08	-6.4473585	9.096282	-0.5929	RPL30	ribosomal protein L30
207132_x_at	3.30e-06	2.19e-08	-6.4442884	9.084841	-0.577194	PFDN5	prefoldin subunit 5
213598_at	3.30e-06	2.19e-08	-6.4438979	9.083385	-0.8139882		
204559_s_at	3.46e-06	2.33e-08	-6.4286036	9.026404	-0.8078092	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
203497_at	3.46e-06	2.33e-08	-6.4280676	9.024407	-0.8662536	MED1	mediator complex subunit 1
213588_x_at	3.72e-06	2.54e-08	-6.4057963	8.941469	-0.6863119	RPL14	ribosomal protein L14
208847_s_at	3.72e-06	2.55e-08	-6.4047964	8.937746	-0.5981198	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
208662_s_at	3.72e-06	2.56e-08	-6.404321	8.935977	-0.8170728	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
200010_at	3.84e-06	2.66e-08	-6.3937299	8.896553	-0.588123	RPL11	ribosomal protein L11
203509_at	3.84e-06	2.67e-08	-6.393084	8.894149	-0.5914069	SORL1	sortilin related receptor 1
206770_s_at	3.87e-06	2.71e-08	-6.3892479	8.879873	-0.8243818	SLC35A3	solute carrier family 35 member A3
214271_x_at	3.91e-06	2.75e-08	-6.3853955	8.865537	-0.680625	RPL12	ribosomal protein L12
205660_at	3.93e-06	2.79e-08	6.382168	8.853528	1.468847	OASL	2'-5'-oligoadenylate synthetase like
218520_at	3.94e-06	2.81e-08	6.3798404	8.844867	0.6064183	TBK1	TANK binding kinase 1
214527_s_at	3.98e-06	2.86e-08	-6.3753471	8.828151	-0.5053775	PQBP1	polyglutamine binding protein 1
200823_x_at	4.04e-06	2.92e-08	-6.3701794	8.808927	-0.7474262	RPL29	ribosomal protein L29
218018_at	4.07e-06	2.96e-08	6.3670151	8.797158	0.984723	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
208436_s_at	4.12e-06	3.01e-08	6.3621176	8.778944	1.1473585	IRF7	interferon regulatory factor 7
212107_s_at	4.16e-06	3.07e-08	-6.357473	8.761672	-1.2933524	DHX9	DEAH-box helicase 9
209589_s_at	4.16e-06	3.10e-08	6.3549594	8.752326	1.6135963	EPHB2	EPH receptor B2
203843_at	4.16e-06	3.11e-08	-6.3543254	8.749969	-0.6026832	RPS6KA3	ribosomal protein S6 kinase A3
217747_s_at	4.16e-06	3.11e-08	-6.3535255	8.746994	-0.510453	RPS9	ribosomal protein S9
203375_s_at	4.25e-06	3.22e-08	-6.3447455	8.714354	-0.8908591	TPP2	tripeptidyl peptidase 2
218660_at	4.25e-06	3.23e-08	6.3438191	8.71091	1.2466714	DYSF	dysferlin
219259_at	4.25e-06	3.24e-08	6.3434645	8.709592	0.9528615	SEMA4A	semaphorin 4A
214003_x_at	4.39e-06	3.38e-08	-6.3327198	8.669659	-0.5799273	SNORD54///RPS20	small nucleolar RNA, C/D box 54///ribosomal protein S20
204747_at	4.39e-06	3.39e-08	6.3316705	8.66576	1.9582043	IFIT3	interferon induced protein with tetratricopeptide repeats 3
214943_s_at	4.60e-06	3.60e-08	-6.3166036	8.609785	-1.4473102	ARID4B///RBM34	AT-rich interaction domain 4B///RNA binding motif protein 34
203578_s_at	4.60e-06	3.61e-08	-6.3158934	8.607147	-0.8898518	SLC7A6	solute carrier family 7 member 6
212191_x_at	4.60e-06	3.63e-08	-6.3141899	8.60082	-0.7786116	SNORD68///RPL13	small nucleolar RNA, C/D box 68///ribosomal protein L13
212933_x_at	4.60e-06	3.66e-08	-6.3119329	8.592437	-0.651707	SNORD68///RPL13	small nucleolar RNA, C/D box 68///ribosomal protein L13
216548_x_at	4.60e-06	3.68e-08	6.3107112	8.5879	1.7132249	HMGB3P1	high mobility group box 3 pseudogene 1
201812_s_at	4.60e-06	3.68e-08	-6.3106718	8.587754	-0.5865818	C4orf46///TOMM7	chromosome 4 open reading frame 46///translocase of outer mitochondrial membrane 7
208661_s_at	4.60e-06	3.70e-08	-6.3094042	8.583046	-0.9784766	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
207275_s_at	4.97e-06	4.01e-08	6.2882975	8.504686	1.4410929	ACSL1	acyl-CoA synthetase long-chain family member 1
201045_s_at	4.98e-06	4.05e-08	-6.2857048	8.495064	-1.804676	WTH3DI///RAB6A	RAB6C-like///RAB6A, member RAS oncogene family
200652_at	4.98e-06	4.08e-08	-6.284018	8.488804	-0.4405123	SSR2	signal sequence receptor subunit 2
221891_x_at	4.98e-06	4.09e-08	-6.2834026	8.48652	-0.6383044	SNORD14D///SNORD14C///HSPA8	small nucleolar RNA, C/D box 14D///small nucleolar RNA, C/D box 14C///heat shock protein family A (Hsp70) member 8
218496_at	5.01e-06	4.14e-08	-6.2803452	8.475175	-0.7544903	RNASEH1	ribonuclease H1
200674_s_at	5.16e-06	4.29e-08	-6.2712753	8.441524	-0.6580224	RPL32	ribosomal protein L32
203408_s_at	5.21e-06	4.37e-08	-6.2665528	8.424006	-0.7747381	SATB1	SATB homeobox 1
213347_x_at	5.21e-06	4.39e-08	-6.2649526	8.418071	-0.556551	RPS4X	ribosomal protein S4, X-linked
200094_s_at	5.21e-06	4.40e-08	-6.2646482	8.416942	-0.6521398	EEF2	eukaryotic translation elongation factor 2
205376_at	5.21e-06	4.42e-08	-6.2632296	8.411681	-0.8618932	INPP4B	inositol polyphosphate-4-phosphatase type II B
212239_at	5.22e-06	4.45e-08	-6.2614301	8.405007	-0.7817121	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
213193_x_at	5.25e-06	4.50e-08	-6.2588127	8.3953	-0.8453153	TRBC1	T cell receptor beta constant 1
209003_at	5.38e-06	4.64e-08	6.2510775	8.366619	0.7265225	SLC25A11	solute carrier family 25 member 11
214438_at	5.39e-06	4.67e-08	6.2494365	8.360534	1.0965855	HLX	H2.0 like homeobox
212039_x_at	5.41e-06	4.71e-08	-6.2469118	8.351175	-0.6360779	SNORD83B///SNORD139///RPL3	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3
216520_s_at	5.65e-06	4.96e-08	-6.233527	8.301567	-0.579238	LOC101928826///TPT1	uncharacterized LOC101928826///tumor protein, translationally-controlled 1
62987_r_at	5.65e-06	5.00e-08	6.2316785	8.294717	1.0332989	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4
200715_x_at	5.65e-06	5.02e-08	-6.2307805	8.291389	-0.5991114	SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A	small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a
221036_s_at	5.65e-06	5.02e-08	6.2306993	8.291089	0.5243814	APH1B	aph-1 homolog B, gamma-secretase subunit
202869_at	5.66e-06	5.06e-08	6.2286565	8.28352	1.2978069	OAS1	2'-5'-oligoadenylate synthetase 1
213890_x_at	5.98e-06	5.39e-08	-6.2122173	8.222627	-0.5911336	RPS16	ribosomal protein S16
221775_x_at	5.98e-06	5.39e-08	-6.2121393	8.222338	-0.5131829	RPL22	ribosomal protein L22
213797_at	6.07e-06	5.50e-08	6.2069168	8.203	2.1823155	RSAD2	radical S-adenosyl methionine domain containing 2
200026_at	6.16e-06	5.61e-08	-6.201803	8.184067	-0.6654963	RPL34	ribosomal protein L34
216481_at	6.17e-06	5.65e-08	6.1999974	8.177382	1.2459261	GRIP2	glutamate receptor interacting protein 2
222348_at	6.18e-06	5.69e-08	-6.1983204	8.171174	-1.8487022	MAST4	microtubule associated serine/threonine kinase family member 4
218764_at	6.22e-06	5.75e-08	-6.1955167	8.160797	-0.7017921	PRKCH	protein kinase C eta
36553_at	6.33e-06	5.90e-08	-6.1890547	8.136881	-0.6501986	ASMTL	acetylserotonin O-methyltransferase-like
36907_at	6.33e-06	5.91e-08	6.1883265	8.134186	0.6238827	MVK	mevalonate kinase
200725_x_at	6.58e-06	6.17e-08	-6.1771891	8.092979	-0.6316148	SNORA70///RPL10	small nucleolar RNA, H/ACA box 70///ribosomal protein L10
211073_x_at	6.59e-06	6.21e-08	-6.1756607	8.087326	-0.631493	SNORD83B///SNORD139///RPL3	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3
221490_at	6.72e-06	6.37e-08	6.1691488	8.06324	0.7209544	UBAP1	ubiquitin associated protein 1
210031_at	6.82e-06	6.48e-08	-6.1644562	8.045887	-1.0198231	CD247	CD247 molecule
200034_s_at	6.95e-06	6.66e-08	-6.1575596	8.020388	-0.6154305	RPL6	ribosomal protein L6
208772_at	6.95e-06	6.73e-08	-6.1547032	8.009829	-0.5959573	ANKHD1-EIF4EBP3///ANKHD1	ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1
200963_x_at	6.95e-06	6.74e-08	-6.1544642	8.008946	-0.6334096	RPL31	ribosomal protein L31
90265_at	6.95e-06	6.75e-08	6.1541832	8.007907	0.607732	ADAP1	ArfGAP with dual PH domains 1
