ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
AGhsC220201	1.02e-13	1.83e-16	-10.651292	27.08383	-2.6306061		
AGhsA140122	2.41e-13	4.48e-16	10.436766	26.20815	1.0779697	CEACAM4	carcinoembryonic antigen-related cell adhesion molecule 4
AGhsA041605	3.46e-13	6.65e-16	10.343005	25.82405	1.0518788	CLIC1	chloride intracellular channel 1
AGhsB061503	4.60e-13	9.16e-16	10.267057	25.51234	1.3998586		
AGhsA171203	5.41e-13	1.11e-15	10.220692	25.32179	0.7429798	NFE2	nuclear factor (erythroid-derived 2), 45kDa
AGhsB151322	5.60e-13	1.19e-15	-10.205183	25.25801	-0.8472929		
AGhsB191111	7.59e-13	1.66e-15	-10.12568	24.93073	-1.1971616		
AGhsB160922	9.14e-13	2.06e-15	-10.074823	24.7211	-2.0177273		
AGhsC070505	9.54e-13	2.22e-15	10.057764	24.65073	0.628798		
AGhsC060522	9.55e-13	2.28e-15	-10.050981	24.62275	-0.9084848		
AGhsC121118	1.19e-12	2.93e-15	9.991498	24.37717	0.5059899		
AGhsA090107	1.48e-12	3.73e-15	9.934949	24.14344	1.0658182	MX2	myxovirus (influenza virus) resistance 2 (mouse)
AGhsA110821	2.27e-12	5.87e-15	9.827972	23.7006	0.9497677	DHRS9	dehydrogenase/reductase (SDR family) member 9
AGhsB041101	2.65e-12	7.03e-15	-9.785766	23.52565	-0.9583535	PRG3	proteoglycan 3
AGhsB200923	2.79e-12	7.60e-15	-9.767194	23.44862	-0.8270303		
AGhsB051107	3.29e-12	9.17e-15	-9.723095	23.26563	-0.4961313	DIO3OS	deiodinase, iodothyronine, type III opposite strand
AGhsB100715	3.98e-12	1.14e-14	9.673018	23.05766	1.1319697	IFITM1	interferon induced transmembrane protein 1 (9-27)
AGhsA021408	4.19e-12	1.22e-14	9.655182	22.98355	0.8167778	TAP1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)
AGhsC230819	5.71e-12	1.71e-14	-9.577463	22.66035	-0.5314646		
AGhsC071618	5.71e-12	1.74e-14	9.572262	22.63871	0.529404	ST6GALNAC1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
AGhsA081318	6.15e-12	1.92e-14	9.549813	22.54527	0.9272727	IFI30	interferon, gamma-inducible protein 30
AGhsA240811	6.43e-12	2.09e-14	9.529979	22.46269	0.9606263	CSF3R	colony stimulating factor 3 receptor (granulocyte)
AGhsA191515	6.43e-12	2.09e-14	9.529628	22.46123	0.6463131		
AGhsB080821	9.14e-12	3.03e-14	9.442578	22.09851	0.4768081		
AGhsA240908	9.74e-12	3.30e-14	9.423199	22.0177	1.2238384	IFI16	interferon, gamma-inducible protein 16
AGhsA091324	1.07e-11	3.69e-14	-9.396703	21.90717	-1.0452121	ATP8A2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2
AGhsA131222	1.18e-11	4.15e-14	9.36934	21.79299	1.3595859	FPR1	formyl peptide receptor 1
AGhsA140607	1.22e-11	4.37e-14	-9.357471	21.74345	-1.2860303	GPR32	G protein-coupled receptor 32
AGhsA111124	2.42e-11	8.82e-14	9.193184	21.05693	1.1814141	IFIH1	interferon induced with helicase C domain 1
AGhsC250613	2.93e-11	1.09e-13	-9.143813	20.85035	-0.6708384		
AGhsB160718	5.13e-11	1.94e-13	9.009194	20.28653	0.7480404	PARP9	poly (ADP-ribose) polymerase family, member 9
AGhsA251308	5.66e-11	2.18e-13	8.982345	20.17399	0.6854545	F3	coagulation factor III (thromboplastin, tissue factor)
AGhsB140721	5.88e-11	2.30e-13	8.969462	20.11998	1.1733333		
AGhsB020506	6.44e-11	2.56e-13	8.944506	20.01534	1.5525253	CLEC4E	C-type lectin domain family 4, member E
AGhsC181204	7.40e-11	3.00e-13	8.908346	19.86368	0.9391717		
AGhsC251516	1.00e-10	4.13e-13	-8.833398	19.54919	-0.5897778		
AGhsB101311	1.26e-10	5.27e-13	8.77675	19.31138	0.9509293	HMGCS1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)
AGhsB240618	1.44e-10	6.10e-13	8.742874	19.16912	0.9524545	C12orf35	chromosome 12 open reading frame 35
AGhsB190410	1.76e-10	7.60e-13	8.691871	18.95488	0.6528081		
AGhsA101114	1.76e-10	7.71e-13	-8.688647	18.94134	-0.7435152	ZDHHC4	zinc finger, DHHC-type containing 4
AGhsA161518	2.35e-10	1.04e-12	8.61831	18.64579	0.6855556	PSME1	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)
AGhsC150421	3.34e-10	1.51e-12	8.532583	18.28545	0.7764747		
AGhsC030103	3.68e-10	1.70e-12	-8.504927	18.16918	-0.6533838		
AGhsA181503	3.68e-10	1.71e-12	8.503267	18.1622	1.2550505	SRGN	serglycin
AGhsB171617	4.24e-10	2.00e-12	8.467196	18.01054	0.7265455		
AGhsB240821	4.49e-10	2.15e-12	8.450764	17.94144	1.0611616		
AGhsA170707	4.78e-10	2.32e-12	8.433065	17.86701	0.5257172	OAS1	2',5'-oligoadenylate synthetase 1, 40/46kDa
AGhsC010607	5.26e-10	2.58e-12	8.407813	17.76082	0.4077677		
AGhsC221407	5.72e-10	2.85e-12	8.385199	17.66572	0.482404		
AGhsA041422	7.13e-10	3.60e-12	-8.330761	17.43678	-0.8201414	CDSN	corneodesmosin
AGhsA221609	8.36e-10	4.27e-12	8.290867	17.26901	1.3202929	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10
AGhsA051014	8.99e-10	4.65e-12	-8.271184	17.18623	-1.0077677	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
AGhsC160709	1.01e-09	5.30e-12	8.240762	17.05829	0.4572929		
AGhsB150402	1.36e-09	7.22e-12	8.169094	16.7569	1.0114444		
AGhsB220904	1.39e-09	7.46e-12	-8.161688	16.72576	-1.189404		
AGhsB150807	1.82e-09	9.89e-12	8.096171	16.45029	0.3526263		
AGhsB250801	2.53e-09	1.40e-11	8.016087	16.11365	0.937697	NOLA3	nucleolar protein family A, member 3 (H/ACA small nucleolar RNPs)
AGhsA241321	2.92e-09	1.63e-11	7.980172	15.96272	0.5652121	PNRC2	proline-rich nuclear receptor coactivator 2
AGhsB210104	3.11e-09	1.75e-11	-7.963269	15.89169	-0.9616364		
AGhsB191005	3.46e-09	1.98e-11	-7.935463	15.77487	-0.8816869		
AGhsC061515	4.01e-09	2.31e-11	7.898839	15.62103	0.9203737		
AGhsA181118	4.12e-09	2.41e-11	7.889628	15.58234	0.4648788	CCND1	cyclin D1
AGhsB191014	4.84e-09	2.86e-11	7.849451	15.41363	0.7198788		
AGhsA171106	5.32e-09	3.18e-11	7.825092	15.31137	0.6420505	MLSTD1	male sterility domain containing 1
AGhsB190421	5.64e-09	3.41e-11	-7.808675	15.24246	-0.5688485	SLITRK2	SLIT and NTRK-like family, member 2
AGhsA061521	5.98e-09	3.65e-11	7.792628	15.1751	1.1006768	SELL	selectin L (lymphocyte adhesion molecule 1)
AGhsA011214	6.45e-09	3.98e-11	-7.772725	15.09159	-1.0487576	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1
AGhsB120907	6.55e-09	4.09e-11	7.766437	15.0652	0.6846263	ISG20	interferon stimulated exonuclease gene 20kDa
AGhsB091223	6.77e-09	4.27e-11	7.756436	15.02324	0.6178889	LPIN3	lipin 3
AGhsB021106	8.42e-09	5.36e-11	7.703271	14.80025	0.6636768	TDRD7	tudor domain containing 7
AGhsA161509	9.42e-09	6.06e-11	7.674651	14.68026	0.5760505	LTB4R2	leukotriene B4 receptor 2
AGhsA141523	1.23e-08	8.03e-11	7.609285	14.40635	0.4306566	CDC42EP4	CDC42 effector protein (Rho GTPase binding) 4
AGhsB210407	1.25e-08	8.21e-11	7.604186	14.38499	0.6613434	ARID1B	AT rich interactive domain 1B (SWI1-like)
AGhsB250219	1.27e-08	8.40e-11	7.598703	14.36202	0.8436162	RNF213	ring finger protein 213
AGhsC161524	1.38e-08	9.23e-11	7.576744	14.27006	0.9310505		
AGhsB020821	1.57e-08	1.06e-10	7.543735	14.13187	0.3972222	CD84	CD84 molecule
AGhsC211221	1.83e-08	1.25e-10	-7.506113	13.97445	-0.3962121		
AGhsA150402	1.85e-08	1.27e-10	7.501649	13.95578	0.8789192	EVI2B	ecotropic viral integration site 2B
AGhsB250702	2.10e-08	1.46e-10	-7.469587	13.82169	-0.4734747	KRT6B	keratin 6B
AGhsA220414	2.39e-08	1.68e-10	7.436844	13.68482	0.873	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1
AGhsB200702	2.79e-08	1.98e-10	-7.398621	13.52514	-0.5400707		
AGhsA061013	2.90e-08	2.08e-10	7.387828	13.48006	0.6370202	RNF13	ring finger protein 13
AGhsC081421	2.90e-08	2.11e-10	7.384505	13.46619	0.8763636	FCER1G	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide
AGhsB211511	2.90e-08	2.12e-10	7.383022	13.46	0.6074141		
AGhsA200403	3.50e-08	2.58e-10	7.33741	13.26962	0.5050909	CNOT7	CCR4-NOT transcription complex, subunit 7
AGhsC150302	3.81e-08	2.83e-10	-7.315363	13.17765	-0.6248485		
AGhsA101501	4.07e-08	3.05e-10	7.29762	13.10367	0.6584747	C6orf32	chromosome 6 open reading frame 32
AGhsA191604	4.09e-08	3.11e-10	7.293291	13.08562	0.4781717	DERL1	Der1-like domain family, member 1
AGhsA201019	4.09e-08	3.12e-10	7.29234	13.08165	0.3963333		
AGhsB080310	4.11e-08	3.16e-10	7.289476	13.06971	0.4737879	CIRH1A	cirrhosis, autosomal recessive 1A (cirhin)
AGhsA110808	4.11e-08	3.19e-10	7.287397	13.06105	0.8064343		
AGhsA091310	4.18e-08	3.27e-10	7.281408	13.03609	1.0658687	ITM2B	integral membrane protein 2B
AGhsC200614	4.18e-08	3.30e-10	-7.279379	13.02763	-0.5165354		
AGhsA051108	4.24e-08	3.38e-10	7.273971	13.00509	0.4702323	MAP1LC3B	microtubule-associated protein 1 light chain 3 beta
AGhsB251311	4.32e-08	3.47e-10	-7.267614	12.9786	-0.6721212	SLC43A3	solute carrier family 43, member 3
AGhsC250816	4.33e-08	3.53e-10	-7.263853	12.96293	-0.4020303		
AGhsC030909	4.33e-08	3.54e-10	-7.26317	12.96008	-0.574697		
AGhsA060812	4.36e-08	3.61e-10	7.258415	12.94027	0.8757778	SAT1	spermidine/spermine N1-acetyltransferase 1
AGhsB231016	4.36e-08	3.64e-10	-7.256254	12.93126	-0.4416162	NKIRAS2	NFKB inhibitor interacting Ras-like 2
AGhsB021614	4.36e-08	3.67e-10	7.254909	12.92566	0.9107576		
AGhsA131520	4.36e-08	3.68e-10	7.254179	12.92262	0.4589596	ELA2	elastase 2, neutrophil
AGhsB040208	4.53e-08	3.85e-10	7.243623	12.87865	0.814899		
AGhsB120514	5.04e-08	4.35e-10	-7.215051	12.75968	-0.4513939	C1orf2	chromosome 1 open reading frame 2
AGhsA041603	5.04e-08	4.35e-10	7.214981	12.75939	0.6380303	PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)
AGhsB050915	5.10e-08	4.43e-10	-7.210415	12.74038	-0.3973333	NT5C1A	5'-nucleotidase, cytosolic IA
AGhsC141504	5.56e-08	4.87e-10	-7.188385	12.64871	-0.5649596		
AGhsA210405	5.75e-08	5.07e-10	7.178776	12.60874	0.6232929	TRIM38	tripartite motif-containing 38
AGhsB150815	5.84e-08	5.20e-10	-7.172867	12.58416	-0.5251111		
AGhsC041607	5.84e-08	5.23e-10	7.171583	12.57882	0.4282323		
AGhsA111412	6.06e-08	5.51e-10	7.159604	12.529	0.8461717	CDA	cytidine deaminase
AGhsB051015	6.06e-08	5.51e-10	-7.159409	12.5282	-0.568697		
AGhsC130415	6.27e-08	5.74e-10	7.149719	12.48791	0.4780909		
AGhsC190613	6.43e-08	5.93e-10	-7.142144	12.45642	-0.5833939		
AGhsA011208	6.71e-08	6.23e-10	7.130556	12.40827	0.5764141	NSFL1C	NSFL1 (p97) cofactor (p47)
AGhsA150101	7.16e-08	6.70e-10	-7.113598	12.33782	-0.5154949	PER1	period homolog 1 (Drosophila)
AGhsC141414	7.90e-08	7.46e-10	-7.088422	12.23327	-0.430101		
AGhsC210123	7.90e-08	7.49e-10	7.087269	12.22849	0.9274848		
AGhsB110209	8.56e-08	8.18e-10	7.066597	12.14269	0.5307071		
AGhsC020706	8.56e-08	8.24e-10	7.065022	12.13616	0.6109293	C20orf24	chromosome 20 open reading frame 24
AGhsA120901	9.07e-08	8.79e-10	-7.049801	12.07301	-0.4323737	NONO	non-POU domain containing, octamer-binding
AGhsA031404	9.26e-08	9.03e-10	-7.043423	12.04656	-0.6767778	EIF3EIP	eukaryotic translation initiation factor 3, subunit E interacting protein
AGhsB110202	9.63e-08	9.45e-10	-7.03272	12.00218	-0.4900808	FAM27A	family with sequence similarity 27, member A
AGhsA161005	9.73e-08	9.62e-10	7.028585	11.98504	0.6045455	RNASE6	ribonuclease, RNase A family, k6
AGhsB190402	1.01e-07	1.01e-09	-7.017982	11.94109	-0.5449293		
AGhsA051203	1.03e-07	1.03e-09	-7.012131	11.91685	-0.5820909	GRB2	growth factor receptor-bound protein 2
AGhsC060113	1.04e-07	1.05e-09	-7.008433	11.90152	-0.6866263		
AGhsC161113	1.05e-07	1.07e-09	-7.004408	11.88485	-0.513101		
AGhsC010516	1.09e-07	1.11e-09	6.994195	11.84254	0.7216364	SPIRE2	spire homolog 2 (Drosophila)
AGhsC260115	1.19e-07	1.23e-09	-6.971445	11.74834	-0.4089495		
AGhsB011013	1.19e-07	1.24e-09	-6.969838	11.74169	-0.3939798	RUVBL1	RuvB-like 1 (E. coli)
AGhsC181302	1.25e-07	1.30e-09	-6.957482	11.69055	-0.4033737		
AGhsB250714	1.52e-07	1.60e-09	-6.909058	11.4903	-0.4743737		
AGhsC030116	1.70e-07	1.79e-09	6.882364	11.38002	0.5558586	RAB7B	RAB7B, member RAS oncogene family
AGhsB091006	1.70e-07	1.82e-09	6.879008	11.36616	0.3732525	GADD45B	growth arrest and DNA-damage-inducible, beta
AGhsB201514	1.70e-07	1.82e-09	6.878849	11.36551	0.6386768	IFI35	interferon-induced protein 35
AGhsC230515	1.73e-07	1.85e-09	-6.874051	11.3457	-0.5350202		
AGhsA130918	1.76e-07	1.90e-09	6.868318	11.32203	0.8085253	C20orf24	chromosome 20 open reading frame 24
AGhsB190120	1.77e-07	1.94e-09	6.863913	11.30385	0.5814646		
AGhsB220714	1.77e-07	1.94e-09	6.863233	11.30104	0.5817475	MT1H	metallothionein 1H
AGhsB220623	1.80e-07	1.99e-09	-6.857806	11.27864	-0.9639495	ND6///ND4L///ND3///COX2	NADH dehydrogenase subunit 6///NADH dehydrogenase subunit 4L///NADH dehydrogenase subunit 3///cytochrome c oxidase subunit II
AGhsC020401	1.89e-07	2.10e-09	6.844824	11.22508	0.7131717	IGSF6-DREV1///METTL9///IGSF6	region containing immunoglobulin superfamily, member  6 and DREV1///methyltransferase like 9///immunoglobulin superfamily, member 6
AGhsC111001	2.02e-07	2.26e-09	-6.827884	11.15521	-0.5133232		
AGhsA231618	2.04e-07	2.29e-09	6.824466	11.14112	0.3971919	SP100	SP100 nuclear antigen
AGhsA210416	2.04e-07	2.30e-09	-6.823015	11.13514	-0.4224242	FBXO5	F-box protein 5
AGhsC260504	2.11e-07	2.39e-09	-6.813956	11.0978	-0.3332525		
AGhsC191221	2.15e-07	2.46e-09	-6.80764	11.07177	-0.5334141		
AGhsA220201	2.16e-07	2.48e-09	-6.805824	11.06428	-0.4836162	CD14	CD14 molecule
AGhsB041413	2.22e-07	2.56e-09	-6.797535	11.03013	-0.4317475	C14orf1	chromosome 14 open reading frame 1
AGhsA171107	2.24e-07	2.60e-09	6.794069	11.01586	0.3620808		
AGhsB020822	2.26e-07	2.64e-09	6.790368	11.00061	0.4033131	BEST1	bestrophin 1
AGhsC250913	2.28e-07	2.68e-09	-6.786956	10.98656	-0.4688283		
AGhsA160109	2.28e-07	2.71e-09	6.784485	10.97638	0.6741414	LYPLA3	lysophospholipase 3 (lysosomal phospholipase A2)
AGhsB200201	2.28e-07	2.71e-09	-6.784435	10.97618	-0.5059293		
AGhsA160415	2.30e-07	2.75e-09	-6.78091	10.96166	-0.4179596	HCN4	hyperpolarization activated cyclic nucleotide-gated potassium channel 4
AGhsC041320	2.44e-07	2.93e-09	6.765968	10.90016	0.5697273		
AGhsA130418	2.44e-07	2.95e-09	6.764649	10.89473	0.4256465		
AGhsA051213	2.45e-07	2.98e-09	6.762239	10.88481	0.7284545	FNDC3B	fibronectin type III domain containing 3B
AGhsC190114	2.51e-07	3.07e-09	-6.75495	10.85482	-0.6227172		
AGhsA110510	2.52e-07	3.09e-09	6.753551	10.84906	0.4479697	HRG	histidine-rich glycoprotein
AGhsB031018	2.53e-07	3.13e-09	6.750649	10.83712	0.6046869	MBD2	methyl-CpG binding domain protein 2
AGhsB250803	2.62e-07	3.25e-09	6.741548	10.79969	0.3182323	LOC56854	hypothetical protein MPMGp800M05499Q3
AGhsC241317	2.67e-07	3.33e-09	6.735762	10.7759	0.5741616		
AGhsC051618	2.73e-07	3.43e-09	6.72882	10.74736	0.4188889		
AGhsC011623	2.93e-07	3.70e-09	6.710845	10.67349	0.7395657		
AGhsB111306	2.99e-07	3.79e-09	6.70496	10.64931	0.4456566	TMEM121	transmembrane protein 121
AGhsA220118	3.00e-07	3.82e-09	6.703151	10.64188	0.8754848	H2AFY	H2A histone family, member Y
AGhsC031114	3.05e-07	3.91e-09	-6.697764	10.61976	-0.8855657		
AGhsC260213	3.19e-07	4.11e-09	-6.685984	10.57139	-0.5574444		
AGhsA131610	3.26e-07	4.22e-09	6.679805	10.54603	0.5255758	PLAUR	plasminogen activator, urokinase receptor
AGhsA081624	3.30e-07	4.29e-09	6.675732	10.52932	0.4340909	SH3BP1	SH3-domain binding protein 1
AGhsB211611	3.32e-07	4.33e-09	-6.673309	10.51937	-0.7194949	MUC5B	mucin 5B, oligomeric mucus/gel-forming
AGhsB051306	3.33e-07	4.41e-09	6.669016	10.50176	0.5412323	SH3BGRL3	SH3 domain binding glutamic acid-rich protein like 3
AGhsB150507	3.33e-07	4.42e-09	6.668704	10.50048	0.6419596	IFITM2	interferon induced transmembrane protein 2 (1-8D)
AGhsA241610	3.33e-07	4.42e-09	6.668537	10.49979	0.7560909	CREG1	cellular repressor of E1A-stimulated genes 1
AGhsC030218	3.34e-07	4.47e-09	-6.666059	10.48963	-0.5745657	SCRT1	scratch homolog 1, zinc finger protein (Drosophila)
AGhsB200302	3.34e-07	4.48e-09	-6.665492	10.4873	-0.4087071	RPGRIP1L	RPGRIP1-like
AGhsC190214	3.46e-07	4.66e-09	-6.656025	10.44847	-0.4054747		
AGhsB041219	3.85e-07	5.21e-09	6.629529	10.33986	0.5966869	FBXL5	F-box and leucine-rich repeat protein 5
AGhsB151319	3.85e-07	5.24e-09	6.628312	10.33487	0.4431818		
AGhsC170317	3.93e-07	5.37e-09	-6.622489	10.31102	-0.4451616		
AGhsB081310	4.10e-07	5.64e-09	6.61092	10.26364	0.5642828		
AGhsB200401	4.22e-07	5.83e-09	6.602914	10.23087	0.477		
AGhsC240816	4.74e-07	6.60e-09	-6.573434	10.11025	-0.3556566		
AGhsC050809	4.74e-07	6.61e-09	6.572964	10.10833	0.3842323		
AGhsA231612	4.91e-07	6.87e-09	6.563753	10.07068	0.5647677	TANK	TRAF family member-associated NFKB activator
AGhsA010204	4.95e-07	7.01e-09	-6.559125	10.05176	-0.7903333		
AGhsB110620	4.95e-07	7.02e-09	6.5587	10.05002	0.4215253	APOL4	apolipoprotein L, 4
AGhsC230404	4.95e-07	7.04e-09	-6.558168	10.04785	-0.3829798		
AGhsC121016	5.12e-07	7.31e-09	-6.549243	10.01138	-0.4195758		
AGhsB090623	5.21e-07	7.46e-09	-6.54421	9.99082	-0.3752424		
AGhsA220502	5.56e-07	8.01e-09	-6.527329	9.92188	-0.5738485		
AGhsB130601	5.70e-07	8.25e-09	-6.520243	9.89296	-0.5288182	POLR2D	polymerase (RNA) II (DNA directed) polypeptide D
AGhsB260102	5.78e-07	8.41e-09	-6.515815	9.87489	-0.3975859	CACNA1B	calcium channel, voltage-dependent, N type, alpha 1B subunit
AGhsB261114	5.91e-07	8.63e-09	-6.509633	9.84967	-0.381404	CANX	calnexin
AGhsB050110	6.67e-07	9.78e-09	6.479799	9.72803	0.4848182	DPM3	dolichyl-phosphate mannosyltransferase polypeptide 3
AGhsC201423	7.32e-07	1.08e-08	-6.456343	9.63249	-0.3574242		
AGhsC200315	7.60e-07	1.12e-08	-6.446456	9.59225	-0.4439596		
AGhsA130404	7.74e-07	1.15e-08	6.440811	9.56928	0.3758182	USP25	ubiquitin specific peptidase 25
AGhsC080718	7.95e-07	1.19e-08	-6.433209	9.53836	-0.3364242	COX6A2	cytochrome c oxidase subunit VIa polypeptide 2
AGhsB231405	7.95e-07	1.19e-08	-6.432129	9.53396	-0.383101	SMPD4	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3)
AGhsB150307	7.95e-07	1.20e-08	6.431268	9.53046	0.4024141		
AGhsA200607	8.12e-07	1.23e-08	6.425167	9.50565	0.3251919	CDK6	cyclin-dependent kinase 6
AGhsB030605	8.77e-07	1.33e-08	6.40581	9.42698	0.6365657		
AGhsB041407	9.13e-07	1.39e-08	6.394965	9.38292	0.500798	RNF24	ring finger protein 24
AGhsC230301	9.19e-07	1.41e-08	-6.392456	9.37274	-0.576303		
AGhsA040401	9.23e-07	1.42e-08	-6.390478	9.36471	-0.6868586	CLN3	ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
AGhsA061317	9.29e-07	1.44e-08	6.387728	9.35354	0.5505859	SLC26A6	solute carrier family 26, member 6
AGhsA141005	9.77e-07	1.52e-08	-6.374648	9.30045	-0.4086162	TOMM40	translocase of outer mitochondrial membrane 40 homolog (yeast)
AGhsC030519	1.00e-06	1.56e-08	6.367832	9.2728	0.3117475	TREML1///LOC221442///TREML2///TREM2	triggering receptor expressed on myeloid cells-like 1///hypothetical LOC221442///triggering receptor expressed on myeloid cells-like 2///triggering receptor expressed on myeloid cells 2
AGhsC141409	1.04e-06	1.63e-08	6.358108	9.23336	0.3699596		
AGhsB161522	1.07e-06	1.68e-08	-6.350876	9.20404	-0.4187879		
AGhsB221401	1.11e-06	1.75e-08	-6.340158	9.16061	-0.3547475	EXOC6	exocyst complex component 6
AGhsA040206	1.13e-06	1.79e-08	-6.334415	9.13734	-0.665899	NAPG	N-ethylmaleimide-sensitive factor attachment protein, gamma
AGhsB220823	1.13e-06	1.81e-08	-6.333005	9.13163	-0.9567374	HNRPA1P6///HNRPA1P5///NOX1///CSTF2	heterogeneous nuclear ribonucleoprotein A1 pseudogene 6///heterogeneous nuclear ribonucleoprotein A1 pseudogene 5///NADPH oxidase 1///cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa
AGhsA151205	1.17e-06	1.87e-08	6.324914	9.09886	0.4791818	CORO1A	coronin, actin binding protein, 1A
AGhsC180513	1.19e-06	1.91e-08	-6.319727	9.07786	-0.5651212		
AGhsC070606	1.27e-06	2.05e-08	6.302579	9.00847	0.4395455		
AGhsC160121	1.29e-06	2.09e-08	6.297846	8.98933	0.7150404		
AGhsC101201	1.29e-06	2.10e-08	-6.296913	8.98555	-0.4429899		
AGhsA171401	1.31e-06	2.14e-08	-6.292622	8.9682	-0.4469899	MYL6B	myosin, light chain 6B, alkali, smooth muscle and non-muscle
AGhsB100714	1.31e-06	2.14e-08	-6.291815	8.96494	-0.5576061	MRPL4	mitochondrial ribosomal protein L4
AGhsB201522	1.31e-06	2.16e-08	-6.290216	8.95847	-0.4817172		
AGhsB020601	1.31e-06	2.17e-08	-6.289346	8.95496	-0.5458485	TBC1D9	TBC1 domain family, member 9 (with GRAM domain)
AGhsA210602	1.31e-06	2.18e-08	-6.287361	8.94693	-0.4571717	MYO6	myosin VI
AGhsC131203	1.31e-06	2.18e-08	-6.287325	8.94679	-0.4869798		
AGhsB031006	1.32e-06	2.21e-08	-6.284885	8.93692	-0.8702929	RPL36	ribosomal protein L36
AGhsC210602	1.35e-06	2.28e-08	-6.277259	8.90611	-0.3877071		
AGhsC140817	1.35e-06	2.28e-08	6.276593	8.90341	0.3697172		
AGhsB090308	1.43e-06	2.42e-08	6.263032	8.84864	0.6088687	TLR1	toll-like receptor 1
AGhsA200408	1.47e-06	2.50e-08	6.255064	8.81647	0.3515455	STAR	steroidogenic acute regulatory protein
AGhsA050508	1.47e-06	2.50e-08	6.25485	8.81561	0.6788283	HBXIP	hepatitis B virus x interacting protein
