ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
225240_s_at	4.90e-06	8.01e-09	-6.691814	10.024273	-1.02124011	MSI2	musashi RNA binding protein 2
200024_at	5.04e-06	8.46e-09	-6.677722	9.971889	-0.87171961	RPS5	ribosomal protein S5
234624_at	6.29e-06	1.08e-08	6.614763	9.73801	0.91635225		
234873_x_at	8.10e-06	1.43e-08	-6.543777	9.474633	-0.7827327	SNORD24///SNORD36A///SNORD36B///RPL7A	small nucleolar RNA, C/D box 24///small nucleolar RNA, C/D box 36A///small nucleolar RNA, C/D box 36B///ribosomal protein L7a
224580_at	9.26e-06	1.75e-08	-6.492488	9.284572	-0.77160177	SLC38A1	solute carrier family 38 member 1
233068_at	9.26e-06	1.76e-08	-6.491608	9.281314	-0.79103363	CRIPT	CXXC repeat containing interactor of PDZ3 domain
230894_s_at	9.26e-06	1.76e-08	-6.491243	9.279958	-1.62130108		
200026_at	1.02e-05	1.98e-08	-6.461193	9.168702	-0.50624054	RPL34	ribosomal protein L34
224701_at	1.03e-05	2.05e-08	6.45218	9.135349	1.03635369	PARP14	poly(ADP-ribose) polymerase family member 14
225672_at	1.12e-05	2.28e-08	6.424832	9.034182	0.64014218	GOLGA2	golgin A2
233479_at	1.17e-05	2.42e-08	6.409122	8.976095	1.65974293		
232661_s_at	1.32e-05	2.81e-08	-6.371555	8.837282	-1.02995654	RBM48	RNA binding motif protein 48
240854_x_at	1.39e-05	3.12e-08	6.344707	8.73816	0.86058548		
223093_at	1.39e-05	3.17e-08	-6.340657	8.723214	-0.75684171	ANKH	ANKH inorganic pyrophosphate transport regulator
238327_at	1.39e-05	3.17e-08	6.340608	8.723033	0.81117919	ODF3B	outer dense fiber of sperm tails 3B
227145_at	1.39e-05	3.18e-08	6.339259	8.718054	0.90687351	LOXL4	lysyl oxidase like 4
240443_at	1.41e-05	3.30e-08	6.330104	8.684275	0.92922088		
229903_x_at	1.48e-05	3.54e-08	-6.31233	8.618714	-0.75568378	RNPC3	RNA binding region (RNP1, RRM) containing 3
242843_at	1.61e-05	3.90e-08	6.28724	8.526224	0.73452783	BCAN	brevican
223375_at	1.65e-05	4.09e-08	6.275104	8.481508	0.84479198	TBC1D22B	TBC1 domain family member 22B
224429_x_at	1.65e-05	4.32e-08	6.260848	8.429002	0.71523647		
223715_at	1.65e-05	4.33e-08	6.260461	8.427577	1.44997687	BRSK2	BR serine/threonine kinase 2
223283_s_at	1.65e-05	4.36e-08	-6.258434	8.420112	-0.85481336	TSHZ1	teashirt zinc finger homeobox 1
200062_s_at	1.65e-05	4.43e-08	-6.254758	8.406575	-0.54814957	RPL30	ribosomal protein L30
226349_at	1.65e-05	4.44e-08	-6.253979	8.40371	-0.87870019	C12orf45	chromosome 12 open reading frame 45
200012_x_at	1.65e-05	4.55e-08	-6.247635	8.380354	-0.54301781	RPL21P28///SNORA27///SNORD102///RPL21	ribosomal protein L21 pseudogene 28///small nucleolar RNA, H/ACA box 27///small nucleolar RNA, C/D box 102///ribosomal protein L21
243599_at	1.65e-05	4.58e-08	6.245739	8.373376	2.11762193		
200099_s_at	1.71e-05	4.83e-08	-6.232433	8.324408	-0.58996052	SNORD73A///RPS3A	small nucleolar RNA, C/D box 73A///ribosomal protein S3A
200063_s_at	1.84e-05	5.28e-08	-6.209379	8.239612	-0.68115859	NPM1	nucleophosmin
238468_at	1.88e-05	5.54e-08	-6.19709	8.194435	-0.74161339	TNRC6B	trinucleotide repeat containing 6B
200017_at	1.88e-05	5.58e-08	-6.195384	8.188165	-0.59010343	RPS27A	ribosomal protein S27a
223189_x_at	1.91e-05	5.75e-08	-6.187592	8.15953	-0.98292616	KMT2E	lysine methyltransferase 2E
234970_at	1.91e-05	5.82e-08	-6.184491	8.148137	-0.8302485	TC2N	tandem C2 domains, nuclear
229528_at	2.03e-05	6.36e-08	-6.161498	8.063689	-1.28165838	SBNO1	strawberry notch homolog 1
242326_at	2.03e-05	6.44e-08	6.158275	8.051854	0.93418512	COL22A1	collagen type XXII alpha 1 chain
240696_at	2.03e-05	6.52e-08	6.15497	8.039723	0.84903371		
226071_at	2.03e-05	6.58e-08	6.152619	8.031092	1.24990552	ADAMTSL4	ADAMTS like 4
223610_at	2.03e-05	6.62e-08	6.151256	8.02609	1.59130753	SEMA5B	semaphorin 5B
200022_at	2.05e-05	6.80e-08	-6.144438	8.00107	-0.63220372	RPL18	ribosomal protein L18
241094_at	2.06e-05	6.91e-08	6.140209	7.985551	1.1538372		
235479_at	2.06e-05	7.06e-08	6.134506	7.964628	0.77080693	CPEB2	cytoplasmic polyadenylation element binding protein 2
229661_at	2.06e-05	7.10e-08	6.133025	7.959197	0.7302745	SALL4	spalt like transcription factor 4
230606_at	2.15e-05	7.48e-08	6.119593	7.909938	1.51943775	LOC100287525	uncharacterized LOC100287525
234513_at	2.18e-05	7.72e-08	6.111519	7.880338	1.39709603	ELOVL3	ELOVL fatty acid elongase 3
223936_s_at	2.18e-05	7.82e-08	-6.108323	7.868625	-1.44069912	FOXP1	forkhead box P1
237192_at	2.18e-05	7.88e-08	6.106167	7.86072	1.78149239	LOC101927668	uncharacterized LOC101927668
200088_x_at	2.20e-05	8.10e-08	-6.099281	7.835489	-0.58720884	NBEAL1///RPL12	neurobeachin like 1///ribosomal protein L12
230282_at	2.20e-05	8.17e-08	6.096847	7.826569	0.69901895	TSPAN3	tetraspanin 3
200013_at	2.21e-05	8.29e-08	-6.093082	7.812777	-0.58259213	RPL24	ribosomal protein L24
241812_at	2.21e-05	8.41e-08	6.089464	7.799525	0.87946721	SPATS2L	spermatogenesis associated serine rich 2 like
226496_at	2.21e-05	8.55e-08	-6.085302	7.784281	-0.90326602	ZCCHC7	zinc finger CCHC-type containing 7
231147_at	2.21e-05	8.59e-08	6.083933	7.779265	0.81083557		
224997_x_at	2.23e-05	8.75e-08	6.079291	7.762266	0.96435984	MIR675///H19	microRNA 675///H19, imprinted maternally expressed transcript (non-protein coding)
224709_s_at	2.28e-05	9.12e-08	-6.06845	7.722582	-0.59387107	CDC42SE2	CDC42 small effector 2
240923_at	2.28e-05	9.16e-08	6.067382	7.718672	1.01971053		
227665_at	2.34e-05	9.51e-08	-6.057734	7.683365	-0.55015887		
235014_at	2.35e-05	9.66e-08	-6.053775	7.66888	-0.70946736	ILF3-AS1	ILF3 antisense RNA 1 (head to head)
232539_at	2.37e-05	9.82e-08	6.049508	7.65327	1.05110635	SOCS2	suppressor of cytokine signaling 2
239033_at	2.53e-05	1.06e-07	6.029484	7.580053	0.67019071		
229312_s_at	2.59e-05	1.10e-07	-6.019876	7.54494	-0.71405114	GKAP1	G kinase anchoring protein 1
232483_at	2.59e-05	1.11e-07	-6.018184	7.538758	-0.77143054	MED17	mediator complex subunit 17
224060_s_at	2.71e-05	1.17e-07	-6.003766	7.486093	-0.86808	DPH5	diphthamide biosynthesis 5
225507_at	2.91e-05	1.28e-07	-5.981587	7.405131	-1.04705651	PNISR	PNN interacting serine and arginine rich protein
235778_s_at	2.91e-05	1.29e-07	-5.979707	7.398273	-0.81879841	ANKRD44	ankyrin repeat domain 44
230503_at	2.91e-05	1.30e-07	5.976516	7.38663	0.82865263		
232387_at	2.91e-05	1.31e-07	-5.975065	7.381336	-0.72718919	SYNRG	synergin, gamma
230779_at	3.10e-05	1.42e-07	-5.954677	7.306994	-0.93732664	TNRC6B	trinucleotide repeat containing 6B
235432_at	3.10e-05	1.42e-07	-5.953532	7.302819	-0.81269747	NPHP3	nephronophthisis 3 (adolescent)
234427_at	3.11e-05	1.44e-07	-5.949797	7.289207	-1.68028356	YME1L1	YME1 like 1 ATPase
233820_at	3.16e-05	1.48e-07	5.943553	7.266452	0.57676364	FAS	Fas cell surface death receptor
225396_at	3.25e-05	1.53e-07	-5.933934	7.231414	-0.53647614	RBBP4	RB binding protein 4, chromatin remodeling factor
222855_s_at	3.27e-05	1.56e-07	-5.929278	7.214458	-1.61604302	TRPV2	transient receptor potential cation channel subfamily V member 2
227877_at	3.29e-05	1.58e-07	-5.925604	7.201078	-0.80992287	ANXA2R	annexin A2 receptor
234631_at	3.40e-05	1.66e-07	5.912752	7.154296	0.78340093	KRTAP4-8	keratin associated protein 4-8
233535_at	3.40e-05	1.66e-07	5.912709	7.15414	1.19588301	ATP13A4	ATPase 13A4
236450_at	3.44e-05	1.70e-07	-5.907016	7.133426	-1.60666732		
222875_at	3.46e-05	1.73e-07	-5.902942	7.118603	-0.48584582	DHX33	DEAH-box helicase 33
227649_s_at	3.52e-05	1.80e-07	5.891933	7.078564	0.73603772	SRGAP2C///SRGAP2B///SRGAP2	SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
223767_at	3.52e-05	1.81e-07	5.890972	7.075073	1.44624237	GPR84	G protein-coupled receptor 84
229784_at	3.52e-05	1.81e-07	5.890574	7.073626	0.75753998	MIR424///MIR503HG	microRNA 424///MIR503 host gene
226131_s_at	3.52e-05	1.82e-07	-5.890041	7.071685	-0.49399954	RPS16	ribosomal protein S16
238164_at	3.54e-05	1.86e-07	5.884054	7.049923	0.83302236	USP6NL	USP6 N-terminal like
229429_x_at	3.54e-05	1.88e-07	-5.880943	7.038613	-0.65032362	LINC00623	long intergenic non-protein coding RNA 623
238522_at	3.54e-05	1.89e-07	-5.88034	7.036424	-1.45418778	PPP3CB-AS1	PPP3CB antisense RNA 1 (head to head)
222945_x_at	3.54e-05	1.89e-07	5.879679	7.03402	1.10757896	OLAH	oleoyl-ACP hydrolase
226086_at	3.70e-05	1.99e-07	5.865774	6.983501	1.02572582	SYT13	synaptotagmin 13
227558_at	3.75e-05	2.04e-07	-5.86032	6.963694	-0.62815158	CBX4	chromobox 4
227488_at	3.79e-05	2.07e-07	5.855424	6.945916	0.65051088	MIR503///MIR424///MIR503HG	microRNA 503///microRNA 424///MIR503 host gene
228077_at	3.79e-05	2.09e-07	-5.853059	6.937329	-0.65427094	MRI1	methylthioribose-1-phosphate isomerase 1
227769_at	3.86e-05	2.15e-07	5.846312	6.91284	1.10093844	GPR27	G protein-coupled receptor 27
226307_at	3.94e-05	2.22e-07	5.838353	6.883961	0.68107345	CRTC2	CREB regulated transcription coactivator 2
224719_s_at	3.94e-05	2.23e-07	-5.836841	6.878473	-0.87055272	C12orf57	chromosome 12 open reading frame 57
235457_at	4.11e-05	2.34e-07	-5.823982	6.831837	-0.68868043	MAML2	mastermind like transcriptional coactivator 2
244526_at	4.38e-05	2.53e-07	5.804051	6.759605	1.42750705	RASGRP3	RAS guanyl releasing protein 3
226808_at	4.38e-05	2.55e-07	-5.801507	6.750388	-0.87390929	ZNF862	zinc finger protein 862
225341_at	4.38e-05	2.56e-07	-5.801057	6.748758	-0.5403069	MTERF2	mitochondrial transcription termination factor 2
224763_at	4.44e-05	2.61e-07	-5.795644	6.729152	-0.79924839	LOC100506548///RPL37	uncharacterized LOC100506548///ribosomal protein L37
222536_s_at	4.44e-05	2.63e-07	-5.793886	6.722787	-1.25389634	ZNF395	zinc finger protein 395
230361_at	4.49e-05	2.68e-07	5.789133	6.70558	0.86075832	MROH1	maestro heat like repeat family member 1
237853_x_at	4.60e-05	2.77e-07	5.78051	6.674368	1.25387679	KRTAP10-12///KRTAP10-7	keratin associated protein 10-12///keratin associated protein 10-7
244443_at	4.61e-05	2.79e-07	-5.77841	6.666768	-1.0669181	LINC01578	long intergenic non-protein coding RNA 1578
200029_at	4.66e-05	2.84e-07	-5.773515	6.649058	-0.55784603	RPL19	ribosomal protein L19
225687_at	4.89e-05	3.00e-07	5.759302	6.597655	0.77511951	FAM83D	family with sequence similarity 83 member D
200066_at	5.00e-05	3.10e-07	-5.750354	6.56531	-0.50175334	IK	IK cytokine, down-regulator of HLA II
234964_at	5.00e-05	3.11e-07	-5.749451	6.562047	-2.45310075	YME1L1	YME1 like 1 ATPase
231644_at	5.16e-05	3.24e-07	5.738952	6.524117	1.45342232		
228747_at	5.16e-05	3.28e-07	5.736196	6.51416	0.58577984	SEC61A2	Sec61 translocon alpha 2 subunit
244458_at	5.16e-05	3.28e-07	5.735807	6.512755	0.7441587		
233686_at	5.16e-05	3.30e-07	5.734148	6.506764	1.0645063	ASXL3	additional sex combs like 3, transcriptional regulator
239186_at	5.16e-05	3.34e-07	5.731438	6.49698	0.68915211	SERPINB9P1	serpin family B member 9 pseudogene 1
228725_x_at	5.16e-05	3.35e-07	-5.730605	6.49397	-0.96286359	PRMT2	protein arginine methyltransferase 2
228230_at	5.21e-05	3.41e-07	5.725963	6.477214	1.31141251	HELZ2	helicase with zinc finger 2
226085_at	5.22e-05	3.44e-07	-5.723686	6.468992	-1.35987345	CBX5	chromobox 5
243495_s_at	5.31e-05	3.52e-07	-5.71778	6.447679	-1.44631518	ZNF652	zinc finger protein 652
239582_at	5.33e-05	3.57e-07	5.714002	6.434046	0.61647022	PML	promyelocytic leukemia
225929_s_at	5.33e-05	3.58e-07	5.713068	6.430679	0.91678356	RNF213	ring finger protein 213
AFFX-BioDn-5_at	5.33e-05	3.62e-07	-5.709885	6.419193	-0.85189767		
226664_at	5.33e-05	3.63e-07	5.709607	6.418193	0.54126224	TBC1D20	TBC1 domain family member 20
229865_at	5.41e-05	3.70e-07	5.704256	6.398893	1.17664561	LOC101928615///FNDC3B	uncharacterized LOC101928615///fibronectin type III domain containing 3B
235369_at	5.42e-05	3.73e-07	-5.702036	6.390887	-0.62960121	C14orf28	chromosome 14 open reading frame 28
229874_x_at	5.45e-05	3.80e-07	-5.697683	6.375194	-0.64897795	LOC105376805	uncharacterized LOC105376805
232165_at	5.45e-05	3.81e-07	-5.697028	6.372831	-2.04168497	EPPK1	epiplakin 1
233543_s_at	5.45e-05	3.82e-07	-5.695682	6.367981	-0.88105181	FAM175A	family with sequence similarity 175 member A
244627_at	5.52e-05	3.90e-07	5.690507	6.349326	0.63624079	TKFC	triokinase and FMN cyclase
236394_at	5.73e-05	4.07e-07	5.679191	6.308559	1.12151145	A2MP1	alpha-2-macroglobulin pseudogene 1
244269_at	5.74e-05	4.10e-07	5.67721	6.301424	1.09665752	LOC102723526	uncharacterized LOC102723526
232240_at	5.91e-05	4.27e-07	5.66697	6.264554	0.72731424	DNHD1	dynein heavy chain domain 1
200034_s_at	5.91e-05	4.28e-07	-5.666184	6.261723	-0.60179357	RPL6	ribosomal protein L6
226201_at	5.93e-05	4.34e-07	5.662473	6.248364	1.07513199	DOT1L	DOT1 like histone lysine methyltransferase
200018_at	5.93e-05	4.35e-07	-5.662215	6.247439	-0.439875	LOC100508408///SNORD14B///RPS13	uncharacterized LOC100508408///small nucleolar RNA, C/D box 14B///ribosomal protein S13
229894_s_at	6.06e-05	4.47e-07	5.654706	6.22042	0.71955332	RAB43	RAB43, member RAS oncogene family
241700_at	6.16e-05	4.57e-07	5.649065	6.200128	0.92972586	ZFHX4	zinc finger homeobox 4
200094_s_at	6.23e-05	4.65e-07	-5.644307	6.183016	-0.64158726	EEF2	eukaryotic translation elongation factor 2
228959_at	6.30e-05	4.73e-07	-5.639932	6.167286	-0.71035672	PDK3	pyruvate dehydrogenase kinase 3
223939_at	6.51e-05	4.94e-07	5.62862	6.126632	1.11840515	SUCNR1	succinate receptor 1
235199_at	6.51e-05	4.95e-07	-5.628022	6.124485	-0.71602624	RNF125	ring finger protein 125
231211_s_at	6.51e-05	4.97e-07	5.626877	6.120373	1.1022483	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein
242004_x_at	6.51e-05	5.03e-07	5.623996	6.110022	0.89661131		
200010_at	6.51e-05	5.03e-07	-5.623654	6.108795	-0.44880479	RPL11	ribosomal protein L11
224533_s_at	6.52e-05	5.07e-07	-5.621795	6.102117	-1.02576524		
223128_at	6.55e-05	5.12e-07	5.619074	6.092343	0.62478171	FOXRED1	FAD dependent oxidoreductase domain containing 1
234640_x_at	6.55e-05	5.16e-07	5.617293	6.085949	1.34606453		
226173_at	6.55e-05	5.18e-07	5.616265	6.082256	0.57876856	TBC1D25	TBC1 domain family member 25
200031_s_at	6.55e-05	5.21e-07	-5.614391	6.075528	-0.50127914	SNORD35B///RPS11	small nucleolar RNA, C/D box 35B///ribosomal protein S11
235812_at	6.55e-05	5.23e-07	5.613394	6.071949	0.48393622	CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1
239586_at	6.55e-05	5.27e-07	5.611672	6.065767	0.64226407	FAM83A	family with sequence similarity 83 member A
233531_at	6.65e-05	5.40e-07	5.605128	6.042281	1.4906556	SLC46A1	solute carrier family 46 member 1
237518_at	6.65e-05	5.41e-07	5.604464	6.039896	0.92966451		
240991_at	6.65e-05	5.43e-07	5.603511	6.036477	0.54107671		
200016_x_at	6.68e-05	5.53e-07	-5.598681	6.01915	-0.43319735	HNRNPA1P10///HNRNPA1	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10///heterogeneous nuclear ribonucleoprotein A1
225751_at	6.68e-05	5.54e-07	-5.59832	6.017854	-0.84339228	RBM17	RNA binding motif protein 17
231688_at	6.68e-05	5.56e-07	5.597504	6.014926	2.51499011	MMP8	matrix metallopeptidase 8
230178_s_at	6.68e-05	5.58e-07	-5.596687	6.011994	-0.71656572	ELP2	elongator acetyltransferase complex subunit 2
235361_at	6.72e-05	5.65e-07	5.593193	5.999462	0.52101451	STAMBP	STAM binding protein
232666_at	6.72e-05	5.67e-07	5.592233	5.996021	1.23987353	OAS3	2'-5'-oligoadenylate synthetase 3
233916_at	6.75e-05	5.72e-07	5.589831	5.987408	1.81126968	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
224983_at	6.97e-05	5.95e-07	5.579768	5.951333	0.60559096	SCARB2	scavenger receptor class B member 2
237772_at	6.97e-05	5.98e-07	5.578115	5.94541	1.31624915		
200002_at	6.97e-05	6.00e-07	-5.577342	5.942641	-0.50315418	RPL35	ribosomal protein L35
200061_s_at	6.97e-05	6.03e-07	-5.575949	5.937649	-0.50029541	RPS24	ribosomal protein S24
239774_at	7.02e-05	6.10e-07	5.572873	5.926627	1.7390127		
229332_at	7.18e-05	6.30e-07	5.564591	5.896961	1.6854621	HPDL	4-hydroxyphenylpyruvate dioxygenase like
225237_s_at	7.18e-05	6.31e-07	-5.56413	5.895311	-0.94487094	MSI2	musashi RNA binding protein 2
224791_at	7.24e-05	6.40e-07	5.560547	5.882483	0.62455084	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
230536_at	7.33e-05	6.51e-07	-5.555906	5.865868	-1.62099696	PBX4	PBX homeobox 4
223318_s_at	7.39e-05	6.62e-07	-5.551613	5.850503	-0.83725747	ALKBH7	alkB homolog 7
235581_at	7.39e-05	6.63e-07	-5.551161	5.848885	-0.81236429		
234388_at	7.39e-05	6.68e-07	-5.549199	5.841867	-1.63255477		
231723_at	7.39e-05	6.72e-07	5.547574	5.836051	0.8739821	SNX12	sorting nexin 12
233080_s_at	7.39e-05	6.72e-07	-5.547483	5.835727	-0.57350631	PRPF40A	pre-mRNA processing factor 40 homolog A
228295_at	7.44e-05	6.82e-07	-5.543445	5.821281	-1.09175165	WDR59	WD repeat domain 59
244421_at	7.44e-05	6.84e-07	5.542934	5.819453	1.15452781		
235901_at	7.57e-05	6.99e-07	5.537248	5.799117	0.57171354		
229574_at	7.61e-05	7.05e-07	-5.534678	5.789929	-1.11824899	TRA2A	transformer 2 alpha homolog
240265_at	7.81e-05	7.28e-07	-5.526354	5.760176	-1.61211855	TRAF3IP3	TRAF3 interacting protein 3
223604_at	7.85e-05	7.39e-07	5.522298	5.745682	0.8835214	GARNL3	GTPase activating Rap/RanGAP domain like 3
242373_at	7.85e-05	7.42e-07	5.521239	5.741899	0.75591374		
224981_at	7.85e-05	7.45e-07	5.52029	5.738507	0.58185349	TMEM219	transmembrane protein 219
243099_at	7.85e-05	7.46e-07	5.519737	5.736533	0.73587236	NFAM1	NFAT activating protein with ITAM motif 1
222826_at	7.85e-05	7.49e-07	-5.518998	5.733891	-0.88080482	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
228694_at	7.99e-05	7.66e-07	-5.512947	5.71228	-0.74878911	AQR	aquarius intron-binding spliceosomal factor
240895_at	8.07e-05	7.77e-07	5.509239	5.699039	0.7553086		
222533_at	8.35e-05	8.07e-07	-5.499047	5.662663	-0.51664845	CRBN	cereblon
237399_at	8.50e-05	8.26e-07	5.493005	5.641105	1.37318268		
228499_at	8.56e-05	8.39e-07	5.488955	5.626659	0.6296775	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
238929_at	8.56e-05	8.42e-07	-5.487948	5.623071	-0.92976483	SRSF8	serine and arginine rich splicing factor 8
226692_at	8.56e-05	8.43e-07	-5.487605	5.621845	-0.48898279	MIR1282///HYPK///SERF2	microRNA 1282///huntingtin interacting protein K///small EDRK-rich factor 2
235731_at	8.62e-05	8.52e-07	5.48465	5.611309	1.14478472	AIPL1	aryl hydrocarbon receptor interacting protein like 1
223832_s_at	8.70e-05	8.64e-07	5.481031	5.598407	1.08083044	CAPNS2	calpain small subunit 2
229744_at	8.76e-05	8.74e-07	5.478042	5.587752	0.65796672	SSFA2	sperm specific antigen 2
223284_at	8.90e-05	8.92e-07	5.472701	5.568722	1.18515968	NAT14	N-acetyltransferase 14 (putative)
225053_at	9.00e-05	9.06e-07	-5.468415	5.553452	-0.56469097	CNOT7	CCR4-NOT transcription complex subunit 7
240114_s_at	9.22e-05	9.32e-07	5.460973	5.526946	0.66524445	TMEM174	transmembrane protein 174
237167_at	9.35e-05	9.49e-07	5.456082	5.509535	0.7392845	KIAA1217	KIAA1217
229322_at	9.44e-05	9.66e-07	-5.451556	5.493426	-0.61785349	PPP2R5E	protein phosphatase 2 regulatory subunit B'epsilon
200091_s_at	9.44e-05	9.78e-07	-5.448307	5.481865	-0.42658908	RPS25	ribosomal protein S25
225244_at	9.44e-05	9.78e-07	-5.44814	5.48127	-0.39439317	SNAP47	synaptosome associated protein 47
235189_at	9.44e-05	9.82e-07	-5.447217	5.477988	-0.78493347	ICE2	interactor of little elongation complex ELL subunit 2
235324_at	9.44e-05	9.83e-07	-5.446781	5.476435	-1.67195645	SRSF3	serine and arginine rich splicing factor 3
223141_at	9.44e-05	9.83e-07	5.446756	5.476345	0.41553682	UCK1	uridine-cytidine kinase 1
235315_at	9.44e-05	9.94e-07	5.443844	5.465988	0.55112953	TSC22D1	TSC22 domain family member 1
240956_at	9.44e-05	9.99e-07	5.442682	5.461854	1.44361148		
223793_at	9.44e-05	1.00e-06	5.442293	5.460471	0.71671764	PRRC2B	proline rich coiled-coil 2B
238439_at	9.44e-05	1.00e-06	5.442188	5.460095	1.31297153	ANKRD22	ankyrin repeat domain 22
226880_at	9.46e-05	1.01e-06	-5.440612	5.454492	-1.11625591	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
224320_s_at	9.49e-05	1.01e-06	-5.438695	5.447674	-0.7301843	MCM8	minichromosome maintenance 8 homologous recombination repair factor
222895_s_at	9.65e-05	1.04e-06	-5.432969	5.427314	-1.19136896	BCL11B	B-cell CLL/lymphoma 11B
233774_at	9.66e-05	1.04e-06	5.431807	5.423184	1.1448794		
233129_at	9.66e-05	1.04e-06	5.430739	5.419387	0.8530245		
