ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
241412_at	2.03e-53	9.23e-56	-23.8735557	116.533695	-4.95	BTC	betacellulin
219270_at	2.37e-53	1.08e-55	23.8441215	116.374409	5.12	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
235678_at	3.22e-53	1.48e-55	23.7865984	116.0628	2.28	GM2A	GM2 ganglioside activator
239430_at	3.75e-53	1.73e-55	23.7575003	115.905013	5.78	IGFL1	IGF like family member 1
205681_at	4.76e-53	2.22e-55	23.7123082	115.659743	3.97	BCL2A1	BCL2 related protein A1
210951_x_at	5.58e-53	2.62e-55	23.6818894	115.494506	4.69	RAB27A	RAB27A, member RAS oncogene family
1565836_at	5.85e-53	2.76e-55	23.6720849	115.441222	4.07	LOC100506411	uncharacterized LOC100506411
211075_s_at	6.32e-53	3.00e-55	23.6567742	115.357991	1.6	CD47	CD47 molecule
223298_s_at	6.70e-53	3.20e-55	23.6449564	115.293726	1.95	NT5C3A	5'-nucleotidase, cytosolic IIIA
203214_x_at	7.55e-53	3.63e-55	23.6219757	115.168708	3.48	CDK1	cyclin dependent kinase 1
209291_at	7.89e-53	3.82e-55	-23.6127807	115.118668	-0.912	ID4	inhibitor of DNA binding 4, HLH protein
35820_at	1.07e-52	5.19e-55	23.556654	114.812985	1.37	GM2A	GM2 ganglioside activator
201912_s_at	1.11e-52	5.45e-55	23.5475231	114.763218	1.23	GSPT1	G1 to S phase transition 1
218960_at	1.26e-52	6.21e-55	23.5236234	114.632905	5.07	TMPRSS4	transmembrane protease, serine 4
241994_at	1.61e-52	7.98e-55	23.4779867	114.383868	5.37	XDH	xanthine dehydrogenase
209882_at	1.67e-52	8.33e-55	23.4700432	114.340494	3.56	RIT1	Ras like without CAAX 1
217835_x_at	1.85e-52	9.28e-55	23.4503265	114.2328	1.22	TGIF2-C20orf24///C20orf24	TGIF2-C20orf24 readthrough///chromosome 20 open reading frame 24
226438_at	2.42e-52	1.22e-54	-23.4003147	113.95941	-2.05	SNTB1	syntrophin beta 1
224511_s_at	2.50e-52	1.27e-54	23.3929055	113.918881	1.47	TXNDC17	thioredoxin domain containing 17
203764_at	2.58e-52	1.32e-54	23.3864291	113.883448	3.68	DLGAP5	DLG associated protein 5
204995_at	2.97e-52	1.52e-54	23.3597828	113.73761	2.24	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1
225686_at	3.99e-52	2.06e-54	23.3048375	113.436602	1.83	SKA2	spindle and kinetochore associated complex subunit 2
1554794_a_at	4.80e-52	2.49e-54	23.2703522	113.247486	2.87	UBE3C	ubiquitin protein ligase E3C
231755_at	4.99e-52	2.61e-54	23.2620825	113.202112	3.41	IL36B	interleukin 36, beta
202352_s_at	1.03e-51	5.40e-54	23.1302798	112.477777	1.34	PSMD12	proteasome 26S subunit, non-ATPase 12
229055_at	1.26e-51	6.64e-54	23.0927538	112.271146	2.47	GPR68	G protein-coupled receptor 68
207018_s_at	1.26e-51	6.70e-54	23.091083	112.261942	3.82	RAB27B	RAB27B, member RAS oncogene family
209969_s_at	1.65e-51	8.81e-54	23.0415359	111.988833	3.31	STAT1	signal transducer and activator of transcription 1
222774_s_at	1.81e-51	9.79e-54	23.022421	111.883386	3.54	NETO2	neuropilin and tolloid like 2
1554708_s_at	1.81e-51	9.80e-54	23.0222835	111.882627	3.77	SPATA6L	spermatogenesis associated 6 like
207386_at	1.83e-51	9.97e-54	23.0192241	111.865746	2.56	CYP7B1	cytochrome P450 family 7 subfamily B member 1
218400_at	1.98e-51	1.08e-53	23.0041491	111.782546	3.74	OAS3	2'-5'-oligoadenylate synthetase 3
237120_at	2.06e-51	1.13e-53	-22.9965154	111.740404	-2.29	KRT77	keratin 77
209719_x_at	2.33e-51	1.29e-53	22.9727998	111.609435	5.61	SERPINB3	serpin family B member 3
1559097_at	2.45e-51	1.36e-53	-22.9629494	111.555015	-3.63	LINC01550	long intergenic non-protein coding RNA 1550
210048_at	2.60e-51	1.45e-53	22.9516538	111.492596	2.74	NAPG	NSF attachment protein gamma
214710_s_at	2.91e-51	1.63e-53	22.9300084	111.372939	2.67	CCNB1	cyclin B1
219684_at	3.50e-51	1.98e-53	22.8956706	111.182995	4.23	RTP4	receptor transporter protein 4
203535_at	3.63e-51	2.06e-53	22.8884686	111.143137	5.52	S100A9	S100 calcium binding protein A9
204408_at	4.08e-51	2.32e-53	22.866455	111.021267	2.26	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2
209970_x_at	4.78e-51	2.74e-53	22.8369437	110.857791	1.41	CASP1	caspase 1
200648_s_at	5.04e-51	2.90e-53	22.8264161	110.799448	3.14	GLUL	glutamate-ammonia ligase
226018_at	5.60e-51	3.24e-53	-22.8064972	110.689019	-1.12	MTURN	maturin, neural progenitor differentiation regulator homolog (Xenopus)
210827_s_at	5.92e-51	3.44e-53	22.7958661	110.630061	3.16	ELF3	E74 like ETS transcription factor 3
210559_s_at	6.26e-51	3.66e-53	22.7849067	110.569267	3.73	CDK1	cyclin dependent kinase 1
209720_s_at	6.32e-51	3.71e-53	22.782258	110.554571	5.22	SERPINB3	serpin family B member 3
205393_s_at	6.46e-51	3.81e-53	22.7773914	110.527569	2.95	CHEK1	checkpoint kinase 1
220599_s_at	6.87e-51	4.08e-53	22.7653337	110.460653	2.74	CARD14	caspase recruitment domain family member 14
212737_at	7.04e-51	4.20e-53	22.7601441	110.431847	1.15	GM2A	GM2 ganglioside activator
201420_s_at	7.67e-51	4.61e-53	22.7431542	110.337516	1.47	WDR77	WD repeat domain 77
210119_at	7.67e-51	4.62e-53	22.7428188	110.335654	4.69	KCNJ15	potassium voltage-gated channel subfamily J member 15
219795_at	7.72e-51	4.68e-53	22.7407589	110.324214	2.55	SLC6A14	solute carrier family 6 member 14
209853_s_at	9.63e-51	5.86e-53	22.7002811	110.099315	2.12	PSME3	proteasome activator subunit 3
60528_at	1.50e-50	9.17e-53	22.619926	109.652234	1.63	PLA2G4B///JMJD7-PLA2G4B	phospholipase A2 group IVB///JMJD7-PLA2G4B readthrough
213523_at	1.52e-50	9.35e-53	22.6164942	109.633122	2.57	CCNE1	cyclin E1
218755_at	1.70e-50	1.05e-52	22.5963017	109.520637	3.47	KIF20A	kinesin family member 20A
226980_at	1.79e-50	1.11e-52	22.5855591	109.460773	3.57	DEPDC1B	DEP domain containing 1B
220011_at	2.29e-50	1.43e-52	22.5405197	109.209625	2.52	AUNIP	aurora kinase A and ninein interacting protein
226915_s_at	2.85e-50	1.79e-52	22.5006954	108.987342	0.69	ARPC5L	actin related protein 2/3 complex subunit 5 like
232001_at	3.11e-50	1.96e-52	22.4842013	108.89522	4.19	PRKCQ-AS1	PRKCQ antisense RNA 1
221779_at	3.52e-50	2.23e-52	22.4613273	108.767407	1.91	MICALL1	MICAL like 1
212022_s_at	5.19e-50	3.30e-52	22.3914642	108.376623	3.54	MKI67	marker of proliferation Ki-67
205259_at	5.52e-50	3.52e-52	-22.3796636	108.310553	-2.89	NR3C2	nuclear receptor subfamily 3 group C member 2
217497_at	5.81e-50	3.72e-52	22.36981	108.255371	3.38	TYMP	thymidine phosphorylase
204470_at	5.95e-50	3.83e-52	22.3647774	108.227183	6.47	CXCL1	C-X-C motif chemokine ligand 1
219722_s_at	6.08e-50	3.93e-52	22.3600515	108.20071	2.34	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3
205046_at	6.52e-50	4.24e-52	22.346611	108.125404	3.99	CENPE	centromere protein E
224917_at	7.03e-50	4.59e-52	22.3325006	108.046321	2.21	MIR21///VMP1	microRNA 21///vacuole membrane protein 1
1570243_at	7.37e-50	4.84e-52	22.3231955	107.994155	3.68		
220990_s_at	8.88e-50	5.85e-52	22.2893669	107.804414	1.12	MIR21///VMP1	microRNA 21///vacuole membrane protein 1
200987_x_at	9.87e-50	6.54e-52	22.2696816	107.693934	1.97	PSME3	proteasome activator subunit 3
225266_at	1.10e-49	7.35e-52	-22.248944	107.577495	-1.08	ZNF652	zinc finger protein 652
204972_at	1.29e-49	8.60e-52	22.2210522	107.4208	4.58	OAS2	2'-5'-oligoadenylate synthetase 2
214446_at	1.31e-49	8.78e-52	22.2173505	107.399997	3.2	ELL2	elongation factor for RNA polymerase II 2
209292_at	1.31e-49	8.82e-52	-22.2165711	107.395616	-1.53	ID4	inhibitor of DNA binding 4, HLH protein
230518_at	1.44e-49	9.74e-52	22.1988286	107.295878	1.71	MPZL2	myelin protein zero like 2
205339_at	1.72e-49	1.17e-51	22.1662244	107.112491	1.54	STIL	SCL/TAL1 interrupting locus
218517_at	1.93e-49	1.32e-51	-22.1451871	106.994091	-2.11	JADE1	jade family PHD finger 1
226829_at	1.96e-49	1.34e-51	22.1418566	106.975341	1.25	AFAP1L2	actin filament associated protein 1 like 2
224013_s_at	2.11e-49	1.45e-51	22.1281423	106.89812	3.06	SOX7	SRY-box 7
211368_s_at	2.52e-49	1.74e-51	22.0957373	106.715562	1.35	CASP1	caspase 1
218951_s_at	2.67e-49	1.86e-51	22.0846957	106.653327	1.41	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
223574_x_at	2.69e-49	1.88e-51	22.0824398	106.64061	2.41	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
219680_at	2.92e-49	2.05e-51	22.0673703	106.555643	2.47	NLRX1	NLR family member X1
1552618_at	3.85e-49	2.71e-51	22.0178906	106.276455	2.67	STX6	syntaxin 6
203780_at	5.09e-49	3.61e-51	21.9672625	105.990465	1.3	MPZL2	myelin protein zero like 2
219352_at	5.09e-49	3.61e-51	21.9670363	105.989187	4.06	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
215808_at	5.46e-49	3.89e-51	21.9539736	105.915344	4.58	KLK10	kallikrein related peptidase 10
1553695_a_at	5.66e-49	4.05e-51	21.9468449	105.875037	2.45	NLRX1	NLR family member X1
227184_at	6.19e-49	4.45e-51	21.9302157	105.780987	2.65	PTAFR	platelet activating factor receptor
203554_x_at	7.98e-49	5.75e-51	21.8849393	105.524738	1.61	PTTG1	pituitary tumor-transforming 1
211561_x_at	8.14e-49	5.90e-51	21.8804159	105.499123	2.88	MAPK14	mitogen-activated protein kinase 14
209744_x_at	8.14e-49	5.92e-51	21.879833	105.495821	2.86	ITCH	itchy E3 ubiquitin protein ligase
229362_at	8.58e-49	6.29e-51	21.8693024	105.436178	2.01	PUS10	pseudouridylate synthase 10
225100_at	8.58e-49	6.29e-51	21.8692559	105.435914	4.46	FBXO45	F-box protein 45
226706_at	9.36e-49	6.89e-51	21.8531452	105.344638	1.73	FLJ23867///QSOX1	uncharacterized protein FLJ23867///quiescin sulfhydryl oxidase 1
205552_s_at	1.23e-48	9.06e-51	21.8050971	105.072222	4.96	OAS1	2'-5'-oligoadenylate synthetase 1
210449_x_at	1.27e-48	9.45e-51	21.7975606	105.029467	2.79	MAPK14	mitogen-activated protein kinase 14
228840_at	1.39e-48	1.04e-50	21.7809674	104.935305	2.67	AMOTL1	angiomotin like 1
219358_s_at	1.52e-48	1.13e-50	21.7656002	104.848069	3.51	ADAP2	ArfGAP with dual PH domains 2
33646_g_at	1.56e-48	1.17e-50	21.7598876	104.815633	3.75	GM2A	GM2 ganglioside activator
