ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
214805_at	1.12e-08	2.27e-11	-10.1276003	15.96579	-1.9545297	SNORD10///SNORA48///SNORA67///EIF4A1	small nucleolar RNA, C/D box 10///small nucleolar RNA, H/ACA box 48///small nucleolar RNA, H/ACA box 67///eukaryotic translation initiation factor 4A1
201531_at	1.14e-08	2.36e-11	-10.1117741	15.92936	-2.2975416	ZFP36	ZFP36 ring finger protein
210764_s_at	1.18e-08	2.50e-11	-10.0867099	15.8716	-2.6895281	CYR61	cysteine rich angiogenic inducer 61
201310_s_at	1.53e-08	3.30e-11	9.9707892	15.60332	2.3472081	NREP	neuronal regeneration related protein
215379_x_at	1.62e-08	3.56e-11	9.9392045	15.5299	7.2006949	IGLV1-44	immunoglobulin lambda variable 1-44
200799_at	1.77e-08	4.01e-11	-9.8893718	15.41377	-1.4159608	HSPA1B///HSPA1A	heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
201236_s_at	1.77e-08	4.05e-11	-9.885809	15.40545	-1.6488574	BTG2	BTG anti-proliferation factor 2
209304_x_at	1.89e-08	4.41e-11	-9.8504673	15.32286	-3.3493846	GADD45B	growth arrest and DNA damage inducible beta
203036_s_at	1.93e-08	4.60e-11	-9.8328411	15.2816	-2.6850264	MTSS1	metastasis suppressor 1
214574_x_at	2.17e-08	5.26e-11	9.7774992	15.15178	2.684031	LST1	leukocyte specific transcript 1
202329_at	2.58e-08	6.37e-11	9.6982126	14.96503	1.7565499	CSK	c-src tyrosine kinase
222162_s_at	2.63e-08	6.60e-11	-9.6839968	14.93145	-2.0705155	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
219279_at	2.63e-08	6.72e-11	9.6762413	14.91312	3.5715127	DOCK10	dedicator of cytokinesis 10
203973_s_at	2.94e-08	7.65e-11	-9.6235966	14.78847	-2.1870767	CEBPD	CCAAT/enhancer binding protein delta
221841_s_at	3.39e-08	8.99e-11	-9.5575014	14.63142	-1.7718126	KLF4	Kruppel like factor 4
201669_s_at	3.45e-08	9.29e-11	9.5441044	14.59951	1.7622012	MARCKS	myristoylated alanine rich protein kinase C substrate
201525_at	3.50e-08	9.59e-11	-9.5310082	14.5683	-4.2246205	APOD	apolipoprotein D
212560_at	3.52e-08	9.79e-11	9.5229642	14.54911	2.7869183	SORL1	sortilin related receptor 1
209627_s_at	3.69e-08	1.05e-10	9.4925722	14.47654	2.6236715	OSBPL3	oxysterol binding protein like 3
211991_s_at	3.69e-08	1.07e-10	9.4878631	14.46529	2.4189307	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
202014_at	3.69e-08	1.08e-10	-9.4846434	14.45759	-2.7606978	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
202912_at	3.85e-08	1.16e-10	-9.4530584	14.382	-2.9603357	ADM	adrenomedullin
210096_at	3.85e-08	1.17e-10	-9.4507407	14.37644	-6.586061	CYP4B1	cytochrome P450 family 4 subfamily B member 1
221059_s_at	3.85e-08	1.18e-10	9.4472601	14.3681	1.6643192	COTL1	coactosin like F-actin binding protein 1
210665_at	3.85e-08	1.20e-10	-9.4414408	14.35416	-2.7978527	TFPI	tissue factor pathway inhibitor
215078_at	3.85e-08	1.21e-10	-9.4370174	14.34355	-2.6859489	LOC100129518///SOD2	uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial
214054_at	4.68e-08	1.49e-10	9.3521139	14.13946	1.5348478	DOK2	docking protein 2
213869_x_at	5.25e-08	1.71e-10	9.297403	14.00741	1.9328998	THY1	Thy-1 cell surface antigen
203666_at	5.25e-08	1.72e-10	9.2951063	14.00186	1.778615	CXCL12	C-X-C motif chemokine ligand 12
205883_at	5.44e-08	1.83e-10	-9.2702453	13.9417	-3.2625422	ZBTB16	zinc finger and BTB domain containing 16
217911_s_at	5.44e-08	1.83e-10	-9.269858	13.94077	-1.8657113	BAG3	BCL2 associated athanogene 3
213217_at	6.16e-08	2.10e-10	-9.2142749	13.80596	-3.6614291	ADCY2	adenylate cyclase 2
217546_at	7.60e-08	2.63e-10	-9.1254337	13.5896	-2.7408042	MT1M	metallothionein 1M
218881_s_at	8.27e-08	2.90e-10	-9.0865729	13.49461	-1.5860188	FOSL2	FOS like 2, AP-1 transcription factor subunit
205859_at	8.97e-08	3.18e-10	9.0492778	13.40325	1.4681899	LY86	lymphocyte antigen 86
34210_at	9.79e-08	3.51e-10	9.0098137	13.30636	3.9265961	CD52	CD52 molecule
201852_x_at	1.12e-07	4.05e-10	8.9532498	13.16711	1.9129359	COL3A1	collagen type III alpha 1 chain
204670_x_at	1.12e-07	4.11e-10	8.9477457	13.15353	1.5745856	LOC100996809///HLA-DRB4///HLA-DRB1	HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 1
212724_at	1.18e-07	4.40e-10	-8.9208015	13.08703	-1.5069019	RND3	Rho family GTPase 3
208306_x_at	1.32e-07	4.97e-10	8.8731255	12.96909	1.4816795	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
208869_s_at	1.37e-07	5.24e-10	-8.8522767	12.91742	-1.7172126	GABARAPL1	GABA type A receptor associated protein like 1
200666_s_at	1.46e-07	5.66e-10	-8.8222122	12.84281	-1.5186895	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
215121_x_at	1.46e-07	5.70e-10	8.8194018	12.83582	5.8492543	CYAT1///IGLV1-44///IGLC1	immunoglobulin lambda light chain-like///immunoglobulin lambda variable 1-44///immunoglobulin lambda constant 1
210852_s_at	1.70e-07	6.72e-10	-8.7549749	12.67548	-2.0559837	AASS	aminoadipate-semialdehyde synthase
218276_s_at	1.70e-07	6.81e-10	-8.7496271	12.66214	-1.1406601	SAV1	salvador family WW domain containing protein 1
213497_at	1.75e-07	7.14e-10	-8.7308124	12.61519	-1.320036	ABTB2	ankyrin repeat and BTB domain containing 2
215076_s_at	1.75e-07	7.16e-10	8.7301276	12.61348	1.9053876	COL3A1	collagen type III alpha 1 chain
214669_x_at	1.81e-07	7.46e-10	8.7137707	12.57262	5.8501838	IGKC	immunoglobulin kappa constant
221031_s_at	1.82e-07	7.65e-10	-8.7041542	12.54859	-2.9175843	APOLD1	apolipoprotein L domain containing 1
207655_s_at	1.82e-07	7.70e-10	8.7018192	12.54275	1.738404	BLNK	B-cell linker
211161_s_at	1.86e-07	7.91e-10	8.6910089	12.51571	1.9191102	COL3A1	collagen type III alpha 1 chain
211798_x_at	2.05e-07	8.84e-10	8.6476345	12.40705	5.5490419	IGLJ3	immunoglobulin lambda joining 3
220146_at	2.07e-07	9.02e-10	8.6398431	12.3875	2.5242285	TLR7	toll like receptor 7
204114_at	2.15e-07	9.44e-10	8.6221748	12.34315	1.9862842	NID2	nidogen 2
219506_at	2.29e-07	1.02e-09	8.5923744	12.26824	1.4555764	C1orf54	chromosome 1 open reading frame 54
206423_at	2.32e-07	1.04e-09	-8.5843264	12.24799	-4.7479952	ANGPTL7	angiopoietin like 7
213134_x_at	2.43e-07	1.10e-09	-8.561799	12.19126	-1.1692536	BTG3	BTG anti-proliferation factor 3
212130_x_at	2.43e-07	1.11e-09	-8.5583533	12.18257	-1.2067848	EIF1	eukaryotic translation initiation factor 1
212998_x_at	2.47e-07	1.14e-09	8.5481807	12.15693	2.7180177	LOC101060835///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1
201954_at	2.96e-07	1.38e-09	8.4748508	11.97164	1.1340671	ARPC1B	actin related protein 2/3 complex subunit 1B
203104_at	3.17e-07	1.50e-09	8.4445506	11.89487	1.9147916	CSF1R	colony stimulating factor 1 receptor
201286_at	3.27e-07	1.55e-09	8.429559	11.85684	4.2254912	SDC1	syndecan 1
217369_at	3.34e-07	1.61e-09	8.4152496	11.82051	2.0344574	LOC101930405///IGHG1	uncharacterized LOC101930405///immunoglobulin heavy constant gamma 1 (G1m marker)
209182_s_at	3.34e-07	1.62e-09	-8.4135757	11.81626	-2.4687908	C10orf10	chromosome 10 open reading frame 10
217853_at	3.43e-07	1.68e-09	8.4006657	11.78345	1.5566709	TNS3	tensin 3
217148_x_at	3.44e-07	1.70e-09	8.3958156	11.77112	5.7469631	IGLJ3///IGLV@///IGLC1	immunoglobulin lambda joining 3///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1
212434_at	3.44e-07	1.72e-09	-8.3917821	11.76087	-1.0147199	GRPEL1	GrpE like 1, mitochondrial
218454_at	3.69e-07	1.86e-09	8.3613884	11.68352	1.3018092	PLBD1	phospholipase B domain containing 1
212592_at	3.82e-07	1.94e-09	8.3455083	11.64305	5.9779899	JCHAIN	joining chain of multimeric IgA and IgM
202404_s_at	3.85e-07	1.97e-09	8.3380525	11.62404	2.234124	COL1A2	collagen type I alpha 2 chain
201761_at	3.85e-07	1.99e-09	-8.3356954	11.61803	-1.5905661	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
202021_x_at	3.85e-07	2.01e-09	-8.3311082	11.60633	-1.2284539	EIF1	eukaryotic translation initiation factor 1
213909_at	3.85e-07	2.02e-09	8.3289071	11.60071	2.8715823	LRRC15	leucine rich repeat containing 15
215051_x_at	4.20e-07	2.22e-09	8.292255	11.50711	2.2406192	AIF1	allograft inflammatory factor 1
205548_s_at	4.21e-07	2.25e-09	-8.2881817	11.49669	-1.1095357	BTG3	BTG anti-proliferation factor 3
211990_at	4.85e-07	2.61e-09	8.2310982	11.35052	1.5009284	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
209901_x_at	4.85e-07	2.63e-09	8.228091	11.34281	2.7544394	AIF1	allograft inflammatory factor 1
204961_s_at	4.95e-07	2.73e-09	8.2143292	11.3075	3.7447111	NCF1C///NCF1B///NCF1	neutrophil cytosolic factor 1C pseudogene///neutrophil cytosolic factor 1B pseudogene///neutrophil cytosolic factor 1
214084_x_at	4.95e-07	2.73e-09	8.214061	11.30681	3.2524277	NCF1	neutrophil cytosolic factor 1
205786_s_at	5.31e-07	2.96e-09	8.183673	11.22875	1.3795329	ITGAM	integrin subunit alpha M
31874_at	5.41e-07	3.03e-09	8.1739553	11.20376	1.0918064	GAS2L1	growth arrest specific 2 like 1
209312_x_at	6.05e-07	3.47e-09	8.1233454	11.07342	1.6828408	LOC101060835///LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
217984_at	6.05e-07	3.48e-09	8.1217218	11.06923	1.1110489	RNASET2	ribonuclease T2
203547_at	6.05e-07	3.49e-09	8.1212865	11.06811	1.3196434	CD4	CD4 molecule
205101_at	6.05e-07	3.51e-09	8.1192373	11.06282	2.4199085	CIITA	class II major histocompatibility complex transactivator
204748_at	6.12e-07	3.57e-09	-8.1120642	11.04432	-3.2984637	PTGS2	prostaglandin-endoperoxide synthase 2
211644_x_at	6.15e-07	3.62e-09	8.1075701	11.03272	6.63156	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
208851_s_at	6.76e-07	4.00e-09	8.0689703	10.93301	1.9757401	THY1	Thy-1 cell surface antigen
202768_at	6.96e-07	4.16e-09	-8.0549016	10.89661	-5.2394318	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit
218843_at	7.24e-07	4.35e-09	-8.0372761	10.85098	-2.4848653	FNDC4	fibronectin type III domain containing 4
219505_at	7.35e-07	4.48e-09	8.0269231	10.82416	2.4563899	CECR1	cat eye syndrome chromosome region, candidate 1
201289_at	7.35e-07	4.49e-09	-8.0259586	10.82166	-2.3644557	CYR61	cysteine rich angiogenic inducer 61
217771_at	7.48e-07	4.60e-09	8.0164542	10.79703	2.0008653	GOLM1	golgi membrane protein 1
202310_s_at	7.85e-07	4.87e-09	7.9954281	10.74249	3.1333281	COL1A1	collagen type I alpha 1 chain
204011_at	8.36e-07	5.22e-09	-7.9691827	10.67432	-1.8100713	SPRY2	sprouty RTK signaling antagonist 2
208121_s_at	8.57e-07	5.38e-09	7.9573741	10.64363	1.4871778	PTPRO	protein tyrosine phosphatase, receptor type O
209823_x_at	9.39e-07	5.94e-09	7.920139	10.54671	3.1488822	LOC101060835///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1
211998_at	9.69e-07	6.17e-09	-7.9059421	10.50972	-2.2082802	MIR4738///H3F3B///H3F3A	microRNA 4738///H3 histone, family 3B///H3 histone, family 3A
202948_at	1.03e-06	6.63e-09	-7.8792654	10.44013	-1.6110399	IL1R1	interleukin 1 receptor type 1
214141_x_at	1.08e-06	6.95e-09	-7.8613765	10.39341	-1.2236419	SRSF7	serine and arginine rich splicing factor 7
205081_at	1.09e-06	7.10e-09	7.8536548	10.37324	2.3206211	CRIP1	cysteine rich protein 1
205936_s_at	1.10e-06	7.19e-09	7.8486656	10.36019	3.1061041	HK3	hexokinase 3
220046_s_at	1.13e-06	7.46e-09	-7.8351971	10.32497	-2.0453953	CCNL1	cyclin L1
215193_x_at	1.13e-06	7.53e-09	7.8317177	10.31587	1.8348282	LOC101060835///LOC100996809///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///HLA class II histocompatibility antigen, DRB1-10 beta chain-like///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1///major histocompatibility complex, class II, DQ beta 1
202458_at	1.13e-06	7.55e-09	7.8303597	10.31232	1.3223422	PRSS23	protease, serine 23
210275_s_at	1.14e-06	7.71e-09	-7.8229067	10.29281	-1.4862889	ZFAND5	zinc finger AN1-type containing 5
209487_at	1.18e-06	7.96e-09	-7.8106116	10.26062	-1.221577	RBPMS	RNA binding protein with multiple splicing
201890_at	1.21e-06	8.28e-09	7.7961763	10.2228	2.5527662	RRM2	ribonucleotide reductase regulatory subunit M2
206687_s_at	1.25e-06	8.58e-09	7.782982	10.18821	1.2060008	PTPN6	protein tyrosine phosphatase, non-receptor type 6
204622_x_at	1.43e-06	9.90e-09	-7.7295364	10.04788	-2.5932298	NR4A2	nuclear receptor subfamily 4 group A member 2
212227_x_at	1.44e-06	1.00e-08	-7.7239241	10.03312	-1.1573095	EIF1	eukaryotic translation initiation factor 1
218149_s_at	1.44e-06	1.01e-08	-7.7233316	10.03156	-1.592434	ZNF395	zinc finger protein 395
217157_x_at	1.54e-06	1.08e-08	7.6956336	9.95867	5.0489268	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
213895_at	1.55e-06	1.10e-08	-7.6895649	9.94269	-1.4056749	EMP1	epithelial membrane protein 1
209619_at	1.56e-06	1.11e-08	7.6864989	9.93461	1.2904158	CD74	CD74 molecule
212614_at	1.57e-06	1.13e-08	-7.6807963	9.91959	-1.4812192	ARID5B	AT-rich interaction domain 5B
211656_x_at	1.73e-06	1.25e-08	7.6436305	9.82156	2.6839032	LOC101060835///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1
208850_s_at	1.74e-06	1.26e-08	7.6391013	9.80961	1.7670954	THY1	Thy-1 cell surface antigen
211634_x_at	1.77e-06	1.29e-08	7.6307136	9.78746	5.7361673	IGHM	immunoglobulin heavy constant mu
216510_x_at	1.78e-06	1.31e-08	7.6244795	9.77099	5.5697887	IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1	immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
200965_s_at	1.93e-06	1.43e-08	-7.5925101	9.68646	-1.6314165	ABLIM1	actin binding LIM protein 1
221666_s_at	1.94e-06	1.44e-08	7.5894362	9.67833	1.1698399	PYCARD	PYD and CARD domain containing
209614_at	1.99e-06	1.49e-08	-7.5774733	9.64666	-2.2483687	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
209682_at	2.00e-06	1.51e-08	-7.5740703	9.63765	-1.5511686	CBLB	Cbl proto-oncogene B
218936_s_at	2.05e-06	1.56e-08	-7.5620391	9.60579	-1.1902163	CCDC59	coiled-coil domain containing 59
205898_at	2.30e-06	1.75e-08	7.5176106	9.48795	2.748221	CX3CR1	C-X3-C motif chemokine receptor 1
204271_s_at	2.40e-06	1.84e-08	-7.4999385	9.44102	-1.8516239	EDNRB	endothelin receptor type B
208771_s_at	2.54e-06	1.96e-08	7.4771466	9.38043	1.6856469	LOC101928830///LTA4H	uncharacterized LOC101928830///leukotriene A4 hydrolase
215633_x_at	2.54e-06	1.97e-08	7.4751174	9.37503	2.823927	LST1	leukocyte specific transcript 1
214280_x_at	2.57e-06	2.00e-08	-7.4686577	9.35785	-1.2843151	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
217741_s_at	2.58e-06	2.03e-08	-7.4641239	9.34578	-1.9362354	ZFAND5	zinc finger AN1-type containing 5
205003_at	2.65e-06	2.10e-08	7.4513612	9.31181	1.4414708	DOCK4	dedicator of cytokinesis 4
214836_x_at	2.65e-06	2.11e-08	7.4499966	9.30817	4.5203077	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
203509_at	2.75e-06	2.20e-08	7.4344308	9.26671	1.3023312	SORL1	sortilin related receptor 1
207238_s_at	2.76e-06	2.21e-08	7.4318848	9.25993	3.2756899	PTPRC	protein tyrosine phosphatase, receptor type C
201849_at	2.79e-06	2.25e-08	-7.4252544	9.24225	-1.4681719	BNIP3	BCL2 interacting protein 3
209355_s_at	2.85e-06	2.32e-08	-7.4154706	9.21617	-2.1485482	PLPP3	phospholipid phosphatase 3
209185_s_at	2.99e-06	2.44e-08	-7.395813	9.16372	-2.183652	IRS2	insulin receptor substrate 2
217281_x_at	3.03e-06	2.49e-08	7.389212	9.1461	5.3051164	LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH	uncharacterized LOC102725526///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
204661_at	3.08e-06	2.54e-08	7.3809087	9.12392	3.6368933	CD52	CD52 molecule
215176_x_at	3.13e-06	2.60e-08	7.3732202	9.10339	5.4418206	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
209612_s_at	3.15e-06	2.63e-08	-7.3692703	9.09283	-3.1619	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
206011_at	3.52e-06	2.96e-08	7.3257526	8.97644	1.1450283	CASP1	caspase 1
211645_x_at	3.61e-06	3.05e-08	7.3145672	8.94648	5.8539512		
202952_s_at	3.72e-06	3.16e-08	7.3013213	8.91099	3.2227982	ADAM12	ADAM metallopeptidase domain 12
204131_s_at	3.72e-06	3.17e-08	-7.3003338	8.90835	-1.633045	FOXO3	forkhead box O3
204882_at	3.73e-06	3.20e-08	7.2971306	8.89976	2.9059188	ARHGAP25	Rho GTPase activating protein 25
200664_s_at	3.79e-06	3.26e-08	-7.2900191	8.8807	-1.5700202	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
203923_s_at	3.92e-06	3.39e-08	7.2756418	8.84214	1.8523922	CYBB	cytochrome b-245 beta chain
209083_at	3.95e-06	3.44e-08	7.2710331	8.82977	2.4949788	CORO1A	coronin 1A
202068_s_at	3.97e-06	3.47e-08	-7.2669863	8.81891	-2.0416699	LDLR	low density lipoprotein receptor
201329_s_at	4.21e-06	3.70e-08	-7.2436841	8.75634	-1.5243527	ETS2	ETS proto-oncogene 2, transcription factor
201502_s_at	4.23e-06	3.74e-08	-7.2404131	8.74756	-1.8247245	NFKBIA	NFKB inhibitor alpha
219358_s_at	4.25e-06	3.78e-08	7.2365355	8.73714	1.1160203	ADAP2	ArfGAP with dual PH domains 2
211368_s_at	4.36e-06	3.89e-08	7.2256397	8.70785	1.7043657	CASP1	caspase 1
201473_at	4.36e-06	3.91e-08	-7.2238442	8.70302	-1.9618791	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
219497_s_at	4.49e-06	4.05e-08	7.2111365	8.66885	2.2795786	BCL11A	B-cell CLL/lymphoma 11A
213095_x_at	4.67e-06	4.23e-08	7.1952577	8.62612	2.1805033	AIF1	allograft inflammatory factor 1
209879_at	4.72e-06	4.30e-08	7.1890912	8.60952	1.3268916	SELPLG	selectin P ligand
209122_at	4.72e-06	4.32e-08	-7.1872971	8.60469	-2.3440828	PLIN2	perilipin 2
201292_at	4.79e-06	4.41e-08	7.1802742	8.58578	2.4940708	TOP2A	topoisomerase (DNA) II alpha
213056_at	4.79e-06	4.43e-08	7.1783823	8.58068	1.2761319	FRMD4B	FERM domain containing 4B
213236_at	4.92e-06	4.57e-08	-7.1672688	8.55074	-1.6241197	SASH1	SAM and SH3 domain containing 1
204326_x_at	4.97e-06	4.64e-08	-7.1614954	8.53518	-1.8876605	MT1X	metallothionein 1X
201160_s_at	4.97e-06	4.68e-08	-7.15869	8.52762	-0.9181459	YBX3	Y-box binding protein 3
205831_at	4.97e-06	4.69e-08	7.1578749	8.52542	2.1235681	CD2	CD2 molecule
201693_s_at	5.07e-06	4.80e-08	-7.1491507	8.5019	-2.4613184	EGR1	early growth response 1
203282_at	5.08e-06	4.85e-08	-7.1456026	8.49233	-0.8892654	GBE1	glucan (1,4-alpha-), branching enzyme 1
