ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1505_at	0.0027961	1.55e-05	6.119427	3.28891	1.5720003	TYMS	thymidylate synthetase
1368_at	0.0031571	1.78e-05	-6.046694	3.15893	-1.1094175	IL1R1	interleukin 1 receptor type 1
37006_at	0.0032773	1.88e-05	6.015938	3.10373	5.0518484	JCHAIN	joining chain of multimeric IgA and IgM
40926_at	0.0032773	1.90e-05	-6.009271	3.09174	-1.5283713	SLC6A10PB///SLC6A10P///SLC6A8	solute carrier family 6 member 8 pseudogene///solute carrier family 6 member 10, pseudogene///solute carrier family 6 member 8
35965_at	0.0032773	1.96e-05	-5.994955	3.06599	-1.7837894	HSPA6	heat shock protein family A (Hsp70) member 6
39350_at	0.0032773	1.97e-05	-5.99219	3.06101	-1.6661754	GPC3	glypican 3
37344_at	0.0032773	1.97e-05	5.990432	3.05784	1.0154829	HLA-DMA	major histocompatibility complex, class II, DM alpha
35517_at	0.0033464	2.04e-05	5.972369	3.02529	1.4202027	CD4	CD4 molecule
35995_at	0.0035441	2.19e-05	5.934036	2.95604	1.2182187	ZWINT	ZW10 interacting kinetochore protein
39931_at	0.0035441	2.22e-05	-5.928263	2.9456	-1.4311667	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3
2031_s_at	0.0036045	2.28e-05	-5.91264	2.9173	-1.5055408	CDKN1A	cyclin dependent kinase inhibitor 1A
37544_at	0.0036624	2.36e-05	-5.895105	2.8855	-1.7954567	NFIL3	nuclear factor, interleukin 3 regulated
31586_f_at	0.0036624	2.39e-05	5.888711	2.87389	3.8058859	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
33374_at	0.0036624	2.43e-05	5.880523	2.85902	1.0624556	C2	complement component 2
41717_at	0.0036624	2.45e-05	-5.875692	2.85024	-1.1246953	MIR1908///FADS1	microRNA 1908///fatty acid desaturase 1
32827_at	0.0036624	2.47e-05	-5.870595	2.84097	-1.3002148	RRAS2	related RAS viral (r-ras) oncogene homolog 2
34987_s_at	0.0036624	2.49e-05	-5.865968	2.83255	-1.192472	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
38044_at	0.003682	2.54e-05	-5.857049	2.81632	-1.3778895	FAM107A	family with sequence similarity 107 member A
34637_f_at	0.0039509	2.78e-05	-5.809382	2.72938	-3.6694908	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
41609_at	0.0039509	2.82e-05	5.801601	2.71515	1.3139204	HLA-DMB	major histocompatibility complex, class II, DM beta
33500_i_at	0.0039509	2.84e-05	5.797209	2.70712	3.6896276	IGHA2///IGHA1///IGH	immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
36861_at	0.0039509	2.85e-05	5.796265	2.7054	2.1639196	MXRA5	matrix remodeling associated 5
1984_s_at	0.0040202	2.93e-05	5.781399	2.67818	1.0540997	ARHGDIB	Rho GDP dissociation inhibitor beta
32736_at	0.0040585	3.01e-05	5.76642	2.65073	1.8060654	RAC2	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)
32837_at	0.0040585	3.02e-05	-5.765147	2.6484	-1.2730067	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
32305_at	0.0043474	3.27e-05	5.723614	2.57211	2.1314108	COL1A2	collagen type I alpha 2 chain
39822_s_at	0.0043943	3.34e-05	-5.712531	2.55171	-1.7505289	GADD45B	growth arrest and DNA damage inducible beta
1146_at	0.0044376	3.41e-05	5.701999	2.53231	1.5034895	CD4	CD4 molecule
41701_at	0.0044797	3.48e-05	-5.691401	2.51277	-1.7593139	C6	complement component 6
38242_at	0.0044797	3.51e-05	5.686427	2.50359	1.5451611	BLNK	B-cell linker
36070_at	0.0046035	3.65e-05	5.666986	2.46769	2.0268567	CEMIP	cell migration inducing hyaluronan binding protein
34378_at	0.0046932	3.75e-05	-5.651764	2.43955	-1.4747284	PLIN2	perilipin 2
37459_at	0.0048069	3.88e-05	5.6342	2.40703	1.3380357	COL8A1	collagen type VIII alpha 1 chain
346_s_at	0.0050831	4.15e-05	-5.600152	2.34388	-1.7814045	AGTR1	angiotensin II receptor type 1
31855_at	0.0051196	4.22e-05	-5.591432	2.32768	-1.5595426	SRPX	sushi repeat containing protein, X-linked
1788_s_at	0.0052346	4.36e-05	-5.573771	2.29483	-2.1253664	DUSP4	dual specificity phosphatase 4
31767_at	0.0052346	4.40e-05	-5.570076	2.28795	-1.6763419	XYLB	xylulokinase
32794_g_at	0.0053591	4.54e-05	5.553075	2.25628	3.0808163	TRBC1	T cell receptor beta constant 1
34607_at	0.0053822	4.60e-05	5.546046	2.24318	1.8814366	ICOS	inducible T-cell costimulator
753_at	0.0053931	4.66e-05	5.540245	2.23236	1.8190195	NID2	nidogen 2
1297_at	0.0054555	4.75e-05	-5.529596	2.21249	-1.8738589	RBPMS	RNA binding protein with multiple splicing
41770_at	0.0054688	4.81e-05	-5.523666	2.20141	-2.6904199	MAOA	monoamine oxidase A
33501_r_at	0.0055748	4.95e-05	5.50915	2.17428	3.2830854	IGHA2///IGHA1///IGH	immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
38017_at	0.0055934	5.01e-05	5.502864	2.16252	2.5620997	CD79A	CD79a molecule
32643_at	0.0056289	5.08e-05	-5.49507	2.14794	-1.3303941	GBE1	glucan (1,4-alpha-), branching enzyme 1
41522_at	0.0056636	5.16e-05	5.487409	2.13359	0.8621557	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
34947_at	0.005677	5.22e-05	5.481743	2.12298	2.0979717	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
38378_at	0.0058588	5.45e-05	5.459577	2.08141	1.2439002	CD53	CD53 molecule
38396_at	0.0058588	5.50e-05	-5.454777	2.07241	-2.6527455	MAP1B	microtubule associated protein 1B
2087_s_at	0.0058588	5.52e-05	5.452431	2.068	1.5473113	CDH11	cadherin 11
33698_at	0.0059045	5.65e-05	-5.440557	2.04569	-1.0350073	CEP164	centrosomal protein 164
38458_at	0.0059045	5.66e-05	-5.439893	2.04445	-1.1146006	CYB5A	cytochrome b5 type A
40202_at	0.0059226	5.72e-05	-5.434107	2.03357	-1.5012543	KLF9	Kruppel like factor 9
41235_at	0.0059471	5.79e-05	-5.427805	2.02172	-1.1488188	ATF4	activating transcription factor 4
37028_at	0.0064147	6.30e-05	-5.38494	1.94097	-1.5718751	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
34918_at	0.0067257	6.66e-05	5.356669	1.88757	1.7914136	SCN2B	sodium voltage-gated channel beta subunit 2
40881_at	0.0069011	6.89e-05	-5.339481	1.85506	-1.0470707	ACLY	ATP citrate lyase
35107_at	0.0070254	7.11e-05	5.32302	1.82389	2.9399619	TNFSF11	tumor necrosis factor superfamily member 11
36733_at	0.0070254	7.14e-05	-5.32079	1.81966	-2.5153361	HSPB6	heat shock protein family B (small) member 6
41690_at	0.0070254	7.18e-05	-5.318415	1.81516	-1.0252066	ARID5B	AT-rich interaction domain 5B
31531_g_at	0.0074241	7.69e-05	-5.283735	1.74934	-1.435715	ACACB	acetyl-CoA carboxylase beta
31347_at	0.0074241	7.70e-05	5.282541	1.74708	3.1428942	IGLC1	immunoglobulin lambda constant 1
40663_at	0.0076336	8.03e-05	5.261218	1.70653	1.9958122	REPS2	RALBP1 associated Eps domain containing 2
33353_at	0.0076336	8.04e-05	5.26074	1.70562	1.9922664	ADCY1	adenylate cyclase 1
32306_g_at	0.0076463	8.12e-05	5.256099	1.69679	1.6338564	COL1A2	collagen type I alpha 2 chain
37742_at	0.0077536	8.29e-05	5.245269	1.67616	0.7492075	TMPPE///GLB1	transmembrane protein with metallophosphoesterase domain///galactosidase beta 1
32941_at	0.0078691	8.48e-05	5.234053	1.65479	1.2265812	IRF8	interferon regulatory factor 8
36599_at	0.0083109	9.12e-05	5.197015	1.58409	1.399597	ME2	malic enzyme 2
307_at	0.0083109	9.15e-05	5.19539	1.58099	1.3985453	ALOX5	arachidonate 5-lipoxygenase
36372_at	0.0083109	9.26e-05	5.189388	1.56951	1.1931557	HK3	hexokinase 3
31491_s_at	0.0083109	9.31e-05	5.186558	1.5641	1.7050303	CASP8	caspase 8
287_at	0.0083109	9.41e-05	-5.181382	1.5542	-1.7941763	ATF3	activating transcription factor 3
36829_at	0.0083109	9.45e-05	-5.179276	1.55017	-1.3566798	MIR6883///PER1	microRNA 6883///period circadian clock 1
35566_f_at	0.0083109	9.46e-05	5.178688	1.54905	3.110033	IGHV3-23///IGHV4-31///IGHM///IGHG1	immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)
34853_at	0.0083109	9.48e-05	5.177572	1.54691	1.6239176	LOC100506718///FLRT2	uncharacterized LOC100506718///fibronectin leucine rich transmembrane protein 2
1491_at	0.008527	9.79e-05	-5.161146	1.51546	-2.4925121	PTX3	pentraxin 3
34311_at	0.0085426	9.88e-05	-5.156761	1.50706	-0.9745286	GLRX	glutaredoxin
32193_at	0.0087292	1.02e-04	5.142449	1.47963	2.0423452	PLXNC1	plexin C1
431_at	0.0089473	1.05e-04	5.126621	1.44925	4.0973707	CXCL10	C-X-C motif chemokine ligand 10
41720_r_at	0.0089733	1.06e-04	-5.121496	1.43941	-1.0626009	MIR1908///FADS1	microRNA 1908///fatty acid desaturase 1
36753_at	0.0089733	1.07e-04	5.118417	1.4335	1.3735387	LILRB4	leukocyte immunoglobulin like receptor B4
32070_at	0.0090337	1.08e-04	5.111706	1.42061	2.7028127	PTPRCAP	protein tyrosine phosphatase, receptor type C associated protein
36049_at	0.0091378	1.10e-04	5.102639	1.40318	1.4618036	RAB6B	RAB6B, member RAS oncogene family
33402_at	0.009244	1.13e-04	5.091376	1.38151	1.1913693	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
34223_at	0.009244	1.13e-04	5.090278	1.3794	0.9734154	CSF3R	colony stimulating factor 3 receptor
38047_at	0.0093388	1.15e-04	-5.081911	1.3633	-0.8418665	RBPMS	RNA binding protein with multiple splicing
38116_at	0.009349	1.16e-04	5.078142	1.35604	3.1468058	KIAA0101	KIAA0101
1052_s_at	0.0094043	1.17e-04	-5.070606	1.34152	-1.2898165	CEBPD	CCAAT/enhancer binding protein delta
36390_at	0.0094043	1.18e-04	5.068169	1.33683	0.760164	CMKLR1	chemerin chemokine-like receptor 1
36630_at	0.0094043	1.18e-04	-5.065639	1.33195	-1.0378276	TSC22D3	TSC22 domain family member 3
33236_at	0.0094632	1.20e-04	5.058623	1.31843	1.2522627	RARRES3	retinoic acid receptor responder 3
36239_at	0.0094632	1.21e-04	5.05625	1.31385	4.1945221	POU2AF1	POU class 2 associating factor 1
1776_at	0.0098831	1.27e-04	-5.03143	1.26596	-3.1176119	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator
41542_at	0.0100245	1.29e-04	-5.021253	1.2463	-1.0544584	ZFAND5	zinc finger AN1-type containing 5
851_s_at	0.0100867	1.31e-04	-5.014735	1.2337	-0.9888424	IRS1	insulin receptor substrate 1
38321_r_at	0.0100867	1.32e-04	-5.011823	1.22807	-1.3581688	LIPE	lipase E, hormone sensitive type
38789_at	0.0100867	1.33e-04	-5.009056	1.22272	-0.8973304	TKT	transketolase
39248_at	0.0101871	1.35e-04	5.001114	1.20736	1.1142786	AQP3	aquaporin 3 (Gill blood group)
1058_at	0.0102836	1.37e-04	-4.993429	1.19248	-1.9350787	WASF3	WAS protein family member 3
37422_at	0.0103562	1.39e-04	4.986961	1.17996	1.0374228	PPIC	peptidylprolyl isomerase C
35730_at	0.0105546	1.42e-04	-4.974557	1.15593	-3.6749505	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
41454_at	0.0105794	1.43e-04	-4.970464	1.148	-1.2095154	HEBP2	heme binding protein 2
37359_at	0.0106663	1.46e-04	4.959959	1.12763	0.843698	SPCS2	signal peptidase complex subunit 2
37470_at	0.0106663	1.48e-04	4.955482	1.11895	0.9514568	LAIR1	leukocyte associated immunoglobulin like receptor 1
38577_at	0.0106663	1.48e-04	4.95463	1.11729	1.6363931	GDF7	growth differentiation factor 7
1061_at	0.0106663	1.48e-04	4.953557	1.11521	1.0228731	IL10RA	interleukin 10 receptor subunit alpha
37599_at	0.0106663	1.49e-04	-4.949494	1.10733	-1.4446431	AOX1	aldehyde oxidase 1
32612_at	0.0106663	1.50e-04	-4.949219	1.1068	-1.1453666	GSN	gelsolin
40074_at	0.0107362	1.51e-04	-4.943166	1.09505	-1.4648787	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
39839_at	0.0109576	1.55e-04	-4.93023	1.06992	-0.9063019	YBX3	Y-box binding protein 3
40016_g_at	0.011253	1.60e-04	-4.914245	1.03885	-0.9822424	MAST4	microtubule associated serine/threonine kinase family member 4
35632_at	0.0113302	1.64e-04	-4.904839	1.02055	-0.989743	CBLB	Cbl proto-oncogene B
37541_at	0.0113302	1.64e-04	4.90363	1.0182	0.9967742	SELPLG	selectin P ligand
33783_at	0.0113302	1.64e-04	-4.902641	1.01628	-1.406796	PLXNB1	plexin B1
34427_g_at	0.0113951	1.68e-04	4.892822	0.99717	0.8992599	MR1	major histocompatibility complex, class I-related
31931_f_at	0.0113951	1.68e-04	4.892744	0.99701	1.1429075	RHD///RHCE	Rh blood group D antigen///Rh blood group CcEe antigens
38326_at	0.0113951	1.68e-04	-4.891737	0.99505	-1.8994605	G0S2	G0/G1 switch 2
33900_at	0.0116838	1.74e-04	-4.874234	0.96096	-2.0504213	FSTL3	follistatin like 3
1161_at	0.0116838	1.75e-04	-4.871013	0.95468	-0.7374272	HSP90AB1	heat shock protein 90 alpha family class B member 1
35937_at	0.0116838	1.76e-04	4.867641	0.9481	1.049203	MICB	MHC class I polypeptide-related sequence B
36773_f_at	0.0116838	1.77e-04	4.866876	0.94661	1.1985641	LOC101060835///HLA-DQB1	HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1
37983_at	0.0116838	1.77e-04	-4.866187	0.94527	-1.9893666	AGTR1	angiotensin II receptor type 1
1669_at	0.0117573	1.79e-04	4.860496	0.93417	2.0891365	WNT5A	Wnt family member 5A
32805_at	0.0119536	1.83e-04	-4.849503	0.91272	-1.1895912	LOC101930400///AKR1C2///AKR1C1	aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2///aldo-keto reductase family 1 member C1
32715_at	0.0119536	1.84e-04	4.847168	0.90816	0.906455	VAMP8	vesicle associated membrane protein 8
1388_g_at	0.0119604	1.85e-04	4.844002	0.90198	1.1172643	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
39959_at	0.0119604	1.86e-04	4.841624	0.89734	4.3216539	UBD///GABBR1	ubiquitin D///gamma-aminobutyric acid type B receptor subunit 1
1897_at	0.0119604	1.87e-04	-4.839292	0.89279	-1.5394966	TGFBR3	transforming growth factor beta receptor 3
38316_at	0.0119726	1.88e-04	-4.836073	0.8865	-1.563311	ALDH1L1	aldehyde dehydrogenase 1 family member L1
1637_at	0.0119726	1.89e-04	4.833793	0.88205	0.7910239	MAPKAPK3	mitogen-activated protein kinase-activated protein kinase 3
32844_at	0.0121097	1.92e-04	-4.825685	0.86621	-0.7891286	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
35366_at	0.0122138	1.95e-04	-4.816346	0.84795	-1.1675505	NID1	nidogen 1
41352_at	0.0122138	1.96e-04	4.814477	0.8443	1.0887577	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
35785_at	0.0122138	1.96e-04	-4.814101	0.84356	-0.8290269	GABARAPL1	GABA type A receptor associated protein like 1
40739_at	0.0122208	1.97e-04	-4.811389	0.83826	-0.9645516	CA4	carbonic anhydrase 4
33238_at	0.0123128	2.00e-04	4.804093	0.82399	2.4806794	LCK	LCK proto-oncogene, Src family tyrosine kinase
37220_at	0.0123128	2.01e-04	4.801979	0.81985	1.9196212	FCGR1CP///FCGR1B///FCGR1A	Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia
37918_at	0.0123128	2.02e-04	4.800477	0.81691	1.2822944	ITGB2	integrin subunit beta 2
AFFX-HUMISGF3A/M97935_3_at	0.0123191	2.03e-04	4.797848	0.81176	1.3681647	STAT1	signal transducer and activator of transcription 1
35303_at	0.0126288	2.10e-04	-4.780254	0.77731	-1.2857003	INSIG1	insulin induced gene 1
40268_at	0.0126288	2.11e-04	-4.77864	0.77415	-0.9905169	FOSL2	FOS like 2, AP-1 transcription factor subunit
32588_s_at	0.0126288	2.11e-04	-4.778531	0.77394	-1.261836	ZFP36L2	ZFP36 ring finger protein like 2
38049_g_at	0.0126421	2.13e-04	-4.774509	0.76606	-0.8366261	RBPMS	RNA binding protein with multiple splicing
32434_at	0.0126421	2.13e-04	4.773364	0.76382	1.2343933	MARCKS	myristoylated alanine rich protein kinase C substrate
40712_at	0.0128462	2.18e-04	4.763162	0.74382	1.7141088	ADAM8	ADAM metallopeptidase domain 8
40423_at	0.0133155	2.27e-04	-4.743197	0.70465	-0.9243039	EHBP1	EH domain binding protein 1
38955_at	0.0133528	2.29e-04	-4.737573	0.69361	-1.8925692	AVPR1A	arginine vasopressin receptor 1A
37104_at	0.0133528	2.30e-04	-4.737263	0.693	-1.3387482	PPARG	peroxisome proliferator activated receptor gamma
159_at	0.0134361	2.34e-04	4.728671	0.67613	2.4039144	VEGFC	vascular endothelial growth factor C
37679_at	0.0134361	2.34e-04	-4.726842	0.67254	-1.1939796	IFRD1	interferon related developmental regulator 1
35605_at	0.0134361	2.35e-04	-4.724605	0.66814	-3.2534892	ANGPTL7	angiopoietin like 7
1405_i_at	0.0134361	2.36e-04	4.723413	0.6658	2.9362561	CCL5	C-C motif chemokine ligand 5
172_at	0.0134361	2.36e-04	4.723003	0.66499	0.8367574	INPP5D	inositol polyphosphate-5-phosphatase D
37967_at	0.0134403	2.38e-04	4.719905	0.65891	1.1936173	LST1	leukocyte specific transcript 1
33756_at	0.0134403	2.39e-04	-4.716763	0.65273	-2.0011434	AOC3	amine oxidase, copper containing 3
39681_at	0.0134403	2.40e-04	-4.71625	0.65173	-4.2409902	ZBTB16	zinc finger and BTB domain containing 16
39072_at	0.0136514	2.44e-04	-4.706413	0.63239	-0.8631793	MXI1	MAX interactor 1, dimerization protein
33295_at	0.013825	2.49e-04	-4.698036	0.61591	-1.0309106	ACKR1	atypical chemokine receptor 1 (Duffy blood group)
38428_at	0.0138399	2.50e-04	4.69535	0.61063	4.0092692	MMP1	matrix metallopeptidase 1
38287_at	0.0139538	2.53e-04	4.688993	0.59812	1.2181673	PSMB9	proteasome subunit beta 9
36170_at	0.0139538	2.54e-04	4.68704	0.59428	0.7473612	ETHE1	ETHE1, persulfide dioxygenase
35883_at	0.013961	2.56e-04	4.682972	0.58627	1.1482966	SPIB	Spi-B transcription factor
39710_at	0.013961	2.57e-04	4.682176	0.5847	1.3477189	NREP	neuronal regeneration related protein
34098_f_at	0.013961	2.58e-04	4.680427	0.58126	3.8336677		
